name,count
Beijing Botanical Garden,4651
光大名筑园,3868
花园路-学院路边界,3375
京张铁路遗址公园,2596
Chaoyang Park,2078
Ritan Park,1747
Chaolai Forest Park,1358
花园路-北太平庄边界,1197
Summer Palace,1065
清春一回;清春二回,970
Tsinghua University,966
Jingshan Park,836
中关村核心区,749
Beihang University,735
南湖,554
北京中央商务区,513
北小河,491
Peking Union Medical College Hospital,467
太阳宫体育休闲公园,396
大屯里小区,388
万科时代中心·望京,357
University of Science and Technology Beijing,333
China University of Geosciences at Beijing,308
太阳宫公园,244
盛和家园,238
北苑小区,235
知春路,229
伊藤洋华堂,227
Chinese Academy of Agricultural Sciences,219
远洋未来广场,219
Sigma Building,213
北四环东路115号院,199
花园路-中关村边界,177
Olympic Forest Park,170
盈科中心,164
"DaYunCun, Dorms",160
远洋·万和城-B区,151
世纪村东区,144
Olympic Park,140
Peking University Third Hospital,136
"Institute of Physics, Chinese Academy of Sciences",133
华清嘉园,131
Beijing West Railway Station,125
护城河（已盖板）,125
清华园-中关村边界,119
建国门桥,118
清华园-东升边界,115
安慧东里,114
国家奥林匹克体育中心,109
美然绿色家园,106
清华科技园,106
Landmark Hotel,94
Beijing City University,81
安慧东里-18号院,80
望和公园南园,77
Yu River,76
Wangjing West Transport Hub,75
西单商业区,74
北京大学医学部,68
北航科技园,67
欧陆经典（万兴苑）,66
Zhongguancun Plaza,65
Beijing Institute of Technology (BIT),65
金泉家园,63
南水北调中线工程总干渠,61
西坝河北里物业小区,60
元大都城垣遗址公园,59
Beijing Union University (Beishihuan Campus),58
中国科学院大学（中关村校区）,58
北极寺小区,57
Datunlu East,56
北航世宁大厦,51
海淀交通支队中关村大队,50
Shaoyaoju Beili,49
中央民族乐团,48
Wangjing Huayuan (West),48
Beijing Forestry University,45
塔院迎春园,45
安慧东里1号院,44
Anlilu,43
Beijing Yanshan Hotel,42
世纪村西区,40
干杨树甲-16号院,39
北京金融街,37
北京市计量检测科学研究院(北苑路),36
中国卫星通信大厦,35
豪景大厦,35
大运村公交场站,34
Sanlitun SOHO,33
High School Affiliated to Renmin University,33
莱太·AT9城市文化生活空间,33
旱河,32
中央军委科学技术委员会,32
西藏大厦,32
欧陆经典-1号楼,32
US 联邦公寓,29
Beijing Zoo,29
Old Summer Palace Park,29
北京市社会科学院,28
二里庄小区,27
中国科学院地震研究所,26
贯通大厦,26
Zhongyu Plaza,26
北京市公安局交管局朝阳交通支队亚运村大队,25
中国电影博物馆,24
China Ethnic Museum,24
中国工商银行海淀支行,24
海淀丰台界线,24
Wangjing Huayuan (East),23
北辰中心花园,23
中关村学院,23
海淀区职业技校东校区,22
亚运村全民健身园,22
吴各庄收费站,22
"Institute of Process Engineering, Chinese Academy of Sciences",21
紫金数码园5号楼,21
兴隆家园北区,20
志新村小区,20
知春嘉园4号楼,20
Haidian Park,20
Xiaoyue River,20
Beijing Xijiao Airport,20
北京鸿华国际高尔夫球会,19
玉带河,19
北郊灌瓶厂,19
塔院晴冬园,19
Sinopec,18
海淀路社区,17
龙形水系,17
龙湖唐宁one,17
Chen Jinglun Middle School - Jiaming Campus,17
中国五矿大厦,17
百得利创新园,16
远大中心,16
Xidan,16
Changpu River,16
Fuyiyuan North District,16
解放军三〇六医院,15
Beijing International Convention Center,15
巴音郭楞自治州驻北京联络处,15
Agricultural Exhibition Center,15
理想大厦,15
炎黄艺术馆,14
正义路路口,14
晨月园,14
供电局口,14
望和公园北园,14
星地中心,13
万科时代中心·奥林,13
居然之家,13
科馨社区,12
WangJing West 4th Neighborhood,12
专利局家属院(安徽大厦西),12
东方新天地,12
中国音乐学院附属北京实验学校安慧里校区（高部）,12
中国音乐学院附属北京实验学校安慧里校区（低部）,12
北京市朝阳外国语学校亚运村校区,12
北京联合大学学院路校区,12
花市枣苑,12
北旱河,11
北辰·新空间,11
东湖·欢乐颂,11
太阳宫科技文化创业大厦,11
中国人民解放军军事科学院,11
623号楼,11
北京信息科技大学(健翔桥校区),11
育慧里二区,11
华亭嘉园,11
求实职业学校(望京校区),11
Beijing University Of Chemical Technology,11
海淀区中关村第二小学华清校区,11
南长街南口,10
小月河,10
Tibetan High School,10
北京东站,10
太阳公元,10
宣武门路口,10
海淀区中关村第四小学,10
府右街南口,9
中国标准化研究所,9
中关村海关辑私分局,9
China Music Academy,9
北京地铁12号线 和平西桥站,9
自动化大厦,9
Prince Kung's Mansion,9
华汇紫薇公园,9
华彩国际公寓,9
张家坟干渠,9
东湖湾三期,9
北京卫星制造厂,8
保利·香槟花园,8
远洋·万和城-A区,8
Embassy of the United States of America,8
双榆树北里17号楼,8
Dongdan,8
东升园公寓,8
望京沟,8
中国教育科学研究院朝阳实验学校（安华里校部）,8
地铁知春路站,8
抖音集团 大钟寺广场1号楼（原中坤广场C座）,8
保利海德公园,8
Classic Furtniture,8
和平门路口,7
华仑大厦,7
China Ethnic Culture Park,7
Hengxing Mansion,7
Haidian traditional Chinese medicine clinic,7
Wangfujing,7
安苑北里,7
邮科社区,7
Taikoo Li Sanlitun South,7
学院路15号院北京语言大学家属区,7
Crowne Plaza Beijing Zhongguancun,7
塔院城市森林公园南园,7
知春嘉园2号楼,7
通盈中心,7
"Institute of Mechanics, Chinese Academy of Sciences",7
京东科技大厦（原翠宫饭店）,6
西坝河南里小区,6
北宫门站,6
亚运花园,6
大明濠,6
Capital Normal University,6
Nanheyan,6
安慧北里秀园,6
京投大厦,6
泰富酒店,6
惠新苑,6
世纪科贸大厦A座,6
北京市高级人民法院,5
Ba River,5
"Zhongguancun Campus, University of Chinese Academy of Sciences",5
知春嘉园3号楼,5
"Institute of Chemistry, Chinese Academy of Sciences",5
Former Residence of Soong Ching-Ling,5
万柳亿城中心,5
新六所,5
科学园三区,5
阳光·丽景北区,5
清河收费站,5
德外大街4号院,5
志新广场,5
风林绿洲,5
China Institute of Industrial Relations,5
安苑东里-三区,5
Naoshikou,5
西便门公园,5
Shougang Industrial Relics Sorth Area,5
台基厂路口,5
北京市崇文小学,5
马神庙1号院 核二院社区,5
"National Botanical Garden, Chinese Academy of Sciences",5
北极寺公园,5
电子城西区科技广场,5
加利大厦,5
世纪科贸大厦B座,5
北京站街北口,5
Wenyu River,5
China Aviation Tech Building,5
China Tibetology Research Center,4
Embassy of Iceland,4
北京市信息管理学校（花园路校区）,4
中国科学院科学园小区,4
小营东路甲5号楼,4
五道口公交场站,4
China University of Political Science and Law,4
环球贸易中心E座,4
DT51,4
北京东升花园中心,4
海淀文化艺术大厦,4
中国国际展览中心,4
银网中心,4
迪蒙大厦,4
中国化工大厦,4
双榆树公园,4
110住宅,4
Chaobai River,4
北科塔院小区,4
中国计划生育委员会,4
北京地铁12号线马甸桥站,4
金尚嘉园,4
西郊砂石坑雨洪调蓄工程,4
Pangu Plaza,4
中国林业科学研究院,4
善各莊村,4
马甸公园,4
四道口北街36号院,4
京城槐园,4
北京同济医院,4
和睦家京北妇儿医院,3
世纪金源购物中心,3
小中河,3
Central Military Commission Joint Operations Command Center,3
卧虎桥甲6号院 十五所社区,3
夏都家园,3
房地首华大厦,3
望京国际研发园,3
牡丹园西里6号楼,3
第29届奥林匹克运动会组织委员会,3
中国科学院电子科学研究所,3
东升派出所,3
二道沟,3
动力街区A1区 英郡,3
北京白鹿收费站,3
Qing river,3
塔院城市森林公园北园,3
明光北里塔2号,3
恒润国际大厦,3
红玺臺,3
Renmin University of China,3
博创后院,3
第五大道购物广场,3
世纪村三区,3
Xiamen Commerce Hotel,3
中国科学院地质与地球物理研究所,3
紫峪嘉园,3
六道口,3
第三置业(东域大厦),3
知春嘉园1号楼,3
Beihai Park,3
Beijing Shijingshan Amusement Park,3
花园桥地铁6号线,3
八角中里,3
华严里,3
八角南路小区,3
中关村科技园,3
Forbidden City Moat,3
塔院消夏园,3
Beijing Purple Jade Villas,3
富贵园,3
青年北路口,3
世纪科贸大厦C座,3
康景城市休闲公园,3
Water Lily Lake,3
Embassy of Denmark,3
疑似供暖设施,3
育慧里社区二区,3
军事科学院军事医学研究院,3
中国人民解放军陆军装甲兵学院,2
五矿发展大厦,2
万寿路六号院,2
东升八家郊野公园东区,2
University of International Business and Economics,2
望京西园三区,2
牤牛河,2
Imperial City,2
银领国际,2
Yandai Byway,2
山水莲逸,2
北京数字电视国家工程实验室有限公司,2
"College of Arts and Design, Beijing University of Technology",2
科学园五区,2
