name,count
清华园-东升边界,78
知春路,71
京张铁路遗址公园,62
五道口,59
花园路-中关村边界,50
Tsinghua University,29
Sigma Building,29
东源停车场,26
西王庄小区,21
Beihang University,18
"DaYunCun, Dorms",16
Beijing Sport University,15
中关村核心区,11
清华科技园,10
中央军委联合参谋部信息通信局,9
颐源居,9
大运村公交场站,9
Chinese Academy of Agricultural Sciences,8
中国人民解放军军乐团,8
北京中央商务区,7
翠微路十六号宿舍区,5
北京轨道交通13号线扩能提升工程土建施工20合同段项目经理部,5
清华志清中学,4
翠微路10号院,4
清华园-青龙桥边界,3
Beijing Western Hills National Forest Park,3
Xiamen Commerce Hotel,2
翠微路3号院,2
翠微路17号院,2
荷清园,2
花园路-北太平庄边界,2
Sanlitun SOHO,2
六道口,1
战略支援部队网络系统部,1
"Institute of Mechanics, Chinese Academy of Sciences",1
紫金数码园5号楼,1
华清嘉园,1
转河,1
海淀交通支队中关村大队,1
北京市水利自动化研究所,1
印象城,1
"Institute of Physics, Chinese Academy of Sciences",1
新树村郊野公园,1
魔动空间,1
北小河,1
