name,count
Summer Palace,1369
Beijing Shijingshan Amusement Park,602
Sigma Building,451
苏州河,417
Kunming Lake,394
中关村核心区,290
八角北里,132
清春一回;清春二回,116
北京市八一学校附属玉泉中学,113
"DaYunCun, Dorms",77
北京中央商务区,69
北京数字电视国家工程实验室有限公司,57
"Institute of Physics, Chinese Academy of Sciences",52
知春路,51
元大都城垣遗址公园,47
花园路-北太平庄边界,46
领航科技大厦（原中国艺术品大厦）,45
中关村海关辑私分局,38
海淀交通支队中关村大队,38
首钢八角居民区,37
Beihang University,37
京张铁路遗址公园,34
大运村公交场站,33
Peking University,32
Olympic Park,32
花园路-学院路边界,31
Chinese Academy of Agricultural Sciences,28
金尚嘉园,24
京东科技大厦（原翠宫饭店）,22
地铁知春路站,21
海淀区民族小学（北校区）,19
中国计划生育委员会,17
中国工商银行海淀支行,16
北京按摩医院朝阳院区,16
八角中里,15
Jingyi Sci-Tech Building,13
花园路-中关村边界,13
Old Summer Palace Park,12
China Aviation Tech Building,12
University of Science and Technology Beijing,11
八角北路社区,10
博创后院,10
北航科技园,8
中国科学院大学（中关村校区）,7
Taiyanggong Park,7
Nanyuan Air Base,6
中国标准化研究所,6
锦秋国际大厦,6
石景山雕塑公园,6
银泰鸿业高尔夫俱乐部,6
翠微商厦,5
紫金数码园5号楼,5
"Institute of Acoustics, Chinese Academy of Sciences",5
怡升园,5
八角南路小区,4
仰源大厦,4
北旱河,4
北京地铁12号线安华桥站,4
Minzu University of China,3
广华新城一区,3
private villas of the CCP Central Military Commission,3
健翔山庄,3
晋元庄林带,3
中央军委后勤保障部军事设施建设局,2
广泰西路,2
Beijingxi Depot,2
"Zhongguancun Campus, University of Chinese Academy of Sciences",2
Zizhuyuan Park,2
北京舞蹈学院,2
中国人民解放军总后勤部,2
Science Building No. 1,2
聚贤公园,2
南水北调中线工程总干渠,2
中关村体育场,2
中国人民解放军总医院第五医学中心,2
China University of Mining and Technology at Beijing,2
大柳林农场,2
御园,2
程庄北里,2
中国科学院档案馆,2
清华同方科技广场,2
东升八家郊野公园东区,2
复兴路61号院,1
双清苑小区,1
国防大学军事文化学院,1
八家嘉园,1
Central Party School of the Communist Party of China,1
北京房修一建筑工程公司,1
遗光寺3号院 军科院家属区,1
清华大学附属小学,1
万寿宾馆,1
翠微西里,1
Capital Normal University,1
北京市水源三厂,1
Capital Normal University - North Campus 2,1
科馨社区,1
Tsinghua University,1
China National Academy of Painting,1
海淀区实验小学紫竹院校区,1
王庄公园（东区）,1
Beijing Language and Culture University,1
小月河,1
炮兵大院,1
北京东站,1
华严北里小区,1
京民社区,1
中鑫嘉园二期1号楼,1
石景山区实验中学,1
丰台西站Ⅵ场,1
丰台西站Ⅳ场,1
北京西南物流中心南区,1
Fengtai EMU depot,1
程庄南里小区,1
北京市中关村中学知春分校,1
北京市中关村中学,1
CNIC,1
第七街区,1
靛厂锦园,1
Science Building No. 5,1
"Bldg No. 1, Guanghua School of Management",1
Peking University Library,1
骏马大酒店,1
融科资讯中心A座,1
"Area D, College of Chemistry and Molecular Engineering, Peking University",1
科兴佳园,1
大有北里,1
西山庭院,1
天秀花园安和园,1
天秀花园-古月园,1
裕隆新村,1
大红门锦苑A区,1
北京微电子技术研究所,1
北京地铁12号线 和平西桥站,1
中科资源大厦,1
