name,count
中关村核心区,34726
Zhongguancun Plaza,4475
Beijingbei Railway Station,3761
Tsinghua University,2393
"Institute of Physics, Chinese Academy of Sciences",940
声学所节能小区,931
海淀交通支队中关村大队,725
新科祥园,670
中国科学院东南小区,654
知春路,539
京张铁路遗址公园,524
花园路-中关村边界,474
中关村e世界,390
"Zhongguancun Campus, University of Chinese Academy of Sciences",382
北京市中关村医院,273
紫金数码园5号楼,252
中国工商银行海淀支行,237
护城河（已盖板）,227
中关村海关辑私分局,199
自动化大厦,197
Sigma Building,188
清华科技园,183
CNIC,181
北京卫星制造厂,180
海淀文化艺术大厦,178
领航科技大厦（原中国艺术品大厦）,153
怡升园,125
"Institute of Mechanics, Chinese Academy of Sciences",113
理想大厦,85
银网中心,85
中国卫星通信大厦,85
京东科技大厦（原翠宫饭店）,76
CapitaMall Xizhimen,72
Crowne Plaza Beijing Zhongguancun,58
航天恆星大廈,56
清华园-东升边界,51
花园路-北太平庄边界,50
智能化大厦,49
China Aviation Tech Building,43
ECO 中科爱克,40
豪景大厦,40
中国人民大学北校区,39
中关村913号楼,32
Old Tsinghuayuan Station Park,30
燕归园,30
中关村945号楼,30
Peking University,30
骏马大酒店,30
大恒科技大厦,27
Beihang University,26
Centergate Como,25
中关村北二条甲1号院,21
High School Affiliated to Renmin University,19
Xiamen Commerce Hotel,18
北京市中关村中学,15
海淀南路6号楼,13
中科大厦B座,13
大钟寺站,12
自动化所食堂,9
The Affiliated High School of Peking University,6
转河,6
清华园-中关村边界,5
Sinopec,5
清春一回;清春二回,4
中国科学院计算技术研究所,3
北京明天幼稚集团第一幼儿园,1
