name,count
QiXingYuan Residential Area,5788
China Foreign Affairs University,5607
西单商业区,5092
机械工业信息研究院,2725
护城河（已盖板）,2109
Beijing Botanical Garden,1513
Zizhuyuan Park,1138
Tsinghua University,1028
百万庄辰区,986
北京市西城外国语学校（高中部）,922
全国人大,915
供电局口,828
北京金融街,797
中国外文局,748
Chinese Academy of Agricultural Sciences,743
Beijing Jiaotong University,716
月坛公园,689
和平门路口,638
北京中央商务区,497
六合园东区,490
中关村核心区,423
北京展览馆,392
灵光寺（二处）,328
远洋·沁山水,321
Xidan,301
"Beijing Children's Hospital, Capital Medical University",284
泰禾新天地,279
新世界商品交易市场,271
Beihang University,270
Naoshikou,250
Beijing University of Civil Engineering and Architecture - Xicheng Campus,236
万科紫台,233
宣武门路口,221
Beijing Normal University (BNU),194
百万庄卯区,194
金水河（已盖板）,191
东方新天地,189
清华科技园,174
龙泉庵（五处）,158
Chinese Academy of Agricultural Mechanization Sciences,144
大悲寺（四处）,144
华清嘉园,137
科馨社区,133
Peking University Hospital of Stomatology,132
北京师范大学附属中学,117
石景山医院,117
CapitaMall Xizhimen,116
Beijing Zoo,112
清华园-中关村边界,106
北京第一实验小学（前门分校）,104
方圆大厦,98
大明濠,95
北航科技园,86
五芳园,83
数据通信科学院技术研究所,79
"Institute of Physics, Chinese Academy of Sciences",76
Beijing International Sculpture Park,70
依翠园小区,64
银河财智中心,62
北京第一实验小学,62
Beijing Administrative College,61
银河路口,57
中国水科院南小区,56
东润时代大厦,56
香界寺（六处）,52
西便门公园,52
中国新闻社,51
花园路-北太平庄边界,51
清学部遗址,50
京韵梨园,49
Beijing No.35 High School,47
莲花河,47
Renmin University of China,47
瑞辰国际中心,47
清华园-东升边界,46
德宝新园小区,45
"Institute of Mechanics, Chinese Academy of Sciences",44
鼎城世家,44
南礼士路公园,42
China Institute of Geology,40
王府井银泰in88,35
永乐西区,34
Interwest International (Zhu Yu International),34
翠园路口,33
北京市新华印刷厂,33
公交总公司保修分公司四厂,31
玺萌一号院,31
Beijing Institute of Technology (BIT),30
西红门城市生态休闲公园-北区,30
洪茂沟小区,30
六合园,29
National Library of China,29
海淀路社区,28
"Institute of Process Engineering, Chinese Academy of Sciences",28
依翠园小区东区,28
Shougang Songli Park,28
有研科技创新中心,27
中华人民共和国农业农村部,27
Beijing Taiwan Street,27
GanJiaKou Mall,25
长河湾,24
中国信息通信研究院,24
草桥欣园小区-一区,23
五道口,23
太平路36号院,22
金水河,22
华源世纪商务楼,21
Beijing University of Posts and Telecommunications,21
迈豪时代,20
妙云寺公园,20
Beijing Water Authority,20
东源停车场,19
草桥欣园4区,19
建威大厦,19
中国社会科学院台湾研究所,19
国瑞购物中心,19
海淀丰台界线,18
北草厂口袋公园,18
北京交通大学东校区,18
Dongdan Stadium,18
Beijing Emergency Medical Center,18
满庭芳园,18
转河,17
国家烟草专卖局,17
北京台湾街北区,17
Northern Territory,17
嘉园二里,17
鲁谷奥运文化公园-半月科普园,17
旱河,17
北京交通大学附属中学第二分校,16
三里河一区5号院,16
珠江·峰景,16
University of Chinese Academy of Sciences (Yuquanlu Campus),16
解放军报社,15
民岳家园,15
中华人民共和国自然资源部(西四办公区),15
Dongdan Park,15
General Office of the Central Military Commission,15
西翠路12号院,15
中国人民银行总行,15
军事科学院军事医学研究院,14
紫御国际,14
华清商务会馆,14
马草河,13
Macau Center,13
自动化大厦,12
燕归园,12
新世界百货,12
正仁大厦,12
动物园交通枢纽,11
Bank of Beijing,11
首钢苹果园三区,11
三里河一区,11
清陆军部和海军部旧址,10
Yuyuantan Park,10
Dongdan,10
中国科学院东南小区,10
中国铁道科学研究院,9
Hengxing Mansion,9
China University of Political Science and Law,9
石景山区银河小学,9
南礼士路46号院1号楼,9
烤肉宛饭庄,9
Sinopec,9
新街口外大街四号院,9
Bama Tea,9
翠微百货,9
府右街南口,9
百万庄巳区,9
南长街南口,9
华北宾馆,8
中国人民解放军海军总部,8
北京大学附属小学石景山学校,8
鲁谷公交场站,8
当代商城,8
建国门桥,8
Former Site of Peking Union Medical College,8
北京财贸职业学校,8
京西宾馆,8
月坛南街59号院,8
富海大厦,8
中关村北二条甲1号院,7
Guangji Temple,7
鲁谷东街北口,7
海淀交通支队中关村大队,7
Nanheyan,7
国务院侨务办公室,7
诗景长安西区,7
国家信访局,6
Waijinshui River,6
Imperial City,6
四街坊,6
老山西里,6
国家统计局,6
Wangfujing,6
中央军委联合参谋部信息通信局,6
中国科学技术信息研究所,5
北京大学医学部,5
西王庄小区,5
永定路70号院 航天二院家属院,5
西城区顺城街第一小学,5
Peking Union Medical College Hospital,5
中国科学院电子科学研究所,5
中国兵器工业集团公司,5
北门,5
Beijingbei Railway Station,5
北京联合大学学院路校区,5
Beijing Exhibition Center,5
北京朝阳支行,5
Lu Xun Museum,5
中央广播电视总台鲁谷办公区,5
西城区育民小学（北校址）,5
太平路31号院,4
三虎桥5号院,4
清华大学玉泉医院（清华大学中西医结合医院）,4
西城区奋斗小学（北址）,4
复兴路乙-59号院,4
西黄村物美,4
喜隆多XIRONDO PLAZA,4
杨庄路西口,4
炮兵大院,4
北京市十一学校,4
远洋山水小区,4
协和医院别墅区,4
中国铁路北京局集团有限公司,4
双锦园小区,4
骏马大酒店,4
鲁谷路西口,4
Great Hall of the People Hotel,4
China Telecom Museum,4
石景山区文化馆公园,4
"PBC School of Finance, Tsinghua University",4
搜秀城,4
奈伦熙府,4
哇沃SDK生活广场,4
Waldorf Astoria Beijing,4
郎园,3
物华大厦,3
新街口百货,3
马甸公园,3
Old Tsinghuayuan Station Park,3
中华人民共和国国家发改委,3
北京军区总医院京西医院,3
中国国家铁路集团有限公司,3
Cathedral of the Immaculate Conception Xianwumen,3
东升大厦C座,3
Institute of Vertebrate Paleontology and Paleoanthropology (IVPP). Chinese Academy of Sciences,3
大恒科技大厦,3
雍景四季,3
Capital Museum,3
木樨地小区,3
北京市城市规划设计研究院,3
Caoqiao,2
京张铁路遗址公园,2
国家开放大学,2
展览路第一小学低年级部,2
"Area D, College of Chemistry and Molecular Engineering, Peking University",2
中国科学院地震研究所,2
Shuangxiugong yuan,2
凯德晶品购物中心,2
石景山区实验中学（东校区）,2
人大西侧路,2
上园住宅,2
融汇国际,2
新街口城市森林公园,2
真武庙五里3号楼,2
Groceries,2
云林花谷,2
中国农业科学院附属小学（学院南路校区）,2
皂君东里小区21号楼,2
Yongding River,2
首钢工学院,2
中华全国总工会,2
西府·颐园万和园,2
北京医院,2
大槐树公园,2
中汇广场,2
北京站街北口,2
Yayuan Apartment,2
海淀区中关村第二小学华清校区,2
南沙滩和谐小区,2
中国航天科工集团第二研究院（东区）,2
中央军事委员会训练管理部,2
Xizhimen,1
中国城市规划设计研究院,1
中央音乐学院,1
元大都城垣遗址公园,1
中国工商银行海淀支行,1
Family Love,1
Minzu University of China,1
gate,1
南沙滩平安小区,1
石景山区政府,1
水衙沟,1
总参谋部军训部机关,1
孙中山行馆,1
北京市东交民巷小学（西校区）,1
城乡购物中心,1
东升派出所,1
颐和园-紫竹院-动物园  摆渡船,1
百万庄午区,1
北京实验学校海淀校区（小学部）,1
国家铁路局,1
京饮华天商厦,1
百万庄未区,1
Diaoyutai National Guesthouse,1
新川面馆(缸瓦市店),1
有色院小区,1
小月河,1
石景山路23号院,1
北京市公安局公共交通管理局,1
北京东标电气股份有限公司,1
永定河引水渠,1
北京实验学校海淀校区,1
百万庄寅区,1
时代之光名苑-2号楼,1
塔院迎春园,1
坤讯大厦,1
知春嘉园1号楼,1
西府景园,1
知春路,1
搜狐媒体大厦,1
融科资讯中心A座,1
新科祥园,1
三里河东路7号院,1
民族饭店,1
北京市人民检察院第一分院,1
万寿路甲4号院,1
解放军空军参谋部,1
