name,count
中关村核心区,22521
Tsinghua University,1328
Renmin University of China,759
Beijing West Railway Station,361
北京金融街,299
知春路,297
花园路-北太平庄边界,279
紫金数码园5号楼,265
Summer Palace,233
中国人民大学北校区,225
Zhongguancun Plaza,221
海淀丰台界线,197
海淀文化艺术大厦,195
China Aviation Tech Building,185
南水北调中线工程总干渠,129
大明濠,120
领航科技大厦（原中国艺术品大厦）,110
华源世纪商务楼,107
High School Affiliated to Renmin University,101
京张铁路遗址公园,93
海淀交通支队中关村大队,92
Olympic Park,75
清华园-东升边界,66
银网中心,61
Sigma Building,52
University of Science and Technology Beijing,49
花园路-中关村边界,47
海淀南路6号楼,45
北极寺小区,39
Xiamen Commerce Hotel,37
京东科技大厦（原翠宫饭店）,37
大运村公交场站,34
"Institute of Physics, Chinese Academy of Sciences",34
北京卫星制造厂,31
北京市海淀区妇幼保健院东南院区,30
中关村e世界,29
海淀路社区,27
西新隆商场,23
中国科学院东南小区,22
京铁和园,20
理想大厦,16
Crowne Plaza Beijing Zhongguancun,14
荷清大厦,13
果品公司,12
人大附中实验小学,11
名商大厦,11
北京大学人民医院（白塔寺院区）,10
中关村911号楼,10
豪景大厦,10
中关村海关辑私分局,9
"Zhongguancun Campus, University of Chinese Academy of Sciences",9
Suyuan Apartment,9
Naoshikou,8
西王庄小区,8
北京高鑫青训基地,8
Liquid Crystal Bldg,8
Xiaoyue River,7
北京市第十三中学分校（诚毅分校）,7
北京热力,6
白盆窑花园,6
Beijing No.35 High School,5
中关村912号楼,5
1号楼,5
稻香园西里,4
中国卫星通信大厦,4
清华园-青龙桥边界,3
苏州街,3
和盛大厦,3
清春一回;清春二回,3
铁道部第一住宅区,3
北京市中关村医院,2
"DaYunCun, Dorms",2
颐和园-紫竹院-动物园  摆渡船,2
花园桥地铁6号线,2
Xiangyuan Apartment,1
Beihang University,1
"Institute of Mechanics, Chinese Academy of Sciences",1
北京旧车市场南区,1
志新村小区,1
新凤河,1
