name,count
北京中央商务区,25301
Tsinghua University,11165
Beijing EMU Depot,1861
北京六建家属院,1423
Yuyuantan Park,950
建国门桥,588
清华科技园,576
北太平路3号院,535
东方新天地,423
龙旺庄,419
西单商业区,414
泰禾新天地,386
缘溪家园,338
二支渠,332
"Institute of Physics, Chinese Academy of Sciences",331
豆各庄城市公园东园,325
清华园-东升边界,292
中华人民共和国商务部,268
丽泽金融商务区城市运动休闲公园,217
北京华贸中心,215
清华园-中关村边界,213
北京金融街,205
吉祥园小区,201
University of International Business and Economics,193
北京信达中心,191
四惠枢纽站,188
永定路东街5号院,177
太平路36号院,171
海淀丰台界线,158
军事科学院军事医学研究院,138
Dongdan,137
首都师范大学附属中学（第一分校）,131
西城区育民小学（北校址）,127
淳化合坤(北京)物流中转仓,124
Sigma Building,116
南长街南口,115
普惠南里,114
金田公园北区,112
北京站街北口,110
护城河（已盖板）,106
十字坡街北口,101
北京六建医院,94
Nanheyan,89
铁道部第四住宅区,89
"Institute of Mechanics, Chinese Academy of Sciences",89
北京第一热电厂,89
中关村核心区,84
府右街南口,84
海淀区中关村第二小学华清校区,83
北京丰顺机动车驾驶员考试场,80
北京迎宾中升丰田汽车销售服务有限公司,73
城市经典西区,72
韩庄子二里,72
Beijing West Railway Station,71
马草河,71
Xidan,65
双子座购物中心,65
南水北调中线工程总干渠,65
中国科学院大学（中关村校区）,63
Naoshikou,60
国宜广场,60
万寿路一号院,60
自动化大厦,60
国家开放大学,57
鲁谷奥运文化公园-半月科普园,56
Wangfujing,56
庆丰公园,56
Beijing 798 Art District,55
海棠花溪,54
吉利双星公寓,54
中粮广场,54
永定路70号院 航天二院家属院,49
The China Millennium Monument,49
北京市中关村中学,49
六合园东区,49
复兴路甲-49号院,48
中华人民共和国生态环境部,47
花园路-北太平庄边界,47
Zhongnanhai,46
Beijing Shijingshan Amusement Park,45
京韵梨园,45
Silk Street Market,44
丽泽滨水文化公园,43
欣葆家园,43
Yu River,42
科技部社区,42
Chengfu Yuan,42
Taikoo Li Sanlitun South,42
北京重型电机厂,41
怡锦园,39
Qijiayuan Diplomatic Residence Compound,39
Northern Territory,39
翠微路十六号宿舍区,38
R&W Park,38
CCTV Headquarters,38
龙湖唐宁one,37
翠微百货,37
中国人民解放军海军总部,36
柳芳北里社区,35
内环西路口,35
丰泽居,35
北京中西医结合医院,34
丰台科技园创新大厦(西四环南路辅路),34
Ministry of Transportation PRC,33
复兴路81号院,33
燕归园,33
"Beijing Shijitan Hospital, Capital Medical University",33
Communication University of China,32
欧尚超市,32
通惠河灌渠,32
首钢工学院,32
小马厂公交场站,31
Emperor Group Centre,31
长丰园三区,30
翠微烟雨公园,30
总部基地·金融港17区,30
西局XJ-08地块商业金融用地,27
通州万达广场,27
翠微路17号院,27
城乡购物中心,27
Universal Business Park UBP,26
Beijing Language and Culture University,26
京东科技大厦（原翠宫饭店）,25
中国人民解放军国防大学联合勤务学院,25
中关村北二条甲1号院,25
北京财贸职业学院,25
"DaYunCun, Dorms",24
定慧公园怡趣园,24
China University of Geosciences at Beijing,24
清华园-青龙桥边界,24
中央军委后勤保障部军事设施建设局,24
长丰园一区,24
中国社会科学院,23
黄村镇第二中心小学,23
双锦园小区,23
海淀交通支队中关村大队,22
World Park,22
国海广场,22
石景山南站,22
科馨社区,22
丰益桥,21
南四环西路188号15区,21
Hengxing Mansion,21
翠微西里,21
大运村公交场站,21
瑞海国际,20
北重阿尔斯通(北京)电气装备有限公司,20
大明濠,20
总部基地18区,20
Beijing Sport University,19
同仁医院口袋公园,19
China Aviation Tech Building,18
华清商务会馆,18
兆丰园小区-三区,18
东升大厦C座,17
Capital Museum,17
Nanyuan Air Base,17
中国人民银行总行,17
LIZE Sky Mall,17
翠微路20号院,17
大望京公园,17
花园路-中关村边界,17
京汉旭城家园,17
第七街区,16
天行健大厦,16
依翠园小区东区,16
中国农业银行股份有限公司,15
中华全国妇女联合会,15
瀛泽苑,15
翠微路3号院,15
阳光四季社区,15
中国工商银行海淀支行,14
银河路口,14
树村丽景苑,14
二河开地区,14
东区国际,14
北京东站,14
General Office of the Central Military Commission,14
中国航天科工集团第二研究院（东区）,14
China Central Television,13
新科祥园,13
大溪地,13
天下儒寓,13
定慧东里,13
赛特+购物中心,13
狼垡公园,12
鹏润家园,12
中华全国总工会,12
北京思莱斯高尔夫俱乐部,12
民航营业大厦,12
东源大厦,12
小天鹅公园,12
易车金港赛道,12
建外SOHO 东区8号楼,12
Quatum Plaza,12
"Beijing Children's Hospital, Capital Medical University",11
长安大戏院,11
CBD国际高尔夫球球会,11
中华人民共和国工业和信息化部,11
珠江国际城一期,11
定慧西里,11
北京西站,11
时代·智谷,11
西翠路12号院,10
重聚园,10
华天大厦,10
明春西园,10
北京南四环西路188号-9区,10
半壁店沟,10
中国水科院南小区,10
"PBC School of Finance, Tsinghua University",10
中国社会科学院台湾研究所,10
木樨地小区,9
鼎恒中心,9
小马厂东南角绿地,9
北京宏运兴仓储物资服务中心,9
