name,count
University of Science and Technology Beijing,12020
中关村核心区,2164
花园路-北太平庄边界,1674
花园路-学院路边界,196
Sigma Building,175
Beijing Language and Culture University,145
中国石油勘探开发研究院,129
北京大学医学部,123
北航科技园,77
北航世宁大厦,62
京张铁路遗址公园,59
自动化大厦,55
"Institute of Physics, Chinese Academy of Sciences",52
Beihang University,52
荣丰2008,49
护城河（已盖板）,47
北京市第十四中学（高中部）,45
中国科学院大学（中关村校区）,42
Zhongguancun Plaza,38
中国计划生育委员会,38
知春路,32
China University of Geosciences at Beijing,28
清华园-东升边界,28
清华园-中关村边界,23
"PBC School of Finance, Tsinghua University",22
海淀交通支队中关村大队,21
Beijing City University,20
锦秋国际大厦,19
领航科技大厦（原中国艺术品大厦）,15
China Aviation Tech Building,15
花园路-中关村边界,14
"DaYunCun, Dorms",13
Centergate Como,13
五道口,10
中国科学院电子科学研究所,10
明光村小区,9
知春嘉园3号楼,9
海淀文化艺术大厦,9
中国信息通信研究院,9
Xiamen Commerce Hotel,8
"Institute of Mechanics, Chinese Academy of Sciences",8
紫金数码园5号楼,8
中关村e世界,8
北京联合大学学院路校区,8
东源大厦,8
中关村海关辑私分局,7
中国工商银行海淀支行,7
长城电脑大厦,6
华清嘉园,6
知春嘉园4号楼,5
清华科技园,5
大运村公交场站,4
中冶集团建筑研究总院,4
蓝旗营教师住宅区,4
中国标准化研究所,4
怡升园,3
中关村学院,3
清春一回;清春二回,3
迈豪时代,3
元大都公园明光村小区处,3
Peking University,2
110住宅,2
数据通信科学院技术研究所,2
知春嘉园2号楼,2
海淀区职业技校东校区,2
知春嘉园1号楼,2
转河,2
冶建总院宿舍,2
元大都城垣遗址公园,2
泰富酒店,2
京东科技大厦（原翠宫饭店）,2
"Zhongguancun Campus, University of Chinese Academy of Sciences",1
Quatum Plaza,1
南礼士路公园,1
东源停车场,1
石科院生活区,1
