name,count
Tsinghua University,189655
东王庄小区,6409
清华园-东升边界,3388
王庄公园（西区）,3097
清华科技园,2851
Old Summer Palace Park,2287
Beijing Institute of Technology (BIT),2210
中关村核心区,2049
总部基地11区,1810
海淀区中关村第二小学华清校区,1724
西单商业区,1647
清华园-中关村边界,1630
Beijing Normal University (BNU),1290
Beijing Forestry University,1277
五道口,1002
华清嘉园,999
Beijing Zoo,991
Northern Territory,968
南水北调中线工程总干渠,862
Peking University,840
中国人民解放军总医院第七医学中心,821
Beijing Foreign Studies University,749
东1时区,749
Chinese Academy of Agricultural Sciences,739
Kunming Lake,715
Zizhuyuan Park,645
清春一回;清春二回,628
清华园-青龙桥边界,577
Summer Palace,565
西王庄小区,545
一亩园社区,535
"PBC School of Finance, Tsinghua University",529
京张铁路遗址公园,500
蓝旗营教师住宅区,483
洋一方林语苑,447
北京中央商务区,409
"Institute of Physics, Chinese Academy of Sciences",357
知春路,340
华清商务会馆,332
北京医院,326
荷清大厦,313
Chengfu Yuan,304
东方时尚驾校,297
Beihang University,296
花园路-学院路边界,288
Beijing Language and Culture University,281
CapitaMall Xizhimen,276
望承公园,261
总部基地7区,230
护城河（已盖板）,224
潮白河,208
Wangjing West Transport Hub,198
万泉河,197
北京香颂二期,177
大钟寺站,177
达园,175
"Institute of Mechanics, Chinese Academy of Sciences",171
Centergate Como,154
融科资讯中心C座,152
Olympic Forest Park,139
Beijingbei Railway Station,137
花园路-北太平庄边界,137
Beijing University of Posts and Telecommunications,135
Peking University Hospital of Stomatology,133
China University of Mining and Technology at Beijing,132
China University of Geosciences at Beijing,132
华源世纪商务楼,132
国家自然科学基金委,127
北京金融街,109
Beijing EMU Depot,106
东升大厦C座,105
东方新天地,102
科馨社区,101
花园路-中关村边界,97
Renmin University of China,94
羽毛球馆,91
"Zhongguancun Campus, University of Chinese Academy of Sciences",88
北京市中关村医院,85
Old Tsinghuayuan Station Park,84
Houhai Lake,84
University of Science and Technology Beijing,84
金家村,82
劲松一区,82
Institute of Architecture and Landscape,81
碱河,80
世纪森林公园,79
北京新世纪日航大厦,77
新科祥园,76
The General Hospital of the People's Liberation Army,74
东源停车场,74
方圆大厦,71
建国门桥,70
金水河,70
王庄路15号院,70
中国科学院植物研究所宿舍,67
Liquid Crystal Bldg,67
东源大厦,63
第五大道购物广场,62
Haidian Park,56
Xizhimen,53
Beijing Shijingshan Amusement Park,52
"Institute of Process Engineering, Chinese Academy of Sciences",52
城环·景观花园,51
College of Urban and Environmental Sciences,50
"DaYunCun, Dorms",49
Xihai Lake,48
Beijing West Railway Station,46
National Library of China,45
狼垡集体租赁住房,45
北京市中关村中学知春分校,44
望京西站,44
丰台西站II场,44
Yayuan Apartment,43
世纪科贸大厦A座,43
中关村中学,42
转河,41
Minzu University of China,39
北京卫星制造厂,38
明日家园,37
中国科学院电子科学研究所,35
Hengxing Mansion,35
清华同方科技广场,33
燕归园,32
Yandai Byway,32
静淑苑,32
荷清园,31
古城南路,31
永定河灌渠,30
新北楼,30
Beijing Sport University,30
学院路15号院北京语言大学家属区,30
王庄路27号院,29
中国机械科学研究总院,29
智源大厦,28
中国石油勘探开发研究院,28
Central University of Finance and Economics,26
南四环西路188号15区,26
北京公交集团西直门北场站,26
水清木华园,25
志新村小区,25
新海苑,24
动物园交通枢纽,24
王庄路小区,24
中国科学院东南小区,23
新街口百货,23
东升派出所,23
东升园公寓,22
Xidawang Substation,22
总部基地5区,22
Nanxinhao Station,22
北京南四环西路188号-9区,21
慧忠北里第二社区,21
海淀丰台界线,20
High School Affiliated to Renmin University,20
Sinopec,20
daoxiangcun,20
Beijing University of Civil Engineering and Architecture - Xicheng Campus,20
北京东升花园中心,20
总部基地12区,20
仰源大厦,19
志新北里小区,19
Cyber Tower B,19
自动化大厦,19
五棵松奥林匹克文化公园,18
中国人民解放军总后勤部,18
柏儒苑,18
中国科学院大学（中关村校区）,18
恒润国际大厦,18
内环西路口,17
Beijing No.35 High School,17
Beijing Friendship Hotel,17
China Ethnic Museum,17
Houhai Park,17
中国社会科学院台湾研究所,16
吉利双星公寓,16
Jinding Bridge,16
惠新西街5号院,16
中关村北二条甲1号院,16
北京城建四公司,16
中关村e世界,15
元大都城垣遗址公园,15
海淀路社区,15
