name,count
元大都城垣遗址公园,846
北京西站,341
Anzhen Yongxi Park,186
花园路-学院路边界,79
知春路,49
Beijing University of Civil Engineering and Architecture - Xicheng Campus,39
National Art Museum,31
华联商厦,29
大运村公交场站,22
花园路-北太平庄边界,22
王府77,18
富盛大厦,17
动物园交通枢纽,16
中国教育科学研究院朝阳实验学校（小学低部）,15
北航科技园,14
花园路-中关村边界,13
京张铁路遗址公园,10
Jinding Bridge,10
环球贸易中心A座,9
Yandai Byway,9
Beijing West Railway Station,7
Beijing Zoo,7
小月河,5
坤讯大厦,4
环球贸易中心B座,4
安华里幼儿园安贞部,3
安贞拾光,3
仟村商务大楼,2
颐和园-紫竹院-动物园  摆渡船,2
四区9号楼,1
新华金融大厦,1
清春一回;清春二回,1
Yinding Bridge,1
