name,count
Olympic Forest Park,15795
花园路-学院路边界,12477
北京金融街,8170
花园路-北太平庄边界,4815
京张铁路遗址公园,4470
护城河（已盖板）,4436
学院路科技园B地块B23研发设计用地,2758
南水北调中线工程总干渠,2529
西单商业区,2343
八家嘉园,2236
惠博嘉园,1938
北京中央商务区,1920
中国科学院电子科学研究所,1446
学院路科技园A地块B4综合性商业金融服务业用地,1304
华严北里小区,1225
"Institute of Mechanics, Chinese Academy of Sciences",850
清春一回;清春二回,721
中关村核心区,718
元大都城垣遗址公园,668
建国门桥,663
易亨大厦,638
华亭嘉园,553
Imperial City,477
东升清河培黎公园,467
六道口,466
Yangshan Park,464
学院路科技园东升园,459
北京市新华印刷厂,429
国家奥林匹克体育中心,419
强佑·府学上院,408
建清园北区,407
Chinese Academy of Agricultural Sciences,405
Beijing Jiaotong University,357
China University of Mining and Technology at Beijing,348
学院路科技园C地块B23研发设计用地,343
清华园-东升边界,333
Olympic Park,331
东升八家郊野公园东区,328
北京培黎职业学院,324
金水河（已盖板）,317
中国建筑科学研究院,307
逸城东苑,277
十字坡街北口,274
Beihang University,257
Beijing Language and Culture University,242
北京地铁12号线安华桥站,240
汇智大厦,240
Beijing Forestry University,237
Pangu Plaza,231
望和公园南园,220
燕山水泥厂社区,189
北京地铁12号线马甸桥站,188
Qing river,185
East Lake Residential Complex,184
Tsinghua University,182
大明濠,177
阜石路南侧绿地公园,173
"Institute of Physics, Chinese Academy of Sciences",170
龙形水系,163
绿化用地,143
China Agricultural University - East Campus,142
宣武门路口,136
北京地铁12号线 和平西桥站,126
郁花园二里,123
转河,122
奥园体育俱乐部,121
清华科技园,119
Beijing City University,116
Old Summer Palace Park,116
花园路-中关村边界,108
山水莲逸,106
China University of Geosciences at Beijing,100
小月河,100
北航科技园,99
清林苑,98
清华园-中关村边界,96
知春路,91
八角南里小区,89
Beijing University Of Chemical Technology,87
北京第一热电厂,86
中国计量科学研究院,85
花园桥地铁6号线,84
建清园南区,83
新世界商品交易市场,83
首农北京奶牛中心,82
西城区北礼士路第一小学,80
中国人民解放军空军政治工作部文工团,79
北京华贸中心,78
"Institute of Acoustics, Chinese Academy of Sciences",77
Minzu University of China,75
GuoAocun,75
University of Science and Technology Beijing,73
空军指挥学院,73
PetroChina,70
海淀五路居公交场站,70
北航世宁大厦,70
浙江大厦停车场,69
北京东升花园中心,69
Xidan,65
Renmin University of China,64
金隅滨和园燕堤南路1号院,64
风林绿洲,64
莲花河,64
新科祥园,63
北小河,62
北京大学人民医院,59
Shaoyaoju Beili,58
安贞社区公园,57
鲁谷东街北口,57
芳圆里ID MALL,56
Beijing University of Civil Engineering and Architecture - Xicheng Campus,56
Xiaoyue River,56
Gateway Plaza,55
太阳宫科技文化创业大厦,54
"Olympic Village Science Park, CAS",54
东升八家郊野公园西区,54
Xihai Lake,54
18号楼,53
中央军委科学技术委员会,53
恩济西园,52
清河毛纺路16号院,52
Haidian Park,51
有研科技创新中心,50
Shougang Songli Park,49
学清苑,49
学院路科技园J地块B23研发设计用地,48
中国科学院大学（中关村校区）,47
"Beijing Children's Hospital, Capital Medical University",47
八角南路小区,46
中国石油勘探开发研究院,46
中国教育科学研究院朝阳实验学校中学部,45
万柳怡水园,44
中汇广场,43
月坛公园,41
中国农业大学,40
科馨社区,40
中国科学院生态环境研究中心,39
北京BISS国际学校,39
University of International Business and Economics,37
美伦堡,37
明日家园,37
北京东站,37
八家口袋公园,36
Beijing Sport University,36
北京化工大学附属中学小学部（小关校区）,35
Beijing Foreign Studies University,35
中关村学院,34
地铁海淀五路居公交场站,34
今日家园小区,34
国家自然科学基金委,33
二里庄小区,33
静淑苑,32
东润时代大厦,32
清华园-青龙桥边界,32
军事科学院军事医学研究院,32
北湖9号,31
Beijing Xijiao Airport,31
万柳高尔夫球场,30
金水河,29
China Ethnic Museum,29
北京交通大学东校区,28
北京大学医学部,27
"Beijing Anzhen Hospital, Capital Medical University",27
"DaYunCun, Dorms",26
鲁谷路西口,26
海淀丰台界线,26
惠新南里,25
北京热力,25
双清苑小区,25
中国蓝星大厦,25
解放军空军参谋部,25
中国机械总院北京机电研究所,25
和平西桥,24
中华全国工商业联合会,24
林萃路10号院,24
北京燃气集团五路居次高压A站,24
北京舞蹈学院,24
Naoshikou,24
西红门城市生态休闲公园-西南区,24
府右街南口,24
BOM嘻番里,24
China Science and Technology Museum Former Site,23
国美电器安贞店,23
清华大学附属小学清河分校（强佑校区）,23
北京市第一七一中学（北校区）,23
一亩园社区,23
南长街南口,23
学府树家园-四区,23
中国科学院地震研究所,22
万柳亿城中心,22
Beijing Institute of Technology (BIT),22
学府树家园-五区,22
北京公交集团西直门北场站,22
"Beijing Ditan Hospital, Capital Medical University",22
新景家园,22
枫蓝国际中心,22
毛纺小区,21
旱河,21
CapitaMall Xizhimen,20
动物园交通枢纽,20
北京林大林业科技股份有限公司,20
清华东路27号院,20
丰益花园,20
小南庄25号院,20
环球贸易中心E座,19
海淀区职业技校东校区,19
鲁谷路口,19
双泉嘉苑,19
聚贤公园,19
富力城 D区,18
北旱河,18
张家坟干渠,18
普惠南里,18
科学园三区,18
Dongsi Olympic Park,18
北京联合大学外馆斜街校区,18
华清嘉园,18
Haidian Wuluju,18
中国计划生育委员会,18
Beijingbei Railway Station,18
北京市海淀区人民检察院,18
银河SOHO,17
中国标准化研究所,17
嘉河公园,17
百万庄卯区,17
Interwest (Zhu Yu Cheng),17
世纪嘉园,17
清河收费站,17
Shougang Industrial Relics Park,17
浙江大厦,16
双花园南里一区北区,16
银网中心,16
祁家豁子社区,16
久敬佳园,16
翠微百货,16
塔院迎春园,16
中国科学院东南小区,15
天恒·学院里,15
百万庄辰区,15
Old Tsinghuayuan Station Park,15
北京北辰高尔夫球会,15
公交枢纽一体化设施用地,15
China Daily Newspaper Press,15
颐和园-紫竹院-动物园  摆渡船,15
南礼士路公园,15
东方地球物理大厦,15
金安桥,15
峻峰华亭,14
北草厂口袋公园,14
世纪村东区,14
柏儒苑,14
Yu River,14
双清路18号院 半导体研究所家属区,14
