name,count
Tsinghua University,17053
Olympic Forest Park,2885
Beihang University,1245
中关村核心区,1000
Olympic Park,960
清华园-东升边界,886
GuoAocun,863
北京中央商务区,350
CapitaMall Xizhimen,304
"Institute of Physics, Chinese Academy of Sciences",300
清华园-中关村边界,298
花园路-北太平庄边界,232
京张铁路遗址公园,214
Zhongguancun Plaza,196
北京西站,192
清华科技园,179
Northern Territory,173
知春路,168
五道口,140
南锣鼓巷,127
花园路-学院路边界,123
海淀交通支队中关村大队,121
China Agricultural University - East Campus,117
龙形水系,103
Xiamen Commerce Hotel,98
University of Science and Technology Beijing,96
Beijing West Railway Station,88
中关村e世界,85
花园路-中关村边界,81
摩方M·CUBE,77
清华园-青龙桥边界,75
华清嘉园,69
Beijingbei Railway Station,66
"PBC School of Finance, Tsinghua University",64
新世界百货,62
华清商务会馆,58
六道口,57
转河,55
大钟寺站,55
科馨社区,53
西单商业区,53
国奥中心,50
中国科学院电子科学研究所,49
Old Summer Palace Park,47
西王庄小区,44
China University of Geosciences at Beijing,44
"Institute of Electrical Engineering, Chinese Academy of Sciences",44
蓝旗营教师住宅区,40
China Aviation Tech Building,40
Anlilu,39
建国门桥,34
融科资讯中心C座,34
东源停车场,33
护城河（已盖板）,33
自动化大厦,32
海淀路社区,31
ECO 中科爱克,31
Peking University Hospital of Stomatology,30
Sigma Building,29
华源世纪商务楼,28
Beijing University of Civil Engineering and Architecture - Xicheng Campus,28
远洋国际中心,28
北京热力,26
紫金数码园5号楼,26
骏马大酒店,26
北京机务段北京西运用车间,25
"Institute of Mechanics, Chinese Academy of Sciences",25
四道口北街36号院,24
清华园-海淀边界,24
Beijing Language and Culture University,22
正义路路口,21
Pangu Plaza,20
中国工商银行海淀支行,20
三里河一区5号院,19
National Library of China,18
水清木华园,18
辰芳园,17
石油化工科学研究院,17
维亚大厦,16
国家烟草专卖局,15
海淀丰台界线,15
洪茂沟小区,15
中关村海关辑私分局,14
蓝景丽家 大钟寺家居广场,14
声学所节能小区,13
新怡家园,13
中国石油勘探开发研究院,12
燕归园,12
中关村北二条甲1号院,11
清华东路27号院,11
东升园公寓,11
Chengfu Yuan,11
怡升园,11
东升大厦C座,10
华天大厦,10
新世界商品交易市场,10
小马厂东南角绿地,10
科电大厦,10
大运村公交场站,10
风林绿洲,9
navinfo,9
中国人寿大厦,9
Hengxing Mansion,9
Changchun Xin Yuan of Peking University,9
Beijingxi Depot,9
Xizhimen,9
健一公馆,9
北京地铁17号线东大桥站基坑,8
三里河一区,8
中国科学院大学（中关村校区）,8
Peking University,7
有研科技创新中心,7
志新村小区,7
玉河遗址,7
中国社会科学院台湾研究所,7
莱锦文化创意产业园,7
Chinese Academy of Agricultural Mechanization Sciences,7
王庄公园（西区）,6
海淀区中关村第二小学华清校区,6
第五大道购物广场,6
中关村中学,6
清春一回;清春二回,6
融科资讯中心B座,6
Old Tsinghuayuan Station Park,5
世纪科贸大厦A座,5
志新北里小区,5
中共北京市公安局党校,5
Liquid Crystal Bldg,5
Quatum Plaza,5
北京大学物理学院技术物理系技术物理研究所,4
龙湖唐宁one,4
台基厂路口,4
中国音乐学院附属北京实验学校慧忠北里校区,4
宣武门路口,4
Chinese Academy of Agricultural Sciences,4
北京站街北口,4
供电局口,3
天恒·学院里,3
一亩园社区,3
Dongmianhua Alley,3
知春嘉园4号楼,3
世纪科贸大厦B座,3
Shuangxiugong yuan,3
和平门路口,3
小马厂公交场站,3
清华园-燕园边界,3
Xiaoyue River,3
世纪科贸大厦C座,3
Peking University Third Hospital,2
北京大学医学部,2
北京金融街,2
新科祥园,2
王庄公园（东区）,2
Beijing Forestry University,2
知春嘉园3号楼,2
劳动大厦,2
中国科学院东南小区,2
China Unicom,2
桃李园,1
金水河,1
二道沟,1
Minzu University of China,1
Embassy of Denmark,1
五道口公交场站,1
联合国大楼,1
海淀清真古寺,1
东升派出所,1
北京轨道交通13号线扩能提升工程土建施工20合同段项目经理部,1
gate,1
澳林春天,1
