name,count
Tsinghua University,103736
清华园-东升边界,6167
中关村核心区,6038
花园路-北太平庄边界,5113
Olympic Park,2863
"Institute of Physics, Chinese Academy of Sciences",2570
清华科技园,2515
京张铁路遗址公园,2294
Sigma Building,2002
Peking University,1437
Renmin University of China,1022
清华园-中关村边界,878
元大都城垣遗址公园,654
清华园-青龙桥边界,603
海淀交通支队中关村大队,572
知春路,563
Zhongguancun Plaza,518
华清嘉园,517
双桥站,511
北京东站,496
南锣鼓巷,465
清春一回;清春二回,445
花园路-学院路边界,397
"DaYunCun, Dorms",389
Taikoo Li Sanlitun South,386
"PBC School of Finance, Tsinghua University",369
北京中央商务区,352
护城河（已盖板）,347
Beijing Huiqiao hotel,328
富盛大厦,322
Beijing Union University (Beishihuan Campus),317
China University of Geosciences at Beijing,295
天丰利生活MALL,294
China Aviation Tech Building,263
自动化大厦,263
五道口,244
花园路-中关村边界,233
IKEA,220
"Institute of Mechanics, Chinese Academy of Sciences",214
University of Science and Technology Beijing,212
北京地铁12号线 和平西桥站,209
龙形水系,203
Beijingbei Railway Station,198
马甸公园,193
海淀文化艺术大厦,172
通州站二场,172
北京金融街,169
如苑公园,164
门急诊楼,163
潮白河,155
Beijing Language and Culture University,151
海淀区中关村第二小学华清校区,150
有研科技创新中心,149
大运村公交场站,149
Beihang University,149
CapitaMall Xizhimen,130
中关村e世界,129
大屯里小区,127
中国工商银行海淀支行,127
University of International Business and Economics,126
Northern Territory,122
燕归园,120
国家奥林匹克体育中心,119
中央军委科学技术委员会,114
通州站,108
北京地铁12号线安华桥站,105
Chaoyang Park,103
Hengxing Mansion,102
惠新南里,101
Chinese Academy of Agricultural Sciences,100
Beijng NO.80 High School,98
声学所节能小区,92
西单商业区,91
中国社会科学院台湾研究所,90
Chengfu Yuan,84
龙湖唐宁one,82
Datunlu East,81
紫金数码园5号楼,81
Solana Blue Harbor Mall,79
18号楼,79
Quatum Plaza,78
北小河,77
北航科技园,69
怡升园,64
Peking University Press,61
中关村北二条甲1号院,61
Summer Palace,57
华清商务会馆,56
北京大学医学部,55
Xiamen Commerce Hotel,54
伊藤洋华堂,53
转河,52
方圆大厦,52
Liuyin Park,52
领航科技大厦（原中国艺术品大厦）,49
Old Summer Palace Park,48
东源大厦,48
亚运村全民健身园,47
Taiyanggong Park,47
银网中心,46
"College of Arts and Design, Beijing University of Technology",46
大钟寺站,45
Beijing University Of Chemical Technology,44
城建大厦,44
小月河,39
玉河遗址,39
Xizhimen,39
北京第一热电厂,39
Jing-Mi Waterduct,39
志新村小区,38
计量科学院家属院,37
中关村海关辑私分局,36
Centergate Como,35
芍药居站,35
"Zhongguancun Campus, University of Chinese Academy of Sciences",33
Water Lily Lake,32
金隅国际,31
专利局家属院(安徽大厦西),31
理想大厦,31
六道口,31
北京联合大学学院路校区,30
北京公交集团西直门北场站,29
锦秋国际大厦,28
北京信息科技大学(健翔桥校区),27
High School Affiliated to Renmin University,27
博创后院,27
安贞拾光,26
北京热力,25
地铁知春路站,24
潞河中学,23
科馨社区,22
华亭嘉园,22
世纪科贸大厦A座,22
荷清园,22
世纪科贸大厦B座,22
Anlilu,21
北航世宁大厦,21
住总地产大厦,21
中国建筑科学研究院,21
中国民用航空局空中交通管理局（民航三中心）,21
西藏大厦,20
红领巾公园,20
中国计量科学研究院,19
Ya Show,19
志新北里小区,19
苹果社区北区,19
塔院迎春园,18
北京站街北口,18
金水河,18
望和公园南园,17
Xiaoyue River,16
Central Party School of the Communist Party of China,16
中国计划生育委员会,16
北极寺小区,16
世纪科贸大厦C座,16
骏马大酒店,15
北京市第一七一中学（北校区）,15
知春嘉园2号楼,15
中国科学院大学（中关村校区）,15
北京鸿华国际高尔夫球会,14
China Ethnic Museum,14
北京地铁12号线马甸桥站,14
亚运花园,14
东源停车场,13
港澳中心,13
National College of City Mayors,13
东升大厦C座,13
北京白鹿收费站,12
中国人民解放军国防大学,12
Pangu Plaza,11
北京华贸中心,11
知春嘉园4号楼,11
太阳宫公园,11
Chaolai Forest Park,11
三才堂甲62号院,11
望花路西里,11
航南大厦A座,11
K2住院楼,11
太阳宫体育休闲公园,10
