name,count
Beihang University,7613
北京重型电机厂,2442
北重阿尔斯通(北京)电气装备有限公司,1770
中国航天空气动力技术研究院,1717
中国人民解放军总医院第六医学中心,1368
Tsinghua University,1317
Olympic Park,1070
中国科学院电子科学研究所,992
望和公园南园,868
清华园-东升边界,624
Universal Business Park UBP,547
中关村核心区,516
Beijing Technology and Business University Fuchenlu Campus East Area,496
Olympic Forest Park,472
Peking University,406
Old Summer Palace Park,396
南水北调中线工程总干渠,385
艾瑟顿国际公寓,355
Beijing Sport University,214
西单商业区,176
五道口,164
"Institute of Acoustics, Chinese Academy of Sciences",149
Summer Palace,138
花园路-北太平庄边界,134
"Institute of Mechanics, Chinese Academy of Sciences",114
Beijing Technology and Business University Fuchenlu Campus West Area,106
京张铁路遗址公园,103
百得利创新园,89
花园路-学院路边界,89
"DaYunCun, Dorms",86
清华园-青龙桥边界,80
金沟河路3号院,79
空军南苑场站,66
护城河（已盖板）,65
Shang Di Dong Li,64
潮白河,61
Zhongguancun Plaza,54
清春一回;清春二回,51
阜成路八号院 航天小区,47
世纪金源购物中心,45
清华园-中关村边界,35
水清木华园,35
金沟河路5号院,34
清华科技园,30
中华人民共和国武装警察部队总部,30
科馨社区,29
红星美凯龙环球家居设计博览中心（北四环店）,27
国防大学永定路社区,27
Sillicon Valley Bright City,26
北京中央商务区,26
万泉河,24
太月园小区,22
CapitaMall Xizhimen,21
Centergate Como,21
华清嘉园,21
徐悲鸿纪念馆,21
Chengfu Yuan,21
知春路,21
Wenyu River,17
华清商务会馆,17
战略支援部队网络系统部第十局 61886部队,17
国家行政学院,17
High School Affiliated to Renmin University,16
劳动大厦,16
新街口城市森林公园,16
科电大厦,16
东源停车场,16
中关村体育场,15
清河收费站,15
知春路大球场,15
Beijing Riviera,15
知春嘉园4号楼,14
新街口百货,13
马甸公园,13
南长街南口,13
六道口,13
Yandai Byway,12
Dulwich College Beijing (Riviera Campus),12
纬景园,11
龙形水系,11
有研科技创新中心,11
东郊湿地公园,10
Chinese Academy of Agricultural Mechanization Sciences,10
Bank of Beijing,10
融科资讯中心B座,10
Suyuan Apartment,10
阜石路南侧绿地公园,9
二河开地区,9
西山枫林西区,8
永定河灌渠,8
燕归园,8
小中河,8
Beijing Friendship Hotel,8
海淀区中关村第二小学,7
世纪森林公园,7
清河毛纺路16号院,7
京汉旭城家园,7
"Bldg No. 1, Guanghua School of Management",7
香山四季,7
Haidian Park,7
转河,7
Haidian Wuluju,6
Beijing No.156 High School,6
大钟寺站,6
中关村北二条甲1号院,6
Beijingbei Railway Station,6
新海苑,6
北京大学物理学院技术物理系技术物理研究所,6
鲁艺上河村,6
祁家豁子城市公园,6
花园路-中关村边界,6
新科祥园,5
Yuyuantan Park,5
万柳高尔夫球场,5
瀛泽苑,5
"PBC School of Finance, Tsinghua University",5
西四环北路137号院,5
"Institute of Process Engineering, Chinese Academy of Sciences",5
莲花河,5
Interwest International (Zhu Yu International),5
和平门路口,5
北旱河,5
供电局口,4
房山森林城市主题公园,4
解放军报社,4
四道口北街36号院,4
丰台西站II场,4
北京卫星制造厂,4
小月河,4
张家坟干渠,4
佃起,4
蓝景丽家 大钟寺家居广场,4
晓月湖公园,3
Xidan,3
"Institute of Chemistry, Chinese Academy of Sciences",3
大唐科苑宾馆,3
海淀五路居公交场站,3
Renmin University of China,3
北京东升花园中心,3
中关村海关辑私分局,3
"Institute of Electrical Engineering, Chinese Academy of Sciences",3
宣武门路口,3
北京市八一学校,3
以岭大厦,3
兰花文化休闲公园,3
月坛公园,3
海淀文化艺术大厦,2
冬奥公园,2
西王庄小区,2
Qing river,2
Central Party School of the Communist Party of China,2
青年路沟,2
元大都城垣遗址公园,2
通惠河灌渠,2
旱河,2
中国科学院东南小区,2
北京市中关村中学,2
北京金融街,2
智源大厦,2
Xiaoyue River,2
一亩园社区,2
利君堂大药房新街口分店,2
学府树家园-五区,2
北京热力,2
北小河,2
五建小区,2
毛纺小区,2
中国航天科工集团七三一医院,1
Dazhong Temple,1
China Foreign Affairs University,1
北航科技园,1
望京沟,1
Chinese Academy of Agricultural Sciences,1
通惠河排干渠,1
爱儿坊橡树湾双语幼儿园,1
中国信息通信研究院,1
Chaobai River,1
知春嘉园2号楼,1
中国计划生育委员会,1
物理学院楼,1
石景山外语实验小学分校,1
银河SOHO,1
银河路口,1
航南大厦A座,1
知春嘉园3号楼,1
知春嘉园1号楼,1
北航世宁大厦,1
魔动空间,1
清华志清中学,1
北京市社会福利医院,1
首农北京奶牛中心,1
北京地铁12号线马甸桥站,1
新街口外大街四号院,1
阜成路南二街甲-2号院,1
华天机电研究所,1
远大路22号西院,1
科学园四区,1
北宫门站,1
东升园公寓,1
建威大厦,1
佃起河,1
中国石油勘探开发研究院,1
金水河,1
中国社会科学院台湾研究所,1
Sinopec,1
Holiday Inn Beijing Deshengmen,1
北京轨道交通13号线扩能提升工程土建施工20合同段项目经理部,1
地铁海淀五路居公交场站,1
花园桥地铁6号线,1
三义庙社区西区,1
海淀区西颐小学,1
满庭芳园,1
东源大厦,1
三顷园,1
儿童游乐场,1
