name,count
Capital Normal University,1562
Olympic Forest Park,1522
Beihang University,730
Olympic Park,497
北航世宁大厦,430
上林世家,387
花园路-北太平庄边界,283
中关村核心区,196
Central University of Finance and Economics,168
学清苑,92
Beijing Jiaotong University,89
护城河（已盖板）,78
花园路-学院路边界,75
元大都城垣遗址公园,70
Beijing University of Posts and Telecommunications,68
世纪金源购物中心,63
转河,62
清林苑,59
学生宿舍,58
学生宿舍6号楼,58
北京市水源九厂,52
西三环北路82号院,46
Beijing City University,44
"CIBT School of Business China, Beijing University of Technology",43
北京大学医学部,42
Changchun Xin Yuan of Peking University,42
花园桥地铁6号线,40
Beijing Institute of Technology (BIT),40
"Institute of Mechanics, Chinese Academy of Sciences",37
Interwest International (Zhu Yu International),35
北京联合大学学院路校区,32
China Foreign Affairs University,30
中关村学院,29
国际传播大厦,28
Peking University,27
北京市西城外国语学校（高中部）,26
Haidian Park,23
Chinese Academy of Agricultural Sciences,23
冶建总院宿舍,23
38号院1号楼,20
北航科技园,20
世纪经贸大厦B座,19
科原大厦,18
中国建筑设计研究院,18
方圆大厦,18
中冶集团建筑研究总院,17
京师园,17
Capital Normal University East Campus,16
中国外文局,15
GuoAocun,15
Interwest (Zhu Yu Cheng),15
百万庄子区,13
元大都公园明光村小区处,13
China University of Political Science and Law,13
京张铁路遗址公园,12
百万庄申区,11
倚林佳园,11
增光鸿运市场,11
No. 45 Chegongzhuang West Street,10
China Institute of Industrial Relations,10
住建部北配楼,9
北京交通大学东校区,9
泰富酒店,9
Beijing University of Chemical Technology(West Campus),8
Chaolai Forest Park,8
花园村社区,8
马神庙1号院 核二院社区,7
China Institute of Geology,7
中国科学院电子科学研究所,7
机械工业信息研究院,7
迈豪时代,7
Renmin University of China,7
新世界商品交易市场,6
金水河（已盖板）,5
世纪经贸大厦A座,5
颐和园-紫竹院-动物园  摆渡船,5
Beijing Western Hills National Forest Park,4
海淀区实验小学紫竹院校区,4
中国城市规划设计研究院,4
首都师范大学实验小学（北校区）,4
小月河,4
"Beijing Kaiwen Academy, Haidian",4
Beijing Administrative College,4
解放军报社,4
9号楼,4
中国新闻社,4
大地科技大厦,3
西山新村,3
Beijing Winter Olympic Park,3
融域嘉园,2
志新村小区,2
宏昌竣体育公园,2
Chinese Academy of Agricultural Mechanization Sciences,2
Beijing Zoo,2
溪山嘉园东府里,2
Beijing Normal University (BNU),2
西直门北大街43号院,2
国务院幼儿园,2
枫蓝国际中心,2
Shougang Industrial Relics Park,2
中国铁道科学研究院,2
颐和金茂府,1
知春路,1
北京师范大学第三附属中学,1
北京市八一学校,1
Capital Normal University - North Campus 1,1
北京大学人民医院,1
清春一回;清春二回,1
芙蓉里小区,1
物华大厦,1
China Pictorial Publishing House,1
腾达大厦,1
"Institute of Acoustics, Chinese Academy of Sciences",1
中国信息通信研究院,1
金尚嘉园,1
杨庄中区,1
首钢技术研究院,1
中海樱花苑,1
中海栌韵苑,1
Shougang Industrial Relics North Area,1
澳林观邸-东区,1
奥林佳苑-西区,1
二里庄小区,1
Beijing Foreign Studies University,1
