name,count
北京青年城,4044
Olympic Forest Park,3178
花家地西里,2346
龙形水系,2184
Beijing Friendship Hotel,2158
拂林园,1221
西单商业区,1031
Olympic Park,853
Beihang University,729
北小河,586
北京中央商务区,569
北京金融街,548
望和公园南园,423
华源世纪商务楼,368
望花路西里,352
花园路-学院路边界,350
中国民生银行科研培训学院,335
京张铁路遗址公园,267
花园路-北太平庄边界,226
战略支援部队网络系统部第七局,220
北京航空材料研究院,201
上地医院,197
Beijing Institute of Technology (BIT),197
Chaoyang Park,193
北苑2号院 中航工业总公司,191
西王庄小区,181
清华园-东升边界,181
清华科技园,180
中广·宜景湾,169
建国门桥,166
Imperial City,162
Beijing Botanical Garden,160
北苑3号院 北京卫戍区警卫第3师,142
花家地小区,128
六道口,121
Qing river,105
Chaolai Forest Park,99
清华园-中关村边界,93
Yu River,91
北郊灌瓶厂,90
中国医科大学航空总医院,88
北京地铁12号线 和平西桥站,87
Beijing Forestry University,86
南水北调中线工程总干渠,85
融科·橄榄城3期,85
Anlilu,80
北京东站,76
中关村核心区,70
悠乐汇,67
清春一回;清春二回,63
护城河（已盖板）,61
东湖·欢乐颂,60
北苑1号院 中国人民解放军63961部队,58
绿苑小区,54
慧忠北里第二社区,53
北京鸿华国际高尔夫球会,53
双桥站,52
北京国际中心,50
Xidan,48
北京明远教育书院实验小学青年城校区,48
世纪森林公园,48
北苑3号院家属院,46
北苑车检中心,45
武警北京总队第17支队东家属院,43
来北家园,42
PetroChina,40
Yiyuan Apartment,40
树村郊野公园,38
Wangjing West Transport Hub,38
大明濠,38
海淀交通支队中关村大队,37
东方新天地,36
Datunlu East,33
University of Science and Technology Beijing,33
Jing-Mi Waterduct,32
Yuyuantan Park,31
府右街南口,30
元大都城垣遗址公园,30
南长街南口,28
北京站街北口,28
如苑公园,28
正义路路口,27
Nanheyan,27
北京白鹿收费站,26
Beijing Purple Jade Villas,26
Beijing University Of Chemical Technology,25
电通创意广场,25
Beijing Depot,25
专运服务中心,25
通州站二场,25
宣武门路口,25
马哥孛罗大大厦,24
IKEA,23
Nanxinhao Station,23
Liuyin Park,21
HuaFangYiCheng,21
Wangfujing,21
Dongdan,20
龙湖蓝海引擎产业园,20
喜隆多XIRONDO PLAZA,19
阜石路南侧绿地公园,18
Beijing West Railway Station,18
花家地北里1号楼,17
潮白河,17
风林绿洲,17
树村丽景苑,17
Yangshan Park,16
通州站,16
供电局口,15
上林世家,14
Limai Chinese American (International) School,14
大屯里小区,14
北湖9号,14
Beijing Institute of Economic & Management,13
Minzu University of China,13
望京花家地西里三组团配套综合楼1006-605地块B4商业金融用地项目,13
永定河灌渠,13
黄草湾郊野公园,12
保利广场,12
Old Tsinghuayuan Station Park,12
望京沟,11
Wangjing Hospital,11
Suyuan Apartment,11
四季星河南街西口,11
星源公寓,11
望湖公园,11
臻园,11
Universal Creative Park,11
清华园-青龙桥边界,10
南湖中园二区,10
奥园体育俱乐部,10
Yandai Byway,10
Shang Di Dong Li,10
Ark Lake,10
Xiaoyue River,10
芍药居站,10
五道口,10
翠微商厦,9
张家坟干渠,9
Sinopec,9
大西洋新城C区,9
西峰寺沟,8
中国人民解放军总医院第六医学中心,8
学府壹号院,8
叶青大厦,8
中国信息通信研究院,8
小月河,8
中灿苑-二区,7
上京新航线,7
台基厂路口,7
望京西站,7
北京协和医院（西区）,7
八里桥景观生态林,7
紫金数码园5号楼,7
University of International Business and Economics,7
Zizhuyuan Park,7
Centergate Como,7
China Unicom,6
望和公园北园,6
新华联锦园,6
北京北辰高尔夫球会,6
Wenyu River,6
东方地球物理大厦,6
石景山区古城第二小学（分校）,6
融创动力文化创意产业园,6
和平门路口,6
中汇广场,6
劲松一区,6
北京机务段北京西运用车间,6
金水河,6
Gateway Plaza,5
Naoshikou,5
恒大名都,5
北京市水源九厂,5
Beixiaohe Park,5
海淀丰台界线,5
融寓,5
National Art Museum,5
首开国风尚樾,5
太阳宫科技文化创业大厦,5
望京伯爵城中央公园（北京文化创业产业园）,5
丰草河,5
上海烟草集团北京卷烟厂有限公司,5
龙湖花盛香醍,5
北京探矿机械厂,5
奥海,5
Lotus Lake,5
Beijing Exhibition Center,5
慧忠里公共汽车站,5
Nanhu Park,5
北辰绿色中央公园,4
朝阳区呼家楼中心小学（西校区）,4
Wangjing Huayuan (West),4
新树村郊野公园,4
Ministry of Transportation PRC,4
南门,4
中灿苑-一区,4
