name,count
Tsinghua University,10724
中关村核心区,510
北京中央商务区,330
清华园-中关村边界,266
西单商业区,253
CapitaMall Xizhimen,234
Zhongguancun Plaza,196
Olympic Park,188
清华园-东升边界,168
Northern Territory,145
知春路,127
花园路-学院路边界,123
花园路-北太平庄边界,111
Chinese Academy of Agricultural Sciences,98
中关村e世界,85
摩方M·CUBE,77
清华园-青龙桥边界,75
Beihai Park,73
京张铁路遗址公园,68
五道口,66
花园路-中关村边界,65
清华科技园,65
新世界百货,62
护城河（已盖板）,61
"Beijing Hospital of Traditional Chinese Medicine, Capital Medical University",57
转河,57
"Institute of Physics, Chinese Academy of Sciences",54
Beijing Foreign Studies University,50
科馨社区,46
蓝旗营教师住宅区,46
海淀路社区,44
"Institute of Electrical Engineering, Chinese Academy of Sciences",42
Beijingbei Railway Station,41
Peking University Hospital of Stomatology,36
建国门桥,34
Old Summer Palace Park,34
Beijing University of Civil Engineering and Architecture - Xicheng Campus,33
Beijing No.3 High School,28
大钟寺站,28
海淀交通支队中关村大队,26
西直门公交场站,26
"PBC School of Finance, Tsinghua University",26
方圆大厦,25
四道口北街36号院,24
清华园-海淀边界,24
北京热力,23
正义路路口,21
东源停车场,21
Nanluoguxiang,20
三里河一区5号院,19
Imperial City,19
China University of Geosciences at Beijing,19
National Library of China,18
水清木华园,18
中国工商银行海淀支行,16
西王庄小区,15
洪茂沟小区,15
国家烟草专卖局,15
蓝景丽家 大钟寺家居广场,14
东城区府学胡同小学（什锦花园校区）,14
新怡家园,13
Sigma Building,13
"Institute of Mechanics, Chinese Academy of Sciences",11
紫金数码园5号楼,11
东升园公寓,11
华天大厦,10
小马厂东南角绿地,10
华清嘉园,9
中华人民共和国武装警察部队总部,8
National Art Museum,8
北京市什刹海运动学校,8
三里河一区,8
新街口百货,8
潭西胜境公园,7
Xizhimen,7
Hengxing Mansion,7
太平湖车辆段,7
清春一回;清春二回,6
中国科学院大学（中关村校区）,5
Beijing Normal University (BNU),5
怡升园,5
新街口城市森林公园,5
东升大厦C座,5
中共北京市公安局党校,5
声学所节能小区,5
皇城根遗址公园,4
中关村中学,4
北京站街北口,4
台基厂路口,4
宣武门路口,4
中关村北二条甲1号院,4
金水河,3
世纪科贸大厦C座,3
小马厂公交场站,3
天恒·学院里,3
和平门路口,3
供电局口,3
University of Science and Technology Beijing,3
一亩园社区,3
清华园-燕园边界,3
Xiaoyue River,2
自动化大厦,2
Beijing Institute of Technology (BIT),2
燕归园,2
北京大学医学部,2
北京城乡仓储大超市,2
北京市第十九中学,1
大恒科技大厦,1
世纪科贸大厦B座,1
志新北里小区,1
利君堂大药房新街口分店,1
荷清园,1
Peking University,1
东升派出所,1
中国社会科学院台湾研究所,1
世纪科贸大厦A座,1
五道口公交场站,1
Old Tsinghuayuan Station Park,1
大明濠,1
Minzu University of China,1
