name,count
北京热力,1713
知春路,530
华清嘉园,228
中国科学院电子科学研究所,214
北京中央商务区,194
京张铁路遗址公园,184
Olympic Park,167
龙形水系,153
花园路-中关村边界,145
Xiamen Commerce Hotel,84
五道口,77
新科祥园,63
翠屏北里西区,50
清华园-东升边界,48
东源大厦,41
"Institute of Mechanics, Chinese Academy of Sciences",40
科馨社区,32
Northern Territory,31
北京大学物理学院技术物理系技术物理研究所,21
"Institute of Process Engineering, Chinese Academy of Sciences",18
"Zhongguancun Campus, University of Chinese Academy of Sciences",17
花园路-学院路边界,17
东源停车场,17
中关村体育场,17
"Institute of Physics, Chinese Academy of Sciences",16
"Institute of Acoustics, Chinese Academy of Sciences",15
世纪星城,14
Tsinghua University,12
科电大厦,10
Jingyi Sci-Tech Building,9
中国科学院大学（中关村校区）,7
智源大厦,7
自动化大厦,6
西王庄小区,6
清华园-中关村边界,5
海淀区中关村第二小学华清校区,5
WDK Shopping Center,5
北京轨道交通13号线扩能提升工程土建施工20合同段项目经理部,4
"DaYunCun, Dorms",4
中国社会科学院台湾研究所,4
天时名苑,4
Beijing Language and Culture University,3
花园路-北太平庄边界,3
庆丰公园,3
清华同方科技广场,3
龙湖唐宁one,3
"PBC School of Finance, Tsinghua University",3
三顷园,3
清春一回;清春二回,3
华清商务会馆,3
Gaobeidian,2
Beihang University,2
大运村公交场站,2
中国科学院国家空间科学中心（九章大厦B座）,2
中关村945号楼,2
五道口嘉园,2
China Music Academy,2
荷清园,2
Old Tsinghuayuan Station Park,2
Dazhong Temple,1
China University of Geosciences at Beijing,1
空间会议中心,1
东升派出所,1
知春路大球场,1
Sinopec,1
字节跳动 方恒时尚中心,1
Viva Mall,1
长桥园公寓,1
国家自然科学基金委,1
东升园公寓,1
