name,count
花园路-学院路边界,317
花园路-北太平庄边界,272
Olympic Forest Park,226
西单商业区,200
强佑·府学上院,172
京张铁路遗址公园,112
汇智大厦,50
CapitaMall Xizhimen,31
Zhongnanhai,30
清河毛纺路16号院,27
自动化大厦,25
Xiaoyue River,24
清春一回;清春二回,22
国家奥林匹克体育中心,19
府右街南口,18
Olympic Park,18
中关村322号楼,16
学府树家园-四区,16
怡升园,14
仰源大厦,14
大钟寺站,14
中华人民共和国工业和信息化部,13
南长街南口,13
惠新苑,12
Xizhimen,10
惠新西街5号院,9
毛纺小区,9
"Institute of Physics, Chinese Academy of Sciences",9
Beijingbei Railway Station,9
知春路,8
中国科学院东南小区,8
University of Science and Technology Beijing,7
花园路-中关村边界,7
清华大学附属小学清河分校（强佑校区）,7
北极寺公园,7
China University of Geosciences at Beijing,7
中关村324号楼,6
转河,5
领航科技大厦（原中国艺术品大厦）,5
Beijing City University,4
元大都城垣遗址公园,3
北京市儿童福利院,3
美伦堡,3
奥园体育俱乐部,3
海淀区职业技校东校区,3
六道口,3
中关村学院,2
清华大学附属小学清河分校（朱房校区）,2
山水莲逸,2
China University of Mining and Technology at Beijing,2
Sigma Building,2
凯迪双语实验幼儿园(朱房路),2
Qing river,2
张家坟干渠,2
Wenyu River,2
华创生活广场,1
北京师范大学朝阳附属学校（中学部）,1
志新村小区,1
月季园,1
北京图书大厦,1
