name,count
Peking University,1132
中关村核心区,584
Renmin University of China,371
Changchun Xin Yuan of Peking University,158
护城河（已盖板）,72
Beijing Normal University (BNU),62
一亩园社区,36
Capital Normal University,33
北京中央商务区,26
Prince Kung's Mansion,25
China University of Geosciences at Beijing,12
清春一回;清春二回,12
达园,11
Centergate Como,11
建国门桥,10
花园路-学院路边界,10
锋尚国际公寓,9
畅春园·食街（装修中）,9
Suyuan Apartment,8
中国科学院微电子研究所,8
满庭芳园,8
华腾新天地,8
High School Affiliated to Renmin University,7
Zhongguancun Plaza,7
富盛大厦,7
Nanxinhao Station,6
北京邮电会议中心,6
Cyber Tower B,6
Resource Hotel,5
新街口百货,5
汇新家园,4
海淀区中关村第二小学,4
中关村中学（双榆树校区）,4
Peking University Library,4
CapitaMall Xizhimen,4
Baiwang Mountain Forest Park,3
Old Summer Palace Park,3
Peking University Hospital of Stomatology,3
Beijing Foreign Studies University,2
丰益花园,2
东方新天地,2
北京卫戍区司令部、后勤部,2
海淀体育馆,2
南礼士路公园,2
中关村e世界,2
No.7 Middle School,2
Yandai Byway,2
解放军空军参谋部,2
万泉河,2
57号楼,2
59号楼,2
光大花园,2
海淀路社区,2
Integrated Science Research Center No. 1,1
Central University of Finance and Economics,1
Waijinshui River,1
西三环北路82号院,1
南苑森林湿地公园先行启动区森林湿地片区,1
花园桥地铁6号线,1
WF CENTRAL,1
Beijing Friendship Hotel,1
颐和园-紫竹院-动物园  摆渡船,1
Changchun Xinyuan Sports Recreative Square,1
中国人民大学北校区,1
战略支援部队网络系统部,1
恩佑寺山门,1
中国人民解放军国防大学,1
西山庭院,1
海淀区双榆树中心小学,1
63号楼,1
