name,count
Chengfu Road,12510
Zhongguin Village East Road,5750
万泉河路,4967
苏州街,4510
Zhongguancun North Street,4109
Shuangqing Road,3872
北四环西路,2721
西四环北路,2719
中关村东路,2584
Zhongguancun Main Street,2580
北四环西路辅路,1898
South 5th Ring Road,1606
Heqing Road,1574
South Zhongguancun Street,1413
西四环中路,1218
Xizhimen Avenue,1095
中关村大街,875
北三环西路,803
颐和园路,773
West 5th Ring Road,737
北四环中路,719
Zhichun Road,717
North 4th Ring Road,712
Wanquanzhuang Road,691
西三环北路,679
Airport Expressway,638
Xing Shi Kou Road,633
Sanlihe Road,613
广场南街,581
Luhua Road,574
北四环东路,573
Dahuisi Road,548
通燕高速,511
N. Xisi Str,504
North 3rd Ring Road,488
丰园路,486
Xingjiekou South Street,485
西直门外大街,484
Linyedaxuebei Road,470
双清路,458
复兴路,439
西四环南路,422
Chang Chun Qiao Road,410
北三环中路,403
成府路,388
N 4th Ring Rd. W,377
科技大道,377
Xinjiekouwai Street,353
北三环东路,343
Zhengguang Road,341
人民大学南路,329
莲石东路,309
阜石路,308
Xiangheyuan Road,301
Xueqing Road,297
Xueyuan Road,296
西直门北大街,286
South Kexueyuan Road,284
Daliushu Road,281
North Shuangyushu Road,274
东三环北路,257
西三环,236
Huixin Dongjie,234
South Xueyuan Road,233
展春园西路,218
平房路,218
N 4th Ring Rd. E,218
首都体育馆南路,217
西四南大街,215
Zaojunmiao Road,210
燕东园北小街,209
Zhixin Road,199
Jianguomen Outer Avenue,192
Haidian South Road,185
北京-港澳高速公路,184
仓夹道,182
Inner Xizhimen Str,181
清华南路,171
Kexueyuan South Road,168
Xinxi Road,168
West 4th Ring Road,167
花园北路,165
Jianguo Road,162
Chaoyang Road,162
G6辅路,159
西单北大街,159
丰葆路,156
Zizhuyuan Road,155
财经东路,154
1st Shuangyushu Str,153
Qinghua East Road,148
中关村北二街,141
Sanlihe East,140
京榆旧线,138
Lianshi East Road,138
Donganmen Street,136
西三环中路,134
北土城西路,134
幺家店路,133
Jingtong Expressway,132
Jianguomen Inner Avenue,132
邱门外大街,124
海淀三山五园绿道,124
大运村路,121
长春桥路,121
Fuxing Road,117
Zhang Zizhong Road,117
物资学院路,115
Chaoyang North Road,115
LUGU Street,114
N. Xingjiekou Str,112
Shijingshan Road,111
万丰路辅路,109
Yuan Da Road,107
展览馆路,107
莲花池东路,106
Kexing Road,106
Anyuan lu,104
East Chang'an Street,103
花园东路,101
Outer Xizimen Str,99
East Zhongguancun Road,99
花园路,98
Xidawang Road,97
Xuanwumen Inner Avenue,96
芙蓉北路,96
西直门内大街,96
中关村北一条,95
Fushi Road,93
京承高速,92
S. Xisi Str,91
葆台西路,90
葆台路,89
阜成路,88
北京民俗小吃街,84
Xizhimen North Street,84
Sanlihe East Road,82
Zhixin East Road,82
建国路辅路,82
West Chegongzhuang Road,80
知春路,80
中关村北大街辅路,79
Beijing-Lasa Expwy,79
3rd Shuangyushu Str,77
Lugouqiao Nanlu,76
香河园路,74
5th Ring road,73
京通快速,72
西土城路,72
外环西路,70
温榆河西路,70
West Chang'an Street,69
中关村南大街,69
中关村南一条,68
百强大道,66
Zhongguancun South Road,66
North 4rd Ring Road,65
Zhanlanguan Road,63
海淀路,63
锦丰路,62
通顺路,61
阜成门内大街,60
大泥湾路,58
Wanshou Road,57
Fucheng Street,56
