name,count
Xinxi Road,2226
North 5th Ring Road,1730
Zhongguancun North Street,1566
G6辅路,1497
北四环西路辅路,1497
北四环西路,1364
Outer Fuchengmen Str,923
Beijing-Lasa Expwy,887
West 5th Ring Road,763
Chengfu Road,675
京密路,648
Airport Expressway,609
Shang Di South Road,560
East 5th Ring Road,552
Zhongguin Village East Road,515
中关村北大街辅路,488
Xing Shi Kou Road,331
西四环北路,312
W. Gulou Str,297
Jingmi Road,285
Nanchang Street,275
圆明园西路,261
北三环西路,256
Haidian South Road,246
Outer Deshengmen Str,228
Heqing Road,218
中关村北二街,210
德胜门外大街,209
Outer Di'anmen Str,207
荷清路,205
Yuanmingyuan West Road,203
北京-港澳高速公路,192
北四环中路,184
云岗路,182
吴家村路,178
Xizhimen Avenue,159
Xuanwumen Inner Avenue,157
京新高速,148
N. Xisi Str,147
Xueqing Road,143
East Dazhongsi Road,142
N 4th Ring Rd. W,133
Zhongguancun Main Street,133
中关村北一条,132
North 4th Ring Road,125
Jingshan Str West,125
中关村大街,120
通燕高速,116
阜石路,116
Fucheng Street,112
N. Xingjiekou Str,112
Jiuxianqiao Road,112
Zhichun Road,111
Sanlihe Road,107
西冉西街,107
莲石东路,103
Shuangqing Road,99
Jingshan Fore Street,95
北四环东路,94
京开高速辅路,93
N. Fuchenglu 3rd Str,91
西四环中路,91
Qinghua East Road,90
首都机场辅路,87
South 5th Ring Road,84
West Rendahuitang Road,80
农大南路,77
西三环,77
长韩路,75
朝阳门南大街辅路,73
Zhengguang Road,72
Xiang Shan Nan Road,72
周口店路,71
西冉中街,71
Xingjiekou South Street,70
清河桥,67
Capital Airport Side Road,66
HAIDIAN South Road,66
Inner Deshengmen Str,65
South Zhongguancun Street,65
毛纺路,64
中关村东路,64
Fucheng Lu,64
阜成门外大街,63
Beichen West Road,60
煤市街,58
E 3rd Ring Road,58
神威北大街,58
Fuxing Road,55
西二环,55
京承高速,55
清河南滨河路,54
花园东路,54
LUGU Street,54
Wanhong Road,54
Chang Chun Qiao Road,53
Fucheng Road,52
Zizhuyuan Road,52
Xinjiekouwai Street,50
新街口二条,48
南苑西路,48
Fushi Road,46
Di'anmennei Street,45
Jingshan Back Street,45
京开高速,45
Xueyuan Road,43
大成路,43
万泉河路,41
Deshengmen Inner Street,41
小屯路,41
田村路,40
望京西路,40
成府路,40
金沟河路,40
6th Ring Road,38
Yuan Da Road,37
六环路,36
新街口三条,36
南四环西路,35
杨庄东街,35
槐房西路,35
京港澳高速公路,35
大运村路,35
Outer Xibianmen Str,34
五景桥东街,34
East 3rd Ring Road North,34
Ba Gou Road,33
Nanlishi Road,32
知春路,32
S. Xisi Str,32
N. Fuchengmen Str,31
Zhufang Road,30
Jiuxianqiao North Road,30
Shijingshan Road,29
LongGang Road,29
三才堂南街,29
西直门北大街,29
North 3rd Ring Road,29
复兴门北大街,28
阜石路辅路,27
S. 3rd Ring Road,26
北二环,26
京良路,26
Lugouqiao Nanlu,25
东三环北路,25
冰窖口胡同,25
颐和园路,24
Shang Di West Road,23
Lianshi East Road,23
N 4th Ring Rd. E,23
阜成路辅路,23
Zhixin Road,23
Yuquan Road,22
Jingkai Expressway,21
Di'anmen West,21
Lincui Road,21
Kexueyuan South Road,21
中关村北二条,20
朝阳路,20
西直门外大街,19
S. Xinhua Str,19
长阳大街,19
Ba Da Chu Road,18
