name,count
Xinxi Road,7718
颐和园路,7615
Zhongguancun North Street,7533
Zhongguancun Main Street,7119
Chengfu Road,6507
北四环西路,6469
Inner Andingmen Str,4854
海淀路,4650
北四环西路辅路,3900
北三环中路,3452
North 4th Ring Road,3160
North 3rd Ring Road,3143
北三环西路,3048
中关村大街,3009
圆明园西路,2167
苏州街,1957
South Zhongguancun Street,1793
北四环中路,1717
北三环东路,1636
Zhichun Road,1623
Cheniandian Alley,1507
安定门外大街,1473
Outer Andingmen Str,1316
花园北路,1280
中关村北大街辅路,1044
西直门北大街,932
Xueyuan Road,876
北四环东路,848
Airport Expressway,813
京承高速,789
Xizhimen Avenue,603
万泉河路,573
Zhongguin Village East Road,571
中关村东路,538
西三环北路,527
Sanlihe Road,515
Beijing-Lasa Expwy,511
Xinjiekouwai Street,489
东三环北路,486
海淀三山五园绿道,481
Yuanmingyuan West Road,464
北土城西路,446
Chaoyang Road,407
Kexueyuan South Road,385
Shijingshan Road,384
Fuxing Road,375
花园路,342
G6辅路,337
East Dazhongsi Road,323
花园东路,308
Zhongguancun Street,294
Wan Liu Zhong Road,285
Ba Gou Road,277
西土城路,276
知春路,259
石佛营路,257
N 4th Ring Rd. E,256
Gongrentiyuchang North Road,254
Haidian South Road,248
西直门外大街,241
Outer Fuchengmen Str,235
North 5th Ring Road,222
双旗杆西路,220
W. Beijingzhan Str,218
Yi He Yuan Road,211
阜成门外大街,207
Yongan Bridge,207
Lianhuachi East Road,201
Andingmenwai Street,195
Shifoying Road,193
Huixin Xijie,189
清华南路,181
Xizhimen North Street,181
德胜门外大街,181
Xingjiekou South Street,178
Heqing Road,175
North 4rd Ring Road,174
N. Fuchengmen Str,171
Outer Xizimen Str,163
Sanlitun South Road,161
石景山路,160
西三环,160
1st Shuangyushu Str,154
Yongkang Alley,152
N. Xisi Str,152
Dongsishitiao Street,152
大泥湾路,143
North Middle 3rd Ring Road,137
East 3rd Ring Road,135
Dagexiang,133
北蜂窝,129
莲花池东路,125
