name,count
中关村东路,4397
Zhichun Road,3445
Beiqingyun Lu,1582
知春路,817
Zhongguin Village East Road,780
North Shuangyushu Road,530
Xinggui Road,471
大运村路,463
中关村南四街,359
北四环中路,230
East Dazhongsi Road,164
North 4th Ring Road,150
East 4th Ring Road,144
N 4th Ring Rd. E,135
Nanmofang Road,121
北土城西路,116
West 5th Ring Road,111
北四环东路,101
苏州街,88
Yaowa Road,86
花园东路,86
Airport Expressway,83
East Zhongguancun Road,82
北三环东路,63
香山路,62
大钟寺北路,61
North 3rd Ring Road,59
北三环中路,59
北三环西路,57
Dazhongsi North Road,57
Zhongguancun South Road,54
Haidian South Road,49
东四环中路,46
八角西街,46
North 5th Ring Road,39
Xueyuan Road,19
东四环北路,18
Yingxia Street,16
罗庄中路,16
唐新村北路,15
八角路,14
厢红旗路,14
North 4rd Ring Road,14
中关村南三条,10
小关西后街,10
Zhongguancun Main Street,9
Baita'an Road,7
学院路,6
北四环西路,5
大运会公寓南天桥,4
北京-平谷高速公路,3
Zhixin East Road,2
裕民西路,2
3rd Ring Road,2
北四环西路辅路,2
中关村南三街,2
科院北一街,2
中关村北一街,2
阜石路辅路,2
海淀黄庄东天桥,2
永引渠北路,1
八角南路,1
Jianguo Road,1
八角东街,1
玉峰路,1
中关村北一条,1
丰益仓路,1
民族园西路,1
South 5th Ring Road,1
Weigong Street,1
Chengfu Road,1
知春里弯巷,1
Jiangtai Road,1
Jingmi Road,1
和义北路,1
北太平庄路,1
Beitaipingzhuang Avenue,1
马甸南路,1
中关村南一条,1
Zhongguancun North Street,1
Huixin Xijie,1
西坝河西路,1
西坝河路,1
正黄旗路,1
太阳宫中路,1
久敬庄路,1
三元桥,1
双清西路,1
