name,count
Zhichun Road,14569
Haidian South Road,3905
知春路,2569
East Chang'an Street,1372
Xinggui Road,1232
中关村东路,988
Jingmi Road,957
中关村南四街,740
Xicui Road,696
复兴路,674
Yuquan Road,603
Zuojiazhuang West,602
South Yuyuantian Road,476
小屯北街,432
Dingfu Str,368
Jiuxianqiao Road,364
Xiangheyuan Road,345
Yingxia Street,316
地安门东大街,302
Jianguomen Inner Avenue,297
Jinbao Street,296
小屯路,291
Jianguomen Outer Avenue,258
Zhongguancun South Road,257
Donganmen Street,231
Nanchizi Str,224
Zhongguancun Main Street,223
玉渊潭南路,223
Zhang Zizhong Road,221
Fuxing Road,221
East Dazhongsi Road,215
Xihai North,212
Qianhai East,197
北土城西路,197
Ba Gou Road,190
Yangfangdian Road,182
首都机场辅路,181
Jiugulou Str,178
West Chang'an Street,168
建国门北大街辅路,166
Xiaotun Side Road,166
SW Zuojiazhuang Str,160
Houhai South,159
苏州街,152
京承高速辅路,149
朝阳门南大街辅路,146
Houhaibeiyuan,146
Wangfujing Street,142
Nanmofang Road,132
大运村路,128
West Side of West Sea,123
西直门外大街,122
海淀黄庄东天桥,118
Jiuxianqiao North Road,116
North Shuangyushu Road,108
Dongsishitiao Street,102
N. Dongsi Str,100
Donghuamen Str,100
Chenguang Street,96
Qianhai West Street,94
煤市街,92
Kexueyuan South Road,91
Heqing Road,90
京承高速,87
京新高速,86
2nd. Ring Road,86
大栅栏街,82
Airport Expressway,81
South Qisheng Road,80
军博西路,77
Jinyu Hutong,77
Dongzhongbu Alley,76
北三环东路,75
W. Gulou Str,74
Qianhai South,71
Shijingshan Road,71
East Dianmen Street,70
左家庄东街,69
酒仙桥北路,69
Datun road,61
Dajiang Hutong,61
Gongrentiyuchang North Road,60
大纱帽胡同,60
香河园路,60
Liangshidian jie,60
qiubao shi jie,59
East Guangchang Road,51
Zhanzi Alley,50
中关村大街,50
Dongsi West Street,48
Yonghegong Street,48
Beiqingyun Lu,46
北总布胡同,45
Yaowa Road,45
西三环中路,43
Wan Liu Zhong Road,42
Xizhimen Avenue,41
花园东路,39
大泥湾路,37
西三环,37
Zhongguin Village East Road,36
北蜂窝,36
和平里东街,36
Nanguanfang Hutong,30
北三环西路,30
东四北大街,29
Dongzhimenwai Xiejie,28
松树街,27
Jingan West Street,27
Xingjiekou South Street,26
North 3rd Ring Road,26
东直门外斜街,25
北四环西路,25
北京民俗小吃街,24
Longtoujing Str,24
798 Road,24
Beimencang Hutong,24
北二环,24
弘通巷,24
