name,count
北四环中路,8825
北四环西路,5796
North 4th Ring Road,5362
Datun road,4559
北四环西路辅路,3894
Zhichun Road,3688
北土城西路,3614
中关村东路,3245
花园北路,2237
An Li road,1954
西四环北路,1869
Zhongguancun Main Street,1663
Beichen West Road,1455
Yuquan Road,1436
北四环东路,1396
万泉河路,1388
北土城东路,1160
Fuxing Road,1124
苏州街,1015
South Zhongguancun Street,1003
颐和园路,978
North Shuangyushu Road,971
安立路,948
海淀路,912
金沟河路,878
Zhongguin Village East Road,864
Xueyuan Road,859
Sanlihe Road,856
北三环西路,739
中关村南一条,734
Zhixin Road,699
Chengfu Road,696
西直门北大街,665
Yongding Road,650
Zhongguancun South Road,621
复兴路,519
Anding Lu,506
Haidian South Road,486
G6辅路,486
中关村南四街,477
N. Fuchengmen Str,445
Kehui Road,442
Qinghua East Road,440
Chang Chun Qiao Road,435
Beiyuan Road,402
Yuan Da Road,400
Gulou East Street,392
Xuanwumen Inner Avenue,390
Beiyuan road,379
中关村大街,360
拂林北路,353
志新西路,333
Jiugulou Str,329
Xingjiekou South Street,326
Xizhimen North Street,325
West 4th Ring Road,323
Zhongguancun North Street,310
知春路,302
玉泉路辅路,300
N 4th Ring Rd. W,292
Beilishi Road,292
中关村南三街,283
花园路,262
Shijingshan Road,262
Beijing-Lasa Expwy,251
Outer Di'anmen Str,225
Zhixin East Road,222
Beiyuan South Road,216
安定路,206
Xizhimen Avenue,192
South Kexueyuan Road,184
田村路,182
Airport Expressway,181
North 4rd Ring Road,180
人民大学北路,175
学院路,164
西二环,156
Shuangqing Road,152
西直门外大街,148
长春桥路,143
N. Xisi Str,142
京塘路,140
Chegongzhuang West Street,136
Anxiang North Road,133
西三环北路,130
West Chang'an Street,128
3rd Shuangyushu Str,127
Zhengguang Road,126
西土城路,123
North 3rd Ring Road,121
中关村南三条,120
Outer Jiugulou Str,119
"Sicence Parc South, East Road",119
Donghuamen Str,117
西四环中路,117
Jingshan Fore Street,116
East Zhongguancun Road,116
May 4th Street,113
Beichen Donglu,111
N 4th Ring Rd. E,108
Weigongcun Road,107
Datun Road,106
北辰路,100
Yingxia Street,98
Jingtong Expressway,98
京承高速辅路,95
Dongzhimen Inner Street,94
塔院东街,93
阜成门外大街,93
娘娘庙街,91
高梁桥路,90
"Sicence Parc South, Middle Road",88
Chegongzhuang Avenue,87
Xinjiekouwai Street,86
South Xueyuan Road,86
首都体育馆南路,83
人民大学南路,82
S. Xisi Str,80
花园东路,80
西直门南大街,79
Jiukeshu East Street,77
新建宫门路,75
West Jinlinbao Street,74
西外南街,72
西四南大街,72
鼓楼外大街,70
南沙滩路,69
Bei He Yan Street,68
Outer Fuchengmen Str,67
Lincui Road,67
Dahuisi Road,66
地安门东大街,65
Wenjin Street,63
西直门内大街,62
西单北大街,61
Gulouwai Str,60
展览馆路,59
安翔桥,56
崇文门西大街辅路,55
Di'anmennei Street,54
W. Gulou Str,54
