name,count
Zhichun Road,1662
Zhongguin Village East Road,1479
East Dazhongsi Road,1218
中关村东路,1203
Chengfu Road,1024
Yingxia Street,710
北四环西路辅路,642
Zhongguancun Main Street,571
G6辅路,520
北四环西路,463
Haidian South Road,432
中关村南一街,427
知春路,408
Anzhen Road,395
Qinghua East Road,250
Xueyuan Road,232
苏州街,228
Heqing Road,222
Xueqing Road,201
大运村路,193
Anxiang North Road,165
"Sicence Parc South, Middle Road",163
安贞西里环路,147
South Zhongguancun Street,145
北三环西路,142
Yuan Da Road,140
Ba Gou Road,138
闵庄路,132
京新高速,130
Zhongguancun South Road,129
展春园西路,128
安慧北里小街,118
北三环中路,103
三才堂路,100
North 3rd Ring Road,98
Wan Liu Zhong Road,93
Anxiang Road,90
香山路,87
Xiangshan Road,87
中关村大街,79
North 4th Ring Road,76
Zhongguancun North Street,76
中关村南四街,61
成府路,60
Dazhongsi North Road,59
Xiang Shan South Road,57
Datun road,56
北三环东路,54
Baita'an Road,53
财经东路,49
东升南路,48
HAIDIAN South Road,45
清华园石油小区路,43
北坞村路,41
Beijing-Lasa Expwy,38
Kexueyuan South Road,36
颐和园路,36
万泉河路,35
Wucun North Road,26
双清绿道,25
长春桥路,24
北四环中路,22
East Zhongguancun Road,21
Qingniangou Road,21
North 5th Ring Road,20
North Shuangyushu Road,20
1st Shuangyushu Str,16
海淀黄庄东天桥,15
Sidaokou Road,13
知春里弯巷,13
学院路,12
同庆街,11
蓝靛厂北路,10
Huizhong North Road,10
海淀路,9
Shuangqing Road,9
Zhongguancun Street,9
安翔桥,9
大钟寺北路,7
荷清路,7
校园北路,6
中关村北一条,6
Linyedaxuebei Road,6
瀚河园路,5
校园东路,5
八家东西线,5
香山南路,5
清河桥,5
主马路,4
中关村南三街,4
"Sicence Parc South, West Road",3
海淀大街,3
娘娘庙街,3
校园南路,3
Beichen Donglu,3
宫门前街,3
五道口北巷,3
人民大学南路,2
双清路,2
广润路,2
泉宗路,2
Lincui Road,2
Zhixin Road,2
学清苑小区北路,2
N. Sidiaokuo Str,2
人民大学北路,2
小月河西路,2
Beichen West Road,2
罗庄中路,2
South Kexueyuan Road,2
大泥湾路,2
校园中路,2
Daliushu Road,2
Wangzhuang Road,1
South Xueyuan Road,1
北林银杏大道,1
South Third Zhongguancun Street,1
双榆树北里六条,1
前八家北路,1
清华南路,1
Xiang-Quan Roundabout,1
Xuezhi Bridge,1
丰益仓路,1
石板房南路,1
裕民中路,1
奶牛中心路,1
Qinghua West Road,1
月泉路,1
North 3rd Ring Road (Sitong Bridge),1
Wanquanzhuang Road,1
Xinggui Road,1
W. Hepingli Str,1
Huixin Xijie,1
三才堂南街,1
