name,count
Fuxingmen Outer Avenue,3929
West Chang'an Street,3729
京开高速,3598
East Chang'an Street,3122
中关村东路,2625
Jianguomen Outer Avenue,2206
Zhongguin Village East Road,2124
Fuxingmen Inner Avenue,1981
京开高速辅路,1959
Jianguomen Inner Avenue,1626
Jingkai Expressway,1294
Caihuying South Road,1204
西三环,1158
Zhichun Road,1051
复兴路,1025
莲花池东路,976
科技大道,909
丰葆路,857
京密路,828
菜户营南路,807
Jingmi Road,804
Outer Xibianmen Str,769
G1辅路,717
Gaobeidian Lu,712
Baiyun Road,695
North Taiping Road,692
Guangqu side road,640
北土城东路,637
葆台西路,615
Jianguo Road,569
1st Zhenwumiao Road,466
西三环南路,465
葆台路,455
Chaoyang Road,450
Xinxi Road,428
西四环中路,384
West 3rd Ring Road,363
北四环西路,351
Fuxing Road,348
京榆旧线,340
阜石路,336
西四环南路,335
西三环中路,326
Lianhuachi East Road,325
4th Zhenwumiao Road,312
建国路辅路,298
Chengfu Road,287
Inner Chongwenmen Str,275
Taiping Road,268
South Yuyuantian Road,264
Outer Fuchengmen Str,260
Zhongguancun North Street,251
Luhua Road,244
丰台北路,242
知春路,240
Laiguangying East Road,237
东三环中路,232
Guangqu road,230
北土城西路,223
锦丰路,212
枣林路,211
芦求路,193
Kexing Road,185
East 4th Ring Road,181
Zhongguancun South Road,178
百强大道,172
Huixin Dongjie,152
京榆旧线辅路,152
鲁谷路,137
小屯路,135
East Lianhuachi Road,130
Dongzhimenwai Xiejie,129
真武庙南三巷,123
马泉营西路,121
Xiangheyuan Road,116
Sanlitun South Road,115
Jiuxianqiao Road,115
Yongding Road,105
Shuangqing Road,97
S. 3rd Ring Road,96
Xinhua West Street,86
永定路东街,86
东四环中路,80
红事会路,80
Cuiwei Road,79
Xicui Road,77
Kexueyuan South Road,76
Lize Road,75
莲花池西路,72
南三环西路,72
East 3rd Ring Road North,69
金台路,69
Jingtong Expressway,67
Tianshuiyuan Street,65
Yuquan Road,64
八里桥南街,62
Outer Chongwenmen Str,62
Wanshou Road,60
荣晨路,58
Dahua Road,57
船板胡同,53
成府路,52
东直门外斜街,52
莲石东路,52
京通快速,51
丽泽路,51
中关村南四街,49
六圈西路,49
Jingliang Road,48
Fushi Road,48
香河园路,47
中关村北一条,47
王府井南口东通道,47
北京西站下沉广场,46
外环西路,45
新发地北桥,44
经贸部通道,43
八角东街,41
凉水河南侧路,41
Sanlihe Road,40
横二条,40
South Chaihuyin Road,39
Dongzhimen Outer Street,39
东四环北路,39
Beijing Railway Station Street,39
Gongrentiyuchang North Road,39
郭公庄中街,38
South 3rd Ring Road,38
Lianhuachi West Road,37
秀月路,36
Jingha Expressway,35
NE Dongzhimen Str,33
Chongwenmen Outer Street,33
莲花河路,31
东三环北路,30
1st Nanlishi Road,30
南二环匝道,29
Beijing Station East Street,29
宏福路,28
Beixing Road,28
东升南路,28
阜石路辅路,27
鲁谷南路,27
中关村北大街辅路,27
Jiuxianqiao North Road,27
旱河路,26
恒富中街,26
Haidian South Road,26
京哈高速,26
银河南街,25
South Jianhua Road,24
通燕高速,24
鲁谷东街,24
月河北街,23
大运村路,22
财贸学院路,21
中关村大街,21
崇文门内大街,21
Xiaotun Side Road,20
体育场南路,20
Nanchizi Str,20
金中都南路,20
Ritan Road,20
广场南街,20
复兴门外大街,19
Huajiadi Jie,19
中环西路,18
2nd Nanlishi Road,18
银河大街,18
吴家村路,17
京垡路,17
Beijingzhan West Street,17
古塔北路,17
Fucheng Lu,16
Yingxia Street,16
2nd Zhenwumiao Road,14
Xinggui Road,13
月河街,13
海鹰路,13
望京环绿道,12
朱各庄路,12
Guangqu Road,12
朝阳路,12
Zhenwumiao Road,12
Jianhua Str,11
Tonghui North Road,11
Huichengmen Bridge,11
邻枫路,11
东单北大街,11
Nanxinping Alley,10
邮通街,10
Tianshuiyuan Str,10
梅市口东路,10
栖凤楼胡同,10
清华园石油小区路,9
京通通燕联络线,9
Shimen East road,9
军博西路,9
East Dazhongsi Road,8
E 3rd Ring Road,8
正大南路,8
W. Gongyuan Str,8
西二环,8
西红门桥,8
北极阁路,8
West 4th Ring Road,7
上庄大街,7
Caishi South Road,7
27 Theater Road,7
南礼士路三条,7
岳家楼桥,7
东三环,7
Beifengwo Road,7
Sanlihe East,7
酒仙桥北路,7
Nanlishi Road,7
Baiziwan Road,6
E. Xiushui Str,6
Xiju Nanlu,6
Youfang Alley,5
韩庄路,5
Chaoyangmen South Minor Street,5
阜成门外大街,5
Lianyu Bridge,5
园博绿道,5
莲宝路,5
玉隆路,5
Nanheyan Street,5
Lugu Road,4
通惠河北路,4
Canzheng Hutong,4
Yangfangdian Road,4
South Chaoyang Park Road,4
田各庄北街,4
西局西路,4
永安里中街,4
Beixinping Alley,4
南四环西路,4
青年路,4
永安西里,4
复兴门北大街,4
华贸广场路,4
大羊毛胡同,4
Xinhua North Road,4
建国里二巷,4
菜户营桥,4
三才堂路,3
政协路,3
广顺南大街辅路,3
体育场北路,3
Yaojiayuan Road,3
East Sanlihe Road,3
八角东街辅路,3
时代花园北路,3
中关村南三条,3
North 5th Ring Road,3
科营路,3
鸭子嘴胡同,3
Shang Di West Road,3
普惠西街,3
Chaowai North Street,3
Dongdaqiao Road,3
葆台东路,3
N. Xinghua Str,3
什坊院环路,3
Tonghui South Road,3
Xinglong West Street,3
内环西路,3
Tonglinge Road,3
复兴门桥,3
小井南路,3
Gongrentiyuchang Road,3
东营南路,2
清华南路,2
花园路,2
East 5th Ring Road,2
G4辅路,2
富锦路,2
通惠河南路,2
Yuetan South Street,2
Longwangzhuang West Road,2
West Guangchang Road,2
清河南滨河路,2
E. Ritan,2
Jixhikou Road,2
海淀三山五园绿道,2
南皋路,2
Beiyuan Er Road,2
E. Chongwenmen Str,2
Fugao Street,2
Dongshuang Beizifen Road,2
