name,count
East 5th Ring Road,379
East Qianmen Road,359
Xuanwumen Inner Avenue,321
Jianguomen Outer Avenue,310
Chengfu Road,289
东三环中路,238
W. Beijingzhan Str,225
North 5th Ring Road,225
阜成门外大街,194
煤市街,156
South Zhongguancun Street,151
E. 3rd Ring Road,150
West Chang'an Street,149
崇文门西大街辅路,136
万泉河路,134
North Chaoyang Road,130
前门东大街辅路,122
Zhongguancun North Street,118
Beichen Donglu,113
前门东大街,113
Gongrentiyuchang North Road,102
N. Xinghua Str,102
京承高速,96
Jianguomen Inner Avenue,93
Nanlishi Road,90
北礼士路,90
Chongwenmen West Avenue,89
Ritan Road,87
Outer Fuchengmen Str,86
崇文门西大街,82
West Jintai Road,80
Beijing Station East Street,79
建国路辅路,79
北四环东路,76
E. Chongwenmen Str,75
Beijing Railway Station Street,73
东二环,73
North 4th Ring Road,72
S. Xinhua Str,71
Jingshan Fore Street,70
颐和园路,70
Tianshuiyuan Street,68
Guanghua Road,68
West Guangchang Road,68
Xuanwumen West Avenue,67
阜成门内大街,64
East Chang'an Street,63
西直门外大街,60
E. Xuanwumen Str,58
Beichizi Avenue,56
Jingtong Expressway,55
Inner Fuchengmen Str,54
Jinsong Road,53
Nanxinhua street,53
朝外头条,51
W. Qianmen Str,49
Wutasi Road,48
大栅栏街,47
高梁桥斜街,45
SW Gaolianqiao Str,41
Nanchizi Str,40
Xizhimen Avenue,40
Xiushui Str,36
西单北大街,35
Xizhimen Outer Street Side Road,34
Qixiang Road,34
前门西大街,32
同庆街,31
崇文门东大街,31
北四环中路,30
qiubao shi jie,30
Outer Xibianmen Str,30
Qianmenxihe Str,30
通惠河北路,30
Xidawang Road,29
E. Qianmen Str,25
S. Xisi Str,24
高梁桥路,23
Jianguo Road,22
Zhixin Road,22
景山前街,22
Chongwenmen Outer Street,20
Rendahuitang West,20
海淀三山五园绿道,20
宣武门东大街,20
East Guangchang Road,20
Youfang Alley,19
Beijingzhan West Street,19
南三里屯西路,19
Yaojiayuan Road,18
N. Xiushui Str,18
Beichen West Road,15
横二条,15
Dongsishitiao,14
Qianmen Street,14
Yangmeizhu,13
Gaoliangqiao Road,13
Outer Chongwenmen Str,13
North 4rd Ring Road,12
Langfang Santiao,12
西四南大街,12
月河北街,12
Guangqu Road,12
平房路,11
Donghuamen Str,11
大齐家胡同,11
南新仓桥,10
Qianmen East Street,9
前门大街,9
安定路,9
Beimencang Hutong,8
北四环西路,8
Fuxingmen Inner Avenue,8
安翔桥,8
Dajiang Hutong,8
Xirongxian Alley,7
Xizhimen Outer Avenue,7
Dongdamochang Str,7
大栅栏西街,7
北三环西路,7
南礼士路,7
二龙闸路,7
长巷四条,6
Qinghua West Road,6
东松树胡同,6
East 3rd Ring Road North,6
Xinbi Str,6
香炉营头条,5
Yuetan South Street,5
鲜鱼口街,5
东兴隆街,5
Heng Ertiao,5
Xisongshu Alley,5
Gugong Wumen Wai,5
清华南路,5
Yao JiaYuan Road,5
S. Xiushui Str,5
Langfang Ertiao,5
来广营北路,4
Ba Gou Road,4
Xingfu Yicun 4th Alley,4
Jiaoyu Str,4
仓夹道,4
Sanlihe East Road,4
羊皮市胡同,4
Jiaotong University Road,4
幸福一村三巷,4
Xingfu Str,4
门框胡同,4
Chaoyang Road,4
Nanheyan Street,4
大方胡同,4
West Rendahuitang Road,4
Jintai Road,4
Changxiang Santiao,4
4th Zhenwumiao Road,3
义达里,3
华贸广场路,3
幺家店路,3
京通快速,3
甜水园南街,3
取灯胡同,3
Xianyukou,3
Xingfu Yicun 7th Alley,3
水碓子中街,3
Tianshuiyuan Str,3
Xihuashi Str,3
South Jianhua Road,3
秀月路,3
Zhongzhi Road,3
清溪书屋路,3
万泉河东滨河路,3
South Xueyuan Road,3
Dong'anfu Hutong,3
Yuetan North,3
Picai Hutong,3
问渠路,3
Xizhaosi Street,3
成府路,3
北土城东路,3
安化北里 Anhua bei li,3
宫门前街,3
中关村东路,3
Luanqing Hutong,3
May 4th Street,2
Damucang Alley,2
外金水桥,2
手帕胡同,2
Dongsishitiao Street,2
朝阳北路,2
Changxiang Ertiao,2
新怡家园东路,2
Inner Chongwenmen Str,2
金台路,2
Beixinping Alley,2
东新帘子胡同,2
阜成门南大街,2
万明园北巷,2
Jingshan Str West,2
N 4th Ring Rd. W,2
规划一路,2
Fuxingmen Outer Avenue,2
Nanmofang Road,2
Qi He Lou Jie,2
高粱桥斜街,2
东三环南路,2
Shangyuancun Road,2
N. Beizhan St,2
Xidamochang Jie,2
西绒线胡同,2
Dahuisi Road,2
Guang Shun North Street,2
Zhongguin Village East Road,2
Liangshidian jie,2
Gugong Dongmen Wai,2
国家体育场北路,2
Shangxi Jie,2
辛店路,2
Taijichang Road,2
Jianhua Str,2
安立路,2
厂甸胡同,2
Xianmen Str,2
来广营西路,2
Jiuxianqiao North Road,2
Dongzhong Jie,2
广泽路,2
Outer Xizimen Str,1
肉市街,1
Dongmeichang Hutong,1
Hujialou North Street,1
Guangan Alley,1
弓字胡同,1
北展桥,1
Chongwenmen Xiheyan,1
1st Zhenwumiao Road,1
Wangpi Hutong,1
Tonghuihe North Road,1
Zhongjingjidou,1
垂杨柳北二街,1
Chaoyang North Road,1
西二环,1
Tianshui Str,1
Heqing Road,1
Inner Guanqumen Str,1
东四十条桥,1
Qinghua East Road,1
Xinzhong Street,1
Xingfu Street,1
中关村北大街辅路,1
胜古北路,1
Gongrentiyuchang East Road,1
Qianmen West Street,1
An Li road,1
东三环,1
三才堂路,1
Anxiang North Road,1
芙蓉北路,1
慧忠路,1
Guangqumennan Binhe Road,1
东便门桥,1
Tuanjie North 4 Street,1
