name,count
G6辅路,26066
Beijing-Lasa Expwy,25228
中关村东路,12678
Zhichun Road,12559
北四环中路,8381
North 4th Ring Road,8232
北四环西路,7623
知春路,7084
Xinggui Road,3206
北四环东路,3086
Zhongguin Village East Road,2777
North 3rd Ring Road,2570
North 5th Ring Road,2394
北土城西路,2284
北三环西路,1997
Airport Expressway,1833
Outer Deshengmen Str,1612
N 4th Ring Rd. E,1442
Heqing Road,1338
北四环西路辅路,1331
Tianshuiyuan Street,1217
望京北路,1127
东三环北路,1062
E 3rd Ring Road,1062
京承高速,1060
Chengfu Road,987
East 4th Ring Road,986
德胜门外大街,984
京新高速,914
East Chang'an Street,890
Dongzhimen Outer Street,862
北三环中路,849
北三环东路,783
N 4th Ring Rd. W,774
Haidian South Road,765
东四环中路,756
Beichen West Road,741
West Chang'an Street,700
好汉坡,673
North 4rd Ring Road,672
中关村南四街,654
闵庄路,641
金台路,634
西三环,633
展览馆路,632
Nongzhanguan North Road,572
Lianhuachi East Road,559
Fuxing Road,556
Jianguomen Outer Avenue,532
Wanshou Road,528
Chaoyang Park Road,524
An Li road,516
Xiangheyuan Road,498
South Zhongguancun Street,497
Zhongguancun Main Street,497
Chaoyang Road,487
新东路,472
Jingmi Road,464
Xiaoyun Road,459
East 5th Ring Road,444
旱河路,441
辛店路,439
Jingshan Fore Street,434
East Dazhongsi Road,410
东三环中路,389
北土城东路,383
Jianguomen Inner Avenue,379
西三环北路,377
西三环中路,376
香河园路,376
苏州街,372
Beichen Donglu,372
Xinxi Road,353
Zhongguancun North Street,348
西二环,346
East 3rd Ring Road North,335
N. Fuchengmen Str,331
Fushi Road,331
香山路,325
Inner Deshengmen Str,325
Ju'er Alley,321
Xiangshan Road,311
Jiuxianqiao Road,302
朝阳门南大街辅路,298
小营路,297
Nanchang Street,291
东四环北路,290
阜成门内大街,288
万泉河路,280
Huizhong North Road,280
阜石路,276
Tianze Road,268
Beichizi Avenue,267
清河桥,263
颐和园路,256
Fuxingmen Inner Avenue,253
Gongrentiyuchang North Road,251
水碓子中街,249
South Xueyuan Road,244
Guozijian Str,243
Zhanlanguan Road,243
Xueyuan Road,239
南皋路,237
East 3rd Ring Road,231
Deshengmen Inner Street,230
北辰路,230
Xing Shi Kou Road,228
Lincui Road,222
复兴路,222
South Chaoyang Park Road,216
Sanlitun South Road,214
Deshengmenwai Street,211
2nd. Ring Road,210
Daliushu Road,210
京藏高速,201
科荟桥,200
North Shuangyushu Road,197
Beiqingyun Lu,196
地安门东大街,191
Wanshou Road East Street,190
Guang Shun North Street,190
Zhixin Road,189
Beiyuan road,185
Xuanwumen West Avenue,185
石各庄路,184
Inner Fuchengmen Str,183
莲花池东路,182
西直门北大街,182
德外桥,180
利泽西街,180
安慧北里小街,179
双清绿道,177
中关村北大街辅路,175
Xingdong Road,174
Chang Chun Qiao Road,174
阜成门外大街,174
Tianshuiyuan Str,174
建国路辅路,174
Nanmofang Road,174
石门路,173
民族园路,172
Xinjiekouwai Street,171
东直门北大街,169
望京街,169
中关村大街,169
East Zhongguancun Road,167
S. Jiaodaokou Str,164
东苇路,164
Inner Andingmen Str,163
西直门外大街,163
Sanlihe Road,162
North Nongzhanguan Road,162
Sanlitun Dongsanjie,159
西四环北路,159
Shuangqing Road,157
Ba Gou Road,152
高粱桥斜街,151
Gulou East Street,150
复兴门北大街,150
Zaojunmiao Road,148
Capital Airport Side Road,147
小营东路,144
花园路,144
北坞村路,144
Dongzhimen North,143
杰王府路,142
Jinyu Hutong,140
Xingjiekou South Street,140
蓝靛厂南路,139
Kehui Road,136
一棵松路,136
Xingsheng Street,136
Fuxingmen Outer Avenue,135
安立路,134
安定路,133
Anding Lu,132
德胜门北桥,131
Huixin Dongjie,131
望京北路辅路,130
Mei Chang Street,130
E. 3rd Ring Road,129
Outer Xizimen Str,129
East Ritan Road,128
Xueqing Road,127
Anzhen Road,126
Zhongguancun South Road,125
小关西后街,125
京密路,125
Xizhimen Avenue,124
Yingxia Street,123
Xidawang Road,123
Cuiwei Road,123
Weigongcun Road,122
圆明园西路,120
Fuyou Street,119
West Maizidian Street,118
Wenhuiyuan West Road,112
望京小街,111
W. Yanjingli Str,111
W. Gulou Str,111
Dongzhong Jie,110
蓝靛厂北路,110
Jianguo Road,109
望京西路,108
龙翔路,108
广顺北大街辅路,108
N. Xisi Str,107
Outer Fuchengmen Str,106
京哈高速,106
798 Road,106
海淀路,106
Dongzhimen Inner Street,105
Anyuan lu,105
Dongsishitiao Street,105
Bi Yun Si Road,105
学院路,103
西直门南大街,103
E. Xisi Str,102
Yaojiayuan Road,102
Datun road,101
N. Xingjiekou Str,100
Zizhuyuan Road,100
Qianmen Street,100
Weigong Street,97
广渠门外大街,97
云景南大街,96
Houyuan'ensi Alley,96
YAXIU West Road,96
南湖北路,95
Huixin Xijie,95
荷清路,95
N. Chegongzhuang Str,94
Shang Di West Road,94
崇文门东大街辅路,94
Nongyeguan South Street,93
湖光北街辅路,92
Xinhua East Street,92
首都机场辅路,91
Wucun North Road,91
S. Xihuangchenggen,90
Shoubi Hutong,90
新康路,90
管庄路,89
东直门南大街,89
农展馆南路,89
Yushuguan Bridge,89
北二环,89
Zhang Zizhong Road,88
Chunxiu Street,87
景山前街,87
Middle Tuanjiehu Road,87
香宾路,85
冰窖口胡同,85
朝阳门北大街,85
花园东路,85
Xinhua West Street,84
Jinbao Street,82
香山南路,82
Changwa Xilu,81
Shijingshan Road,81
Maimai Street,80
农大南路,79
Inner Xizhimen Str,78
E. Hepingli Str,78
公主坟路,78
东直门南大街辅路,78
Tuanjiehu North 3 Street,77
Outer Di'anmen Str,77
西大望路,77
Wanshousi Road,77
Jingtong Expressway,77
育慧北路,77
东二环,76
West 5th Ring Road,75
志新西路,75
京承高速辅路,73
N. Tuanjiehu 5th Lane,73
Sanlihe East,73
财经东路,73
3rd Ring Road,73
Qianhai West Street,71
Jiangtai Road,71
Fucheng Lu,70
East Guangchang Road,70
宏昌路,70
西土城路,69
Yonghegong Street,69
Wenjin Street,69
Qinghua East Road,69
西顶路,68
Tuanjiehu Road,68
Guangqu road,67
N. Xihuangchenggen Str,66
Lianhuachi West Road,66
West Guangchang Road,65
西单北大街,64
BEIYUAN East Road,64
湖光中街,63
酒仙桥北路,63
Fucheng Street,62
太仆寺街,61
Jinding South Road,61
Xingfucun Middle Road,61
海淀三山五园绿道,59
二龙闸路,59
五道口北巷,58
Fucheng Avenue,58
卢沟桥路,58
西四环中路,57
May 4th Street,57
Yuetan North,57
Lize Middle 2nd Road,57
WangJing Road,55
西华门大街,55
Chaowaishichang Street,55
阜通东大街,54
宣武门西大街,54
北沙滩桥,54
Pingguoyuan South Road,53
东三环,53
Xizhimen North Street,52
阜石路辅路,52
E. 3rd Ring Rd. E,51
Gugong Wumen Wai,51
东四环南路辅路,51
昆明湖东路,50
Tonghuda Street,50
宫门前街,50
FuRong Road,50
阜成门南大街,50
Jiaodaokou South Street,49
崇文门东大街,48
大运村路,47
Jiuxianqiao North Road,47
FuAnXiLu,47
民族园西路,47
京开高速,46
Nanchun Road,46
Guangqu Road,46
Jintai Road,45
海淀黄庄东天桥,45
South 5th Ring Road,44
百子湾南一路,44
八家东西线,44
Kexueyuan South Road,44
North Chaoyang Road,43
时代花园西街,43
建国门北大街辅路,42
南四环西路,42
冬奥村南街,42
Qing River Road,41
广顺南大街辅路,41
机场第二高速,41
Madian Donglu,41
Donghuamen Str,41
南影路,40
Wangfujing Street,40
Bei He Yan Street,39
紫竹院路,39
南湖南路,39
和平里东街,39
Shunyun Str,39
Sanlitun Road,39
Yangfang Alley,38
松树街,38
Maizidian Street,38
阜成路,38
Chegongzhuang Avenue,38
Xiangyuan Road,37
Xuezhi Bridge,37
Beijing-Harbin Expressway,37
Jingshan Str West,37
王府井南口东通道,37
Zhixin East Road,37
YongTai Zhuang West Road,36
East Lianhuachi Road,36
Jiaodaokou East Street,36
Qianmenxihe Str,36
前门西大街,36
雅秀东路,36
Maizidian St,36
Beilishi Road,36
花园北路,35
2nd Zhenwumiao Road,35
East Dianmen Street,35
Nanchizi Str,34
Shuangyushu Beili Wutiao,34
中关村北二街,34
西直门外南路,34
中关村南大街,34
莲花池西路,34
Nanlishi Road,33
Yuanmingyuan West Road,33
康营东路,33
高梁桥路,33
青龙桥东街,33
东风南路,32
Dongmencang Alley,32
展春园西路,32
蓟门里北路,32
马各庄路,32
Beicaochang Alley,32
Jinsong Road,32
高梁桥斜街,32
Outer Andingmen Str,32
FuTongXiDaJie,32
YAXIU North Road,31
East Yangfangdian Road,31
Aotizhong lu,31
罗庄中路,31
唐新村北路,31
Luojia Hutong,31
武圣路,31
South Yuyuantian Road,31
南四环中路,30
N. Dongsi Str,30
Tuanjiehu North Road,30
Xiang-Quan Roundabout,29
Nanheyan Street,29
朱各庄路,29
西四南大街,29
德胜门西大街,29
Jian'an Donglu,29
科技大道,28
Beitaipingzhuang Avenue,28
E. Chongwenmen Str,28
大屯北路,28
Yongding Road,28
Jingan West Street,28
清河南滨河路,28
崇文门西大街辅路,27
S. Xisi Str,27
京通快速,27
惠新西街辅路,27
双清路,27
安定门外大街,27
Baiwanzhuang Str,27
SW Zuojiazhuang Str,27
北皋街,27
丰盛胡同,26
Laiguangying East Road,26
莲石东路,26
前门东大街辅路,26
