name,count
东三环中路,5181
垂杨柳北一街,4782
志新西路,3304
花园东路,3140
Zhixin East Road,2256
北四环西路,1478
Chengfu Road,1446
Qinghua East Road,1282
Xinxi Road,1265
Beiyuan road,1171
Zhixin Road,1148
北四环西路辅路,1071
North 5th Ring Road,798
Zhongguin Village East Road,724
Zhongguancun South Road,702
G6辅路,690
中关村东路,596
苏州街,594
北四环中路,502
Xueyuan Road,493
垂杨柳北二街,474
北土城西路,471
Shuangqing Road,467
Zhichun Road,461
Zhongguancun Main Street,418
Xueqing Road,410
E. 3rd Ring Road,399
广渠门外大街,398
Zhongguancun North Street,397
North 4th Ring Road,386
花园北路,385
中关村大街,380
Beijing-Lasa Expwy,315
京密路,310
Beiyuan Road,307
甜水园东街,268
Jingmi Road,259
中关村北一条,252
South Zhongguancun Street,239
圆明园西路,237
中关村北大街辅路,231
吴家村路,229
East Dazhongsi Road,215
Jiaodaokou East Street,213
Jiuxianqiao Road,186
Airport Expressway,173
Heqing Road,168
红居北街,157
红居街,149
Chaoyang North Road,147
Xingjiekou South Street,135
W. Gulou Str,135
Guangqu Road,133
荷清路,133
通顺路,125
梅市口路,119
毛纺路,115
小月河西路,115
Shang Di South Road,105
E. Jiaodaokou Str,103
校园南路,101
East 5th Ring Road,101
小屯路,100
北京-港澳高速公路,98
Outer Deshengmen Str,97
通燕高速,92
惠力路,86
北三环中路,86
Datun road,84
长韩路,80
京良路,79
Xinjiekouwai Street,78
Weigong Street,77
South 3rd Ring Road,77
知春路,76
西三环,72
Chaoyang Road,71
Guanqumen Outer Avenue,70
莲石东路,69
Meishouguanhou Str,66
Zaojunmiao Road,66
大成路,65
德胜门外大街,64
垂杨柳南街,63
Haidian South Road,62
Kexueyuan South Road,62
N. Xisi Str,61
N. Fuchengmen Str,61
S. Jiaodaokou Str,57
Jiaodaokou South Street,54
Yingxia Street,53
Nanchang Street,51
中关村北二街,51
Laiguangying East Road,51
东柏街,48
石板房南路,47
Jingshan Back Street,46
An Li road,46
East 4th Ring Road,46
大运村路,45
东三环,44
Jinggang'ao Expressway,43
崇文门西大街辅路,43
Qianmen Street,43
Guangan Road,42
Jingshan Str West,42
花园路,42
朝阳绿道示范段,40
Guananmen Outer Avenue,40
颐和园路,39
高粱桥斜街,38
京承高速,37
高梁桥路,37
前门东大街,36
S. 3rd Ring Road,35
学院路,34
E 3rd Ring Road,34
N 4th Ring Rd. W,33
达官营巷,33
八棵杨中街,33
清河桥,33
Outer Di'anmen Str,33
Yuanmingyuan West Road,32
万泉河路,32
Inner Andingmen Str,32
前门东大街辅路,32
Bei He Yan Street,32
京新高速,31
北太平庄路,31
Xiaotun Side Road,31
西四环北路,30
Xuanwumen Inner Avenue,30
物资学院路,30
Dahuisi Road,29
北三环西路,28
West 5th Ring Road,28
朝阳北路,28
N 4th Ring Rd. E,28
Lianshi East Road,27
Qianmen East Street,27
Jingtong Expressway,26
Xizhimen North Street,26
West Rendahuitang Road,26
SW Gaolianqiao Str,25
温榆河西路,24
Zhushikou East Avenue,24
西直门北大街,24
西四环中路,23
周口店路,23
Lugouqiao Nanlu,22
Jingshan Fore Street,22
管庄路,22
N. Xingjiekou Str,22
清文路,21
西三环南路,21
Shang Di West Road,21
Qianhai East,20
Baiziwan Road,20
Datun Road,20
成府路,19
西二环,19
酒仙桥北路,19
校园东路,19
青年路,18
Beitaipingzhuang Avenue,18
地安门东大街,18
建国路辅路,18
Qianmenxihe Str,18
北三环东路,17
广渠门内大街,17
Baita'an Road,16
Gili Road,16
Nanxinhua street,16
东四环中路,16
Di'anmen West,16
Liangguochang Alley,16
安翔桥,16
莲花池西路,15
东三环北路,15
黄木厂路,15
南小市口街,15
长阳大街,14
海淀路,14
京榆旧线,14
Huixin Xijie,14
Lianhuachi West Road,14
Jianguo Road,13
North 3rd Ring Road,13
Guanqumennei Street,13
阜成门南大街,13
Jiaotong University Road,13
Di'anmennei Street,13
卢沟桥南路,13
东四环北路,12
Jiugulou Str,12
Xiaotun Road,12
S. Xisi Str,12
煤市街,11
海淀黄庄东天桥,11
北四环东路,11
North 4rd Ring Road,11
Meishouguan Back Street,11
双林南路,10
西三环中路,10
W. Shoupakou Str,10
阀东桥,9
Kehui Road,9
Huizhong Lu,9
复兴门南大街,9
East Guangchang Road,9
手帕口西街,9
龙翔路,8
清河南滨河路,8
East 3rd Ring Road,8
高梁桥斜街,8
大泥湾路,7
知春里弯巷,7
杜家坎环岛,7
西四南大街,7
京港澳高速公路,7
京通快速,7
复兴门北大街,6
Jinsi Alley,6
八棵杨南街,6
京良快速路,6
小关西后街,6
百子湾南二路,6
朝阳路,6
园博绿道,6
中关村北一街,6
八家东西线,6
安立路,6
East Zhongguancun Road,6
财经东路,5
北关庄路,5
农大南路,5
S. Xinhua Str,5
Qianhai North,5
中关村北二条,5
小营西路,5
小营北路,5
创意谷街,5
Xinhua North Road,4
5th Ring road,4
宣武门东大街,4
Xuezhi Bridge,4
德外桥,4
Lianyu Bridge,4
青塔西路,4
Wangzhuang Road,4
Xuanwumen West Avenue,4
S. Fuchengmen Str,4
前门西大街,4
Zijing Road,4
西直门外大街,4
京良桥,3
Jinsong Road,3
Taijichang Road,3
South Chaoyang Park Road,3
East Dianmen Street,3
月清路,3
程庄路,3
来广营西路,3
Yangshan Lu,3
Yonghegong Street,3
S. Shoupakou Str,3
闹市口大街,3
Beichen Donglu,3
前门2号通道,3
冰窖口胡同,3
Deshengmenwai Street,3
大宁二路,3
雪池胡同,3
健德桥,2
三才堂南街,2
小屯西路,2
清华南路,2
广安路,2
Yushuguan Bridge,2
北沙滩桥,2
Ganlu Hutong,2
Xiaobadaowan,2
北林银杏大道,2
东管头南街,2
Gaoliangqiao Road,2
Fuxiang Alley,2
科荟桥,2
W. Qianmen Str,2
Beijing Station East Street,2
北马庄桥,2
奶牛中心路,2
德胜门北桥,2
鲜鱼口街,2
Zhufang Road,2
主马路,2
Zhang Zizhong Road,2
卢沟新桥,2
辛店路,2
前门大街,2
大屯北路,2
西单北大街,2
South Xueyuan Road,2
Zhongguancun Street,2
Qinghua West Road,2
Lincui Road,2
大栅栏街,2
拂林北路,2
南三环西路,2
健翔园南路,1
双清路,1
香河园北街,1
卢沟桥北路,1
3rd Ring Road,1
西土城路,1
三义庙路,1
徐尹路,1
潞苑北大街,1
民族家园中路,1
黄渠东路,1
安慧北街,1
Huizhong North Road,1
八棵杨北街,1
Qixiang Road,1
Inner Guanqumen Str,1
林萃东路,1
南花市大街,1
Chongwenmen Outer Street,1
Outer Chongwenmen Str,1
东三环南路,1
广泽路,1
Guoxing Alley,1
Zhangwang Alley,1
Doufuchi Alley,1
Fuxing Road,1
西直门南大街,1
Qinian Street,1
小屯路辅路,1
Di'anmen West Street,1
宣武门西大街,1
Yangmeizhu,1
大齐家胡同,1
中关村创业大街,1
Dongxie Str,1
石佛营东路,1
小酱坊胡同,1
甘露园南里路,1
十里堡南里东路,1
羊皮市胡同,1
G4辅路,1
兵马司胡同,1
Zuodi Road,1
大院胡同,1
阜成门内大街,1
新街口三条,1
Ande Road,1
独义三路,1
稻田四路,1
酱房胡同,1
新康路,1
昊天大街,1
塔院西街,1
Lianfang East Bridge,1
垂杨柳中街,1
Langfang Santiao,1
望京环绿道,1
Langfang Ertiao,1
HAIDIAN South Road,1
健安西街,1
Yuquan Road,1
莲石西路,1
文化新大街,1
Lianhuachi East Road,1
广泽桥,1
银泉路,1
九龙山路,1
Xitao Alley,1
Tanghua Alley,1
京通通燕联络线,1
Xiaoyou Alley,1
京榆旧线辅路,1
Dashibei Alley,1
油漆作胡同,1
米粮库胡同,1
Gongqian Hutong,1
西华门大街,1
Longwangzhuang West Road,1
Tongyun Road,1
通济路,1
春明路,1
校园西路,1
