name,count
Zhichun Road,2163
Beijing-Lasa Expwy,815
Chengfu Road,723
北四环西路辅路,643
北四环西路,581
Zhongguancun Main Street,572
中关村大街,540
Gulouwai Str,470
北三环西路,462
海淀路,442
Zhongguancun North Street,402
中关村东路,337
知春路,335
颐和园路,330
G6辅路,310
Huangsi Str,304
鼓楼外大街,303
安立路,245
北三环中路,244
北四环中路,242
苏州街,208
North 3rd Ring Road,189
An Li road,153
万泉河路,134
Kexueyuan South Road,121
Anding Lu,115
东二环,115
Haidian South Road,112
Xizhimen Avenue,110
Zhongguin Village East Road,96
North 4th Ring Road,93
Outer Jiugulou Str,83
成府路,80
安定路,76
西三环北路,63
德胜门外大街,55
西直门外大街,41
海淀黄庄东天桥,40
2nd. Ring Road,34
Zizhuyuan Road,27
知春里弯巷,24
Huizhong Lu,23
West Chang'an Street,23
慧忠路,21
三才堂路,17
Datun road,16
清华南路,16
中关村南四街,15
娘娘庙街,15
Beichen Donglu,15
中关村北一街,14
清华园石油小区路,14
Zhongguancun Street,13
大泥湾路,13
邱德拔路,12
西直门北大街,11
西三环,11
North Middle 3rd Ring Road,11
北辰路,10
北三环东路,10
中关村北二街,9
海淀三山五园绿道,8
Wanquanhe Road,8
紫竹院路,7
中关村创业大街,6
中关村北一条,5
North Shuangyushu Road,5
德胜门西大街,5
Xinggui Road,5
科院北一街,5
Anding Road,4
Zhongguancun South Road,4
中关村南一街,4
South Third Zhongguancun Street,4
广渠门北滨河路,4
京藏高速,4
北二环,4
北展广场,4
北太平庄路,4
奥体南区二号路,3
清河桥,3
建国门南大街,3
东直门南大街,3
South Kexueyuan Road,3
小西门内大街,2
裕民中路,2
Guangqumennan Binhe Road,2
双旗杆路,2
Huizhong North Road,2
N. Andeli Str,2
Xizhimen Outer Avenue,2
财经东路,1
西二环,1
健安西街,1
北土城东路,1
胜古北路,1
科荟桥,1
建国门北大街辅路,1
双旗杆西路,1
五路通北街,1
银泉路,1
健德桥,1
