name,count
中关村东路,28308
中关村南四街,10162
展览馆路,7447
Zhichun Road,7076
中关村南三条,6919
Xizhimen Avenue,6203
Dahuisi Road,6065
Sanlihe East,6029
South Zhongguancun Street,5915
Baiyun Road,4878
Zhanlanguan Road,4776
Daliushu Road,3682
Zhongguin Village East Road,3482
北三环西路,3340
Sanlihe East Road,2670
西直门外大街,2116
知春路,2011
East Zhongguancun Road,1925
西三环,1808
East Sanlihe Road,1783
西三环北路,1652
北四环东路,1546
三里河东路,1483
Zaojunmiao Road,1284
北土城西路,1255
Yushuguan Bridge,1232
Outer Xizimen Str,1219
Xinggui Road,1199
菜户营南路,1171
北四环西路,1039
Fuxing Road,1018
复兴路,1002
North 3rd Ring Road,964
Zhongguancun South Road,961
East Dazhongsi Road,914
Zhongguancun North Street,898
Fuxingmen Outer Avenue,868
Chengfu Road,846
Lize Road,833
Yuetan South Street,820
Zhongguancun Main Street,818
西四环北路,804
京新高速,798
中关村大街,719
Huixin Dongjie,717
Outer Xibianmen Str,710
North 4th Ring Road,703
4th Zhenwumiao Road,691
北洼路,690
莲花池东路,669
东直门南小街,648
Xuanwumen Inner Avenue,593
Heqing Road,580
Xingjiekou South Street,577
Haidian South Road,571
Dongsishitiao Street,564
南二环匝道,560
西直门北大街,545
N. Xisi Str,542
苏州街,538
西直门外南路,524
South Xueyuan Road,515
阜成门内大街,506
北四环中路,501
Outer Fuchengmen Str,496
Sanlihe Road,492
Zizhuyuan Road,472
安立路,469
Yuetan North,469
中关村南大街,461
万泉河路,460
Beiyuan road,442
N. Fuchengmen Str,442
大灰厂东路,433
北四环西路辅路,410
Inner Fuchengmen Str,407
West Chang'an Street,403
紫竹院路,401
京密路,394
Jingmi Road,381
闵庄路,362
Yuquan Road,354
Dongzhimen North,353
North 5th Ring Road,339
An Li road,334
Dongzhong Jie,332
Nanlishi Road,320
西单北大街,319
Kexueyuan South Road,295
阜成门外大街,287
西三环中路,287
Xizhimen North Street,283
木樨地北滨河路,268
Chang Chun Qiao Road,266
中关村南一条,264
S. Xisi Str,259
月坛南街,240
Anding Lu,236
Yingxia Street,226
菜户营桥,220
Zhenwumiao Road,219
Yongding Road,216
E. Hepingli Str,214
E. Xibianmen Str,212
真武庙南一巷,211
永定河路,210
Xinjiekouwai Street,210
北土城东路,208
Beiyuan Road,181
花园北路,175
双清绿道,173
Yuan Da Road,172
颐和园路,171
N. Xingjiekou Str,167
Gongrentiyuchang North Road,164
Lugouqiao Nanlu,162
西四南大街,161
和平里东街,158
Lianhuachi East Road,149
西二环,147
西四环中路,146
Zhang Zizhong Road,139
真武庙南二巷,134
大运村路,132
South Kexueyuan Road,130
三里河南六巷南侧路,129
North 4rd Ring Road,127
金沟河路,123
Jiuxianqiao North Road,120
市政大厦南路,118
海淀路,116
复兴门外大街,114
Jinggang'ao Expressway,113
3rd Zhenwumiao Road,113
京承高速,113
北京-港澳高速公路,112
丽泽路,109
West Chegongzhuang Road,108
北三环中路,107
Baiwanzhuang Str,105
N. Xihuangchenggen Str,101
圆明园西路,101
车公庄西路,101
Huangsi Str,100
N 4th Ring Rd. E,97
East Lianhuachi Road,94
朱各庄路,94
E. Xisi Str,93
Xianmen Str,90
长春桥路,89
西三环南路,87
安定路,86
Chegongzhuang Avenue,84
W 1st Dahuisi Str,82
G6辅路,81
香山路,81
West 3rd Ring Road,80
三里河北一巷,80
Rendahuitang West,80
鼓楼外大街,78
S. Jiaodaokou Str,74
三里河南横街,73
新街口北大街,72
中关村北大街辅路,72
Shizipo Street,71
Beijing-Lasa Expwy,70
Dongsishitiao,70
玉泉路辅路,69
地安门东大街,69
Xueyuan Road,69
京港澳高速公路,68
真武庙南三巷,66
西土城路,65
Inner Andingmen Str,64
Yuanmingyuan West Road,64
N. Dongdan Str,63
西四环南路,61
丰盛胡同,60
首都体育馆南路,58
北展广场,57
Xiang Shan South Road,56
1st Zhenwumiao Road,56
大泥湾路,55
Jiaodaokou South Street,54
二龙闸路,53
Chegongzhuang West Street,52
Beiheyuan Street,50
West Rendahuitang Road,50
North Shuangyushu Road,49
财经东路,48
东二环,47
安定门外大街,47
North 3rd Ring Road (Sitong Bridge),46
杜家坎环岛,45
酒仙桥北路,44
阜石路,44
复兴门北大街,41
三里河北二巷,40
荷清路,40
卢沟桥南路,39
阀东桥,39
Fucheng Street,38
卧佛寺路,35
Jiuxianqiao Road,35
中关村南三街,35
学院路,34
田村路,34
宜居南路,34
East Dianmen Street,33
育慧街,33
Qianguaibang Hutong,33
Inner Chongwenmen Str,33
Heishanhu Road,32
阜成门南大街,32
大院胡同,32
Wanshousi Road,32
三里河路,32
阜成路辅路,32
三里河北三巷,30
N 4th Ring Rd. W,30
高粱桥斜街,30
Dongzhong Str,30
东直门北大街,30
Baita'an Road,29
Dongmencang Alley,28
Changwa Road,28
复兴门南大街,27
来广营西路,27
Waiguanxie,27
朝阳门南大街辅路,27
东单北大街,27
东三环中路,27
E 3rd Ring Road,26
Wanhong West Road,26
北京西站下沉广场,26
南新仓桥,25
Outer Chongwenmen Str,25
Qinghua East Road,25
Chongwenmen Outer Street,25
Outer Andingmen Str,24
South Minzu University Road,23
Xuezhi Bridge,23
Dazhongsi North Road,23
Picai Hutong,21
Linglong Road,20
德胜门外大街,20
鼎成路,20
Qingniangou Road,20
兵马司胡同,19
海淀三山五园绿道,19
Jinsi Alley,19
West Guangchang Road,19
Xiangshan Road,19
新街口外大街,18
西直门南大街,18
东直门南大街辅路,18
East 3rd Ring Road,18
羊皮市胡同,18
北京西站南路辅路,18
大钟寺北路,18
阜成路,18
新康路,17
东直门北小街,17
North Dahuisi Road,17
德胜门西大街,17
成府路,17
八家东西线,17
北展桥,16
长智路,16
2nd. Ring Road,16
厂洼中路,16
宜居西路,16
Wucun North Road,16
清华南路,15
Di'anmen West,15
Zhongguancun Street,14
中关村北一条,14
北二环,14
W. Yuetan Str,14
东直门南大街,14
海淀黄庄东天桥,14
东三环北路,14
小糖房胡同,13
玲珑路,13
E. 3rd Ring Road,13
Bei He Yan Street,13
义达里,13
Dongzhongbu Alley,13
Gulouwai Str,12
706北四街,12
South Yuyuantian Road,12
Fuyou Street,12
外馆斜街,12
Wenhuiyuan Road,12
蓝靛厂路,11
五道口北巷,11
二七厂路,11
中关村南一街,11
Beilishi Road,11
东升南路,11
Shijingshan Road,11
Huizhong Lu,11
Weigongcun Road,10
广安路,10
颁赏胡同,10
