name,count
Zizhuyuan Road,693
Zhichun Road,629
西四环北路,476
South Zhongguancun Street,474
紫竹院路,424
West 4th Ring Road,247
Zhongguancun Main Street,203
西四环中路,173
中关村大街,66
North Taiping Road,46
知春路,42
Yingxia Street,29
East Dazhongsi Road,23
中关村东路,21
Xing Shi Kou Road,21
中关村南大街,16
复兴路,14
Weigong Street,14
永定河路,11
Fuxing Road,11
正大南路,9
金沟河路,8
蓝靛厂南路,6
定慧桥,6
South Xueyuan Road,6
人民大学南路,6
西三环北路,6
North Shuangyushu Road,5
北三环西路,4
Wanshousi Road,4
板井路,3
人民大学北路,3
长智路,3
South Minzu University Road,3
Weigongcun Road,3
Outer Xizimen Str,2
Dahuisi Road,2
正福寺路,2
西三环,2
万寿寺路,2
Banjing Road,1
Zhongguancun Street,1
North 3rd Ring Road (Sitong Bridge),1
Chedaogou Bridge,1
通汇路,1
