name,count
An Li road,14165
Beichen Donglu,6111
北四环西路,5790
North 4th Ring Road,5038
北四环中路,4227
Beijing-Lasa Expwy,3780
North 5th Ring Road,3062
北四环西路辅路,2156
Anding Lu,2125
德胜门外大街,1967
Outer Andingmen Str,1596
安立路,1342
北三环西路,1055
安定路,1055
G6辅路,942
Zhichun Road,881
安定门外大街,779
Kehui Road,731
万泉河路,671
Outer Deshengmen Str,489
Fuxingmen Outer Avenue,459
South Zhongguancun Street,436
Yuanmingyuan West Road,416
Fuxing Road,413
Xueyuan Road,368
North 3rd Ring Road,352
中关村东路,346
Deshengmenwai Street,342
Haidian South Road,334
North 4rd Ring Road,309
Airport Expressway,291
苏州街,263
Zhongguancun Main Street,256
N 4th Ring Rd. W,201
西二环,191
香山路,191
Sanlihe East,190
德胜门北桥,178
Andingmenwai Street,171
北三环中路,166
Anding Road,161
德外桥,157
East Chang'an Street,146
复兴路,144
West Chang'an Street,143
Zhongguancun North Street,139
京承高速,138
Fuxingmen Inner Avenue,131
Xizhimen Avenue,127
西直门北大街,115
西四环北路,110
西土城路,105
W. Gulou Str,99
Jianguomen Inner Avenue,97
Beiheyuan Street,94
Baiyun Road,93
北土城东路,92
万泉河东滨河路,91
4th Zhenwumiao Road,86
Nanheyan Street,86
N. Fuchengmen Str,84
Zhongguin Village East Road,83
Yuetan South Street,77
展览馆路,74
北四环东路,73
大屯北路,73
2nd. Ring Road,71
N 4th Ring Rd. E,70
学院路,63
Zhanlanguan Road,63
Fucheng Street,63
Maimai Street,60
中关村北大街辅路,60
圆明园西路,59
Datun road,57
Fucheng Avenue,57
健翔桥,56
East Sanlihe Road,56
Sanlihe East Road,56
Guananmen Outer Avenue,55
大运村路,52
知春路,51
清河南滨河路,50
来广营西路,50
Di'anmennei Street,49
Outer Di'anmen Str,48
高粱桥斜街,48
颐和园路,47
健翔园南路,47
Heqing Road,46
厢红旗路,46
Xiangshan Road,45
East Zhongguancun Road,44
Daliushu Road,44
京新高速,44
三里河东路,43
Beiyuan Road,42
Outer Fuchengmen Str,42
北三环东路,38
西直门外南路,37
Jingshan East Street,36
复兴门北大街,35
May 4th Street,35
木樨地北滨河路,35
阜成路辅路,35
Yushuguan Bridge,35
Xizhimen North Street,34
复兴门外大街,33
Zhenwumiao Road,33
LongGang Road,32
East Lianhuachi Road,32
北二环,32
South Capital Sport Stadium Road,32
西四环中路,31
北上坡路,29
一棵松路,29
首都体育馆南路,28
YongTai Zhuang West Road,27
国家体育场北路,25
Jingshan Back Street,25
中关村大街,24
Datun North Road,23
Huizhong North Road,23
Yongan Bridge,22
中关村南四街,22
Guanglian Road,21
健德桥,21
West Tiejiang Hutong,21
邱门外大街,20
景山前街,20
Xinggui Road,20
湖景东路,18
Fucheng Road,17
Lianhuachi East Road,17
Lize Road,17
阜成门外大街,17
西三环,17
North Maliandao Road,17
Zaojunmiao Road,16
德胜门西大街,15
上清桥滨河西路,15
Zhixin East Road,14
西直门外大街,14
海淀黄庄东天桥,14
北京-平谷高速公路,13
真武庙南三巷,13
东二环,13
Kehui road,13
香山南路,12
南二环匝道,11
南蜂窝路,11
丽泽路,10
Xuezhi Bridge,9
荷清路,9
机场第二高速,9
Madian Donglu,8
马连道北路,8
菜户营南路,8
复兴门南大街,7
菜户营桥,7
高梁桥斜街,7
阜成路,7
健安西街,7
Xitucheng Road,7
Yuetan North,6
Huizhong Lu,6
冰窖口胡同,6
京藏高速,6
新康路,6
South Xueyuan Road,6
Xiang-Quan Roundabout,6
Outer Xizimen Rd South,6
双清绿道,6
西三环中路,5
东直门南大街,5
酱房胡同,5
乐道巷,5
复兴门桥,5
米粮库胡同,4
Jingmi Road,4
定慧桥,4
红军营路,4
Xuanwumen West Avenue,4
西铁匠胡同,4
西便门东街,3
双榆树北路,3
Xiaoyou Alley,3
Liulinguan Road,3
校园南路,3
油漆作胡同,3
海淀公园路,3
达官营巷,3
Chegongzhuang Avenue,3
Sanlihe Road,3
真武庙南二巷,3
北土城西路,3
人民大学南路,3
Chengfu Road,2
王府井南口东通道,2
经贸部通道,2
玉泉山路,2
八家东西线,2
Guanan Street,2
玉峰路,2
广润路,2
Zhongguancun Street,2
丰户营路,2
Houhai Jiadao,2
Qinghua East Road,2
Dashibei Alley,2
Xicui Road,2
Zizhuyuan Road,2
Fucheng Lu,2
真武庙南一巷,2
展春园西路,2
Donghuamen Str,2
Nanfengwo Road,2
军博西路,2
芙蓉北路,1
海淀路,1
朝阳门北大街,1
Baiwanzhuang Str,1
Jian'an Donglu,1
朝阳绿道示范段,1
双苑路,1
广安路,1
玉渊潭南路,1
京顺东街,1
遗光寺路,1
Guang Shun North Street,1
广泽路,1
North Shuangyushu Road,1
Tonglinge Road,1
Deshengmen Inner Street,1
Tanghua Alley,1
E. Enji Str,1
月坛南街,1
Jingshan Fore Street,1
小关西后街,1
Outer Xibianmen Str,1
Wanshou Road,1
辛店路,1
