name,count
北土城西路,293
Jian'an Donglu,79
Yuquan Road,62
Xueyuan Road,55
北辰路,41
学院路,21
中关村东路,18
Zhichun Road,13
花园路,11
复兴路,11
西大望路,10
Fuxing Road,10
Shijingshan Road,7
Xuezhi Bridge,7
West Chang'an Street,6
Xiaotun Side Road,6
小屯路,6
Anzhen Road,6
Yongding Road,5
小屯路绿道,5
Fuxingmen Outer Avenue,5
金沟河路,4
Jianguomen Inner Avenue,4
East Chang'an Street,4
Beichen West Road,4
Beijing Station East Street,3
经贸部通道,3
牡丹园东街,3
W. Beijingzhan Str,3
Xiaotun Road,3
校园南路,3
G6辅路,3
Fuxingmen Inner Avenue,3
中关村南四街,3
安贞西一路,3
北土城东路,2
Guangqu Road,2
Xinggui Road,2
Xidawang Road,2
玉泉路辅路,1
兴源路,1
知春路,1
科技园路,1
京哈高速,1
双树路,1
Beijing-Harbin Expressway,1
塔院东街,1
Lianyu Bridge,1
塔院西街,1
