name,count
中关村东路,68
高梁桥斜街,23
北四环西路,22
北四环西路辅路,21
海淀路,20
Qixiang Road,14
Chengfu Road,14
Zhongguancun Main Street,12
Beixiangfeng Alley,11
财经东路,10
西二环,9
高粱桥斜街,9
Zhichun Road,9
Xuanwumen Inner Avenue,8
Zhongguin Village East Road,8
中关村大街,8
知春路,7
Zhongguancun North Street,6
高梁桥路,5
South Kexueyuan Road,5
Daliushu Road,5
3rd Shuangyushu Str,5
北三环西路,4
复兴门北大街,3
North 4th Ring Road,3
Heng Ertiao,3
Beilishi Road,3
西土城路,3
Jiaoda East Road,2
Picai Hutong,2
Xueyuan South Road,2
学院路,2
Xizhimen North Street,2
Zaojunmiao Road,2
Fuxingmen Inner Avenue,2
Chongwenmen Xiheyan,2
North 3rd Ring Road,2
East Guangchang Road,2
South Xueyuan Road,2
邱德拔路,1
Jiaotong University Road,1
邱门外大街,1
Xueyuan Road,1
成府路,1
Heqing Road,1
交大东路,1
西外南街,1
太仆寺街,1
Luojia Hutong,1
East Chang'an Street,1
西直门外大街,1
西直门北大街,1
N. Fuchengmen Str,1
复兴门桥,1
West Chang'an Street,1
Jiaoyu Str,1
W. Qianmen Str,1
前门东大街辅路,1
中关村南四街,1
