name,count
Zhichun Road,502
北四环东路,382
North 4th Ring Road,351
Beiyuan road,338
East Dazhongsi Road,301
N 4th Ring Rd. E,260
京承高速,251
Airport Expressway,244
Dongdan Santiao,240
知春路,225
北三环西路,134
南皋路,122
Heqing Road,106
Chongwenmen Outer Street,105
Nanchun Road,102
京新高速,101
Inner Chongwenmen Str,93
Outer Chongwenmen Str,85
东单北大街,85
Xinggui Road,83
Yingxia Street,83
Wanhong Road,78
Capital Airport Side Road,77
京承高速辅路,77
North 3rd Ring Road,75
E 3rd Ring Road,75
北四环中路,73
Jiuxianqiao Road,71
南影路,71
东三环中路,64
驼房营路,62
Fuxingmen Inner Avenue,62
Beiyuan Road,53
Gongrentiyuchang North Road,51
东三环北路,43
北土城东路,41
宜居南路,41
崇文门内大街,36
East 3rd Ring Road North,35
外交部街,34
东兴隆街,33
Jingmi Road,33
东单三条,30
北四环西路,29
Jiuxianqiao North Road,29
Minguang Road,29
E. 3rd Ring Road,28
North 5th Ring Road,27
Jinbao Street,27
Xuanwumen Inner Avenue,25
手帕胡同,22
Xizongbu Alley,22
North 4rd Ring Road,22
锦轩街,20
Huixin Dongjie,20
双清绿道,16
酒仙桥北路,15
宣武门东大街,15
东三环,13
西直门站换乘通道,12
East Chang'an Street,10
学院路,9
Sanlitun South Road,9
Dazhongsi North Road,8
N. Dongdan Str,8
Sanlitun Dongsanjie,8
闹市口大街,7
大方胡同,7
Sanlitun East 2nd St,7
中关村南四街,7
崇文门西大街辅路,6
Jiangtai Road,5
宜居西路,5
Xueyuan Road,5
Baita'an Road,5
八家东西线,5
Chengfu Road,4
望京环绿道,4
Qinghua East Road,3
Datun road,3
干面胡同,3
Xuezhi Bridge,3
五道口北巷,3
望京西路,3
Anyuan lu,2
馆中路,2
环博路,2
东三环南路,2
Taipingqiao Street,2
West Tiejiang Hutong,2
彩溢路,2
Jinyu Hutong,1
荷清路,1
辛店路,1
明光西路,1
西坝河西路,1
太阳宫南街,1
太阳宫南街辅路,1
大运村路,1
Chongwenmen West Avenue,1
