name,count
北苑中街,23699
Hongjunying Est Road,10443
North 5th Ring Road,3929
京承高速,2698
农大南路,2080
北四环东路,1898
Beiyuan Road,1729
North 4th Ring Road,1683
来广营西路,1656
Airport Expressway,1492
An Li road,1200
北四环中路,1110
West Chang'an Street,1055
望京西路,1043
Huangsi Str,1023
East Chang'an Street,903
北三环东路,844
中关村东路,791
和平里北街,706
W. Hepingli Str,671
Beiyuan road,647
Shuangqing Road,617
Xueqing Road,557
新北路,516
N. Andeli Str,515
Yaojiayuan Road,495
青年湖北街,490
N 4th Ring Rd. E,485
南湖中园二条,480
Xueyuan Road,469
BEIYUAN East Road,464
Fushi Road,451
South Zhongguancun Street,449
Huizhong North Road,448
Kehui Road,442
东四环中路,438
G6辅路,431
Chengfu Road,424
Qinghua East Road,422
Huajiadi Jie,421
Yao JiaYuan Road,416
辛店路,411
安立路,395
Outer Andingmen Str,390
红军营路,384
树村西路,378
North 3rd Ring Road,368
南湖南路,366
Lincui Road,360
阜石路,356
East 4th Ring Road,348
Zhongguin Village East Road,344
北京-港澳高速公路,341
石门路,337
Jianguomen Inner Avenue,331
Shang Di South Road,322
Xinxi Road,321
Beijing-Lasa Expwy,318
北三环西路,300
京承高速辅路,287
北苑东路,279
Xuanwumen Inner Avenue,271
圆明园西路,260
Jingmi Road,254
Fuxingmen Inner Avenue,251
Guang Shun North Street,238
北四环西路,229
Zhichun Road,221
Canzheng Hutong,219
外馆斜街,218
Jiangtai Road,217
Beichen Donglu,216
阜安东路,210
京哈高速,207
西四环北路,206
Heqing Road,200
阜通东大街,199
北湖渠路,195
FuAnXiLu,192
Xizhimen Avenue,188
North 4rd Ring Road,185
石板房南路,185
2nd. Ring Road,180
Yongan Bridge,177
望京北路,176
N. Dongsi Str,169
北苑小街,164
Jiugulou Str,162
W. Gulou Str,157
南湖北路,151
德胜门外大街,148
Beichen West Road,147
E 3rd Ring Road,146
安定门外大街,146
Zhongguancun Main Street,144
Jianguomen Outer Avenue,144
东三环北路,143
East 5th Ring Road,142
京原路,141
Zizhuyuan Road,137
Inner Deshengmen Str,133
莲石西路,132
Outer Chongwenmen Str,129
莲石东路,128
Outer Deshengmen Str,126
知春路,124
北三环中路,119
广泽路,117
Guangqu side road,117
西直门内大街,108
青年路,108
厢黄旗东路,107
安定路,107
金顶南路,107
Anding Lu,105
广顺南大街辅路,102
Xinggui Road,100
志新西路,100
Beijing-Harbin Expressway,100
Gongrentiyuchang North Road,99
西三环,98
Outer Di'anmen Str,97
莲花池西路,97
Huixin Xijie,97
W. Qianmen Str,92
Jiaoyu Str,92
Nanchang Street,92
Lianhuachi East Road,92
Dongsishitiao Street,92
Qingniangou Road,91
广顺北大街辅路,90
LongGang Road,90
西直门北大街,89
Picai Hutong,88
West 5th Ring Road,86
Zhongguancun North Street,84
Guangqu Road,84
Xuanwumen West Avenue,83
拂林北路,82
Deshengmenwai Street,80
North Chaoyang Road,77
WangJing Road,76
万泉河路,76
Yongding Road,75
望京街,75
Shucun Road,74
Yonghegong Street,73
东二环,73
Jinding South Road,73
Outer Jiugulou Str,72
东四北大街,71
望京东路,71
小营路,70
Jianguo Road,69
湖光北街辅路,68
北辰路,67
京开高速,66
菜户营南路,66
Zhixin Road,65
西二环,65
小营东路,65
阜石路辅路,64
阜通东大街辅路,64
1st Shuangyushu Str,63
香宾路,63
Datun road,63
E. Hepingli Str,63
安慧北里小街,62
阜通西大街,61
西三环中路,61
N. Fuchengmen Str,60
西直门外大街,59
Chaoyang North Road,58
Linyedaxuebei Road,58
京新高速,58
清河南滨河路,58
East 3rd Ring Road North,57
Zhonglouwan Hutong,57
华轩路,57
宏泰西街,56
Lianshi East Road,56
石佛营东路,55
京开高速辅路,55
石佛营路,55
FuRong Road,53
Yuanmingyuan West Road,53
阜通西大街辅路,53
Deshengmen Inner Street,53
N. Xihuangchenggen Str,52
机场第二高速,51
科荟桥,51
S. Xisi Str,51
Beiheyuan Street,50
地安门东大街,50
Nanheyan Street,50
石景山路,50
Wangzhuang Road,50
展春园西路,49
Damucang Alley,48
Lianhuachi West Road,48
Caihuying South Road,48
紫竹院路,48
大运村路,48
来广营北路,47
Zhang Zizhong Road,47
Dongzhimen Outer Street,46
Shifoying Road,46
S. Dongsi Str,44
崇文门西大街辅路,44
Jingshan Str West,44
Yangshan Lu,43
利泽中街,42
Beijing Station East Street,42
N. Hepingli Str,41
东三环中路,41
Xianmen Str,41
Jingshan Fore Street,40
Qing River Road,40
西土城路,39
Chaoyang Park Road,38
宏昌路辅路,38
前门东大街辅路,38
朝阳绿道示范段,38
Andingmenwai Street,38
关西南街,37
金顶西街,37
Xizhimen North Street,36
学院路,36
教场口街,36
利泽中一路,36
Inner Andingmen Str,35
Chongwenmen Outer Street,35
E. 3rd Ring Road,34
Nongyeguan South Street,34
莲花池东路,34
W. Beijingzhan Str,34
南四环中路,33
上庄大街,33
北土城西路,31
N. Tuanjiehu 5th Lane,31
和平里东街,31
Datun Road,31
荷清路,31
E. Chongwenmen Str,30
Kexueyuan South Road,30
Xiaohuangzhuang Road,30
呼家楼街,29
前门东大街,29
京港澳高速公路,29
Wang Hua Road,28
北京-平谷高速公路,28
Di'anmennei Street,28
Chang Chun Qiao Road,27
石佛营中街,27
花家地南街,27
Jiaodaokoubei Toutiao,26
东四环南路辅路,26
域清街,26
Yuan Da Road,26
Waiguanxie,26
South 5th Ring Road,26
花家地街辅路,26
兴化路,25
龙岗路,25
Fuxiang Alley,25
太仆寺街,24
东四环北路,24
N. Xiaohuangzhuang Str,24
北四环西路辅路,24
朝阳门南大街辅路,24
香炉营头条,23
Zhixin East Road,23
West Jintai Road,23
德外桥,23
南四环中路辅路,23
Qianmen West Street,23
小营北路,22
May 4th Street,22
西单北大街,22
KEHUI Rd,21
屏翠西路,21
华纺南路,21
大屯北路,21
望京环绿道,21
Tonglinge Road,21
大郊亭南街,20
Chongwenmen West Avenue,20
Dongba Road,20
Shifang Str,20
湖光中街辅路,20
FuTongXiDaJie,20
East 3rd Ring Road,20
N. Dongdan Str,20
横二条,20
小清河路,19
中关村大街,19
北小河南路,19
Shang Di West Road,19
Liupukang Str,19
湖光北街,18
Jingshan Back Street,18
S. Jiaodaokou Str,18
复兴门南大街,18
古城南街,18
钟鼓楼文化广场,18
东直门南大街辅路,17
宜居北路,17
N 4th Ring Rd. W,16
香河园路,16
朝阳门北大街,16
Meishouguanhou Str,16
阜成门内大街,16
东直门南大街,16
Shijingshan Road,16
北二环,15
关庄西路,15
East Dianmen Street,15
East Dazhongsi Road,15
青年北路,15
中关村南四街,15
Guangqu road,15
望京北路辅路,14
宏泰西街辅路,14
Guoxing Alley,14
Zhengyi Avenue,14
宜居西路,14
姚家园南路,14
林萃东路,14
South Kexueyuan Road,14
Jiaodaokoubei Ertiao,13
华文东路,13
Lugouqiao Nanlu,13
Wu Si Daije,13
Baiziwan Road,13
Xiangheyuan Road,12
科荟南路,12
利泽东街,12
阜成门南大街,12
鼓楼外大街,12
首都体育馆南路,12
S. Xihuangchenggen,12
South Chaoyang Park Road,12
惠新西街辅路,11
南四环西路,11
Hujialou Xili South Street,11
Madian Donglu,11
3rd Ring Road,11
育慧东路,11
宜居南路,11
东直门北大街,11
Jingha Expressway,11
G1辅路,11
前门西大街,10
通惠河北路,10
Inner Chongwenmen Str,10
YongTai Zhuang East Road,10
Zuodi Road,10
西四环中路,10
建国门南大街,10
Jinsong Road,10
Wenjin Street,10
Jiaodaokou South Street,10
朝阳门南大街,10
北土城东路,10
崇文门东大街,10
京顺东街,9
Beijingzhan West Street,9
Fangjia Alley,9
Anding Road,9
榆槐巷,9
田村山健身步道,9
Sanlihe Road,9
经贸部通道,9
王府井南口东通道,9
Gulouwai Str,8
南新仓桥,8
容远路,8
十里堡中路,8
屏翠东路,8
甘露园中街,8
South Capital Sport Stadium Road,8
Youfang Alley,8
鼎成路,8
创达路,8
西三环北路,8
校园南路,8
科域西路,8
拂林路,7
弘慈巷,7
清华南路,7
Jingtong Expressway,7
关庄路,7
金顶街,7
宏昌路,7
成府路,7
建国门北大街辅路,7
德胜门北桥,7
西镇江胡同,7
Dashibei Alley,7
丰盛胡同,6
Xing Shi Kou Road,6
Dongsishitiao,6
Shuangyushu Beili Santiao,6
Hepingli Zhong Str,6
菜户营桥,6
规划一路,6
Xitucheng Road,6
Di'anmen West Street,6
冰窖口胡同,6
Fuxingmen Outer Avenue,6
红领巾桥,6
湖景东路,6
E. Meishouguan Str,6
南湖西园南路,6
中关村北大街辅路,6
Inner Fuchengmen Str,6
Lianyu Bridge,5
京原西路,5
Tianshuiyuan Street,5
健翔桥,5
5th Ring road,5
Tianshuiyuan Str,5
东三环,5
东四南大街,5
小黄庄前街,5
Xuezhi Bridge,5
京通快速,5
北展广场,5
拥军路,5
Jin Ding North Road,5
East Tiejiang Hutong,5
West Shifoying Road,5
利泽西街,5
Shifang Xiaojie,5
Longfusi Street,4
三里河路,4
木樨地北滨河路,4
广顺南大街,4
East Zhongguancun Road,4
Fucheng Road,4
六炕铺街,4
东单北大街,4
中关村北二街,4
北坞村路,4
朝阳北路,4
高井路,4
复兴门北大街,4
Xiwenhua Str,4
容创路,4
衙门口上街,4
新东路,4
Jiaodaokou East Street,4
Beijing Railway Station Street,4
Nanchizi Str,4
Banqiao South Lane,4
E. 3rd Ring Rd. E,4
树村中街,4
杨庄东街,4
昆明湖南路,4
FuTongDongDaJie,4
辛庄二街,4
雪池胡同,4
North 3rd Ring Road (Sitong Bridge),3
问渠路,3
Wanshousi Road,3
健翔园南路,3
Heishanhu Road,3
Kehui road,3
锅炉厂南路,3
白石新桥,3
South Xueyuan Road,3
什坊院环路,3
Wanquanhe Road,3
Chaoyang Road,3
卢沟桥北路,3
溪阳西路,3
Inner Xizhimen Str,3
北关庄路,3
清河右岸巡河路,3
Weigongcun Road,3
慧忠路,3
Guangqumennan Binhe Road,3
Xiguan Alley,3
德胜门西大街,3
双树路,3
北土城东路辅路,3
North Shuangyushu Road,3
岳家楼桥,3
树村北街,3
杨庄大街辅路,3
湖光中街,3
芦井路,3
双旗杆路,3
太阳宫中路,3
Outer Xizimen Str,3
Fucheng Lu,3
Huizhong Lu,3
呼家楼西街,3
West Guangchang Road,3
Houbanbi Str,2
宣武门西大街,2
船板胡同,2
Yaojiayun Road,2
玉泉路辅路,2
容瑞路,2
Meishouguan Back Street,2
四楼巷,2
京藏高速,2
北太平庄路,2
Yuquan Road,2
Qianmen East Street,2
Baijiazhuang Road,2
石佛营西路,2
Tonghuihe North Road,2
成慧路,2
Dahua Road,2
Zijing Road,2
四棵树瞭望台,2
健德桥,2
科域路,2
崇文门内大街,2
Tuanjiehu North Road,2
八家东西线,2
Huayuan Str,2
南草厂街,2
西华门大街,2
北皋桥,2
人民渠路,2
阀东桥,2
Jian'an Donglu,2
鲁谷东街,2
宛平桥,2
ANDINGMEN DONGDAJIE,2
Beitaipingzhuang Avenue,2
景阳东街,2
常青路,2
G4辅路,2
香河园北街,2
E. Jiaodaokou Str,2
万寿寺路,2
长春桥路,2
Baimicang Alley,2
西大望路,2
运潮减河绿道,2
西铁匠胡同,2
LUGU Street,2
Dongxie Str,2
银泉路,2
利泽东二路,2
Guanqumen Outer Avenue,2
清河桥,2
Huichengmen Bridge,2
Xidawang Road,2
米粮库胡同,2
Jinjiacun Bridge,2
油漆作胡同,2
Yuntong Tunnel,1
京榆旧线辅路,1
怡乐北街,1
安永路,1
白家庄北路,1
东十里堡路,1
Xianmen,1
Tuanjiehu North 1 Street,1
板井路,1
大院胡同,1
兵马司胡同,1
人民大学南路,1
邱门外大街,1
Tuanjie North 4 Street,1
East Lianhuachi Road,1
仓夹道,1
Shuiduizi Str,1
South Tuanjiehu Road,1
北林银杏大道,1
Tuanjiehu North 3 Street,1
Anhua Road,1
Dashiqiao Hutong,1
三元桥,1
丰户营路,1
Gongqian Hutong,1
Xizhimen South,1
财经东路,1
太阳宫南街辅路,1
北京站东街,1
Hujialou North Street,1
永定河路,1
Tianshui Str,1
姚家园西里中路,1
卧龙东路,1
Donghuamen Str,1
花园北路,1
Aotizhong lu,1
砂石厂路,1
上清桥滨河西路,1
正福寺路,1
幺家店路,1
W. Di'anmen Str,1
广泽桥,1
Ande Road,1
West Side of West Sea,1
文化新大街,1
Qingxiu Lane,1
锦轩街,1
Shuangsi Hutong,1
Guangqu Side Road,1
红事会路,1
阜成门外大街,1
凉水河南侧路,1
栖凤楼胡同,1
Capital Airport Side Road,1
兴悦路,1
星座商厦天桥,1
长坂坡,1
古城东街,1
八角东街,1
景阳大街,1
香河园西街,1
Weigong Street,1
S. Xinhua Str,1
京良桥,1
Nanxinhua street,1
中关村北一条,1
Datun North Road,1
Anyuan lu,1
Kujiachang Hutong,1
Huixin Dongjie,1
静淑苑路,1
奶牛中心路,1
Dahongluochang Str,1
百子湾南一路,1
"Sicence Parc South, East Road",1
Lianfang East Bridge,1
复兴门桥,1
Tongchao Street,1
京洲南街,1
万盛南街,1
北沙滩北一路,1
校园北路,1
"Sicence Parc South, West Road",1
Chegongzhuang West Street,1
明馨西街,1
颁赏胡同,1
彩虹路,1
草桥东路,1
Gongrentiyuchang Road,1
Zuojiazhuang West,1
景山前街,1
前门2号通道,1
Dingfu Str,1
莲花河路,1
YongTai Zhong Road,1
Dongsi 1st Alley,1
农展馆南路,1
甜水街,1
常顺路,1
闵航路,1
旱河路,1
巨山路,1
Xiang Shan Nan Road,1
N. Liupukang Str,1
Liupukang Yitiao,1
Fahuasi Road,1
Sanlihe East,1
Huayuan West Street,1
Jiuxianqiao North Road,1
Fuxing Road,1
Heng Ertiao,1
芙蓉东路,1
通济路,1
Fangyuan West Road,1
北苑南路辅路,1
关庄中路,1
裕景二街,1
