name,count
通燕高速,13595
Chengfu Road,6218
Zhongguin Village East Road,4876
西四环北路,3766
South 5th Ring Road,3120
Zhongguancun North Street,3012
South Zhongguancun Street,2735
Jingtong Expressway,2725
Jianguo Road,2493
中关村东路,2252
物资学院路,2170
Chaoyang North Road,2106
京榆旧线,2056
北四环西路,2054
Zhongguancun Main Street,2016
温榆河西路,1684
West 5th Ring Road,1657
万泉河路,1468
Shuangqing Road,1466
颐和园路,1387
京通快速,1044
Luhua Road,958
朝阳路,943
建国路辅路,936
丰园路,930
Haidian South Road,925
通顺路,888
平房路,868
北三环西路,857
阜石路,840
中关村大街,822
North 4th Ring Road,770
Xizhimen Avenue,720
North 3rd Ring Road,665
N 4th Ring Rd. W,646
高梁桥路,628
Xinhua North Road,626
Chaoyang Road,602
西四环中路,586
北四环中路,556
South Xueyuan Road,548
Beijing-Lasa Expwy,525
西四环南路,492
西直门外大街,475
京开高速,444
京榆旧线辅路,442
京通通燕联络线,433
丰葆路,429
中关村北二街,427
North Shuangyushu Road,422
North 5th Ring Road,409
Qinghua East Road,387
Dahuisi Road,365
Outer Xizimen Str,347
科技大道,345
北四环西路辅路,342
Zhichun Road,341
G6辅路,334
北三环中路,334
苏州街,330
Heqing Road,321
北三环东路,310
莲石东路,309
幺家店路,287
Xueqing Road,273
葆台西路,273
西直门北大街,268
北京-港澳高速公路,268
Jingkai Expressway,262
西三环,259
South Kexueyuan Road,254
Fushi Road,250
An Li road,245
京承高速,243
葆台路,242
京开高速辅路,240
Xidawang Road,237
南四环中路,236
Beiyuan road,232
海淀三山五园绿道,231
East Guangchang Road,226
芙蓉北路,225
安立路,215
北四环东路,205
Jiaoda East Road,203
Chang Chun Qiao Road,198
复兴路,195
Sanlihe Road,194
南四环中路辅路,193
East 5th Ring Road,192
Wanshou Road,188
Yuan Da Road,187
Lianshi East Road,183
中关村北一条,177
Zhixin Road,172
East Zhongguancun Road,167
西三环北路,167
Beichen West Road,164
5th Ring road,163
Kexueyuan South Road,161
裕民中路,151
高梁桥斜街,151
Fuxing Road,150
阜石路辅路,147
Xizhimen Outer Street Side Road,144
Datun road,139
Lugouqiao Nanlu,138
西二环,138
财经东路,135
万丰路辅路,132
N. Fuchengmen Str,132
中关村南三街,131
德胜门外大街,129
Daliushu Road,126
South Third Zhongguancun Street,126
京垡路,126
成府路,125
通济路,122
Xinhua West Street,120
Beiqingyun Lu,119
展览馆路,117
Shuangyushu Beili Wutiao,117
南四环西路,117
Dahua Road,115
West 4th Ring Road,111
Xueyuan Road,101
Xizhimen North Street,101
知春路,97
East Chang'an Street,97
望京北路,95
Zuodi Road,93
新凤河绿道,92
Zhanlanguan Road,91
Longwangzhuang West Road,90
北土城西路,90
Inner Chongwenmen Str,88
长春桥路,87
高粱桥斜街,85
West Chang'an Street,85
East Qianmen Road,83
荷清路,80
Fuxingmen Inner Avenue,80
花园北路,80
莲花池东路,79
卢沟桥北路,77
Tongyun Road,74
西顶路,74
清华南路,72
Zhongguancun South Road,70
京新高速,69
建国门北大街辅路,68
广泽路,68
East Dazhongsi Road,67
春明路,67
Qinghua West Road,66
Jianguomen Inner Avenue,65
右堤路,65
SW Gaolianqiao Str,63
Jingliang Expressway,63
科翔路,62
煤市街,61
North 4rd Ring Road,60
西大望路,59
邱门外大街,57
锡拉胡同,57
Outer Deshengmen Str,57
W. Beijingzhan Str,56
西直门外南路,56
Zaojunmiao Road,56
1st Shuangyushu Str,55
西土城路,54
Dongjiaomin Alley,53
Yushuguan Bridge,52
HAIDIAN South Road,52
来广营西路,49
Donghuamen Str,49
Beichizi Avenue,48
百强大道,46
西三环中路,44
N. Dongdan Str,44
Xizhimen Outer Avenue,44
Donganmen Street,43
中关村北大街辅路,43
Gaoliangqiao Road,43
Tonhhui Road,39
Wangzhuang Road,39
Yingxia Street,39
首都体育馆南路,38
Jingshan East Street,38
复兴门南大街,37
中关村北二条,37
阜成门南大街,36
Beijing Railway Station Street,36
Beijing Station East Street,36
Donghuangchengennan Street,36
复兴门北大街,35
展春园西路,35
Fengyuan Road,35
Lianhuachi East Road,35
六圈西路,33
大红门桥环岛,33
莲花池西路,32
万泉河东滨河路,32
燕东园北小街,32
新建宫门路,30
三才堂南街,29
Jingshan Back Street,28
财贸学院路,28
Di'anmennei Street,27
京雄高速,27
Zizhuyuan Road,25
大阮府胡同,25
West Guangchang Road,25
中关村南大街,25
海淀路,24
北展桥,23
Anxiang North Road,23
Yaojiayuan Road,22
交大东路,21
北展广场,21
香宾路,21
八家东西线,21
Zhongguancun Street,21
大泥湾路,21
Tonghui North Road,20
中环西路,20
郭公庄中街,19
Xueyuan South Road,19
Xing Shi Kou Road,19
上庄大街,19
North 3rd Ring Road (Sitong Bridge),19
中关村北一街,18
红军营路,18
板井路,18
崇文门内大街,18
西直门站换乘通道,17
蓝靛厂东路,16
Lianyu Bridge,16
东单北大街,16
S. Fuchengmen Str,16
朝阳绿道示范段,15
青年路,15
外环西路,15
京原路,15
西铁匠胡同,15
Guang Shun North Street,15
Wenhuiyuan West Road,14
清河桥,14
出租车通道,14
永定河路,14
通州北关桥,14
双清绿道,14
卢沟桥路,13
潞苑中路,13
Huixin Xijie,13
Guanghua Road,13
Xinghua Lu,13
海淀公园路,13
Jiaotong University Road,12
高梁桥,12
德胜门北桥,12
人民大学南路,12
双榆树北路,12
芦求北路,12
G4辅路,12
West Tiejiang Hutong,11
蓝靛厂中路,11
中关村南一条,11
八里桥南街,11
Chenguang Street,11
姚家园路,10
木樨地北滨河路,10
Jinjiacun Bridge,10
Datun Road,10
德外桥,10
清华园石油小区路,10
Deshengmenwai Street,10
运潮减河绿道,10
North Xiaozu Road,10
Lianhuachi West Road,9
华贸广场路,9
学院路,9
Big Sweet Well Alley,9
取灯胡同,8
Xitucheng Road,8
新发地北桥,8
东单三条,8
三才堂路,8
阀东桥,8
东升南路,8
三义庙路,7
屏翠东路,7
XiaoYuanXiLu Road,7
Yongding Road,7
Chegongzhuang West Street,7
通汇路,7
求知路,7
北二环,7
Di'anmen West,7
内环西路,7
十里堡南里东路,7
宏福路,7
East Lianhuachi Road,7
Beixing Road,7
月泉路,7
定慧桥,6
北太平庄路,6
大栅栏西街,6
Nanmofang Road,6
五道口北巷,6
Dongzhongbu Alley,6
常青路,6
三里河路,6
Shuangyushu Beili Santiao,6
Middle Yanjingli Str,6
北京西站下沉广场,6
田村路,6
学清苑小区北路,5
明光西路,5
园博绿道,5
知行大道,5
砂石厂路,5
金台路,5
东坝中路,5
北林银杏大道,4
Wanquanhe Road,4
安翔桥,4
西坝河路,4
Beiheyuan Street,4
莲石西路,4
W. Hepingli Str,4
京藏高速,4
LUGU Street,4
2nd Shuangyushu Str,4
吉安所右巷,4
龙岗路,4
Lize Middle 2nd Road,4
石板房南路,4
Lincui Road,4
