name,count
闵庄路,9938
西三环北路,6086
西四环北路,4669
香山路,4304
西三环中路,3562
北三环西路,3505
广安路,3128
Zhongguancun Main Street,3037
厂西门路,2590
西三环南路,2568
Xiang Shan South Road,2410
Yuan Da Road,2299
颐和园路,2253
Chang Chun Qiao Road,2216
万泉河路,2117
西三环,2017
大井东街,1673
Sanlihe Road,1613
北四环西路,1602
Chaoyang Road,1590
中关村大街,1562
圆明园西路,1477
北四环东路,1453
蓝靛厂西路,1345
西四环中路,1317
莲花池东路,1314
一棵松路,1304
Jianguo Road,1295
West Chang'an Street,1268
西顶路,1216
蓝靛厂中路,1101
农大南路,1060
Zhongguancun North Street,1047
玉泉山路,1044
建国路辅路,990
Zizhuyuan Road,961
Jinggang'ao Expressway,956
Wucun North Road,925
Xinhua West Street,912
North 4th Ring Road,881
京密路,874
北四环西路辅路,861
Xiangshan Road,859
Chengfu Road,847
South Lianhuachi Road,844
Xinxi Road,835
Outer Fuchengmen Str,772
苏州街,727
Mei Chang Street,723
Zhichun Road,700
West 5th Ring Road,684
老营房路,681
复兴路,634
东三环北路,632
阜成门内大街,610
北坞村路,602
长春桥路,590
北四环中路,585
东四环中路,566
东三环中路,564
Lize Road,562
花园东路,553
South Zhongguancun Street,525
Xizhimen Avenue,525
Jingmi Road,522
北京民俗小吃街,520
Jingtong Expressway,516
West 3rd Ring Road,513
West 4th Ring Road,510
Inner Fuchengmen Str,486
志新西路,480
西四环南路,470
阜成门外大街,458
Zhixin East Road,450
万丰路,446
广顺南大街辅路,440
Fahuasi Road,424
Lincui Road,422
紫竹院路,400
Fuxing Road,398
North 3rd Ring Road,392
香山南路,391
East Chang'an Street,388
南马连道路,380
蓝靛厂路,369
西直门外大街,362
Xuanwumen Inner Avenue,356
首都体育馆南路,341
板井路,325
六里桥南路,320
中关村北大街辅路,309
Xiang-Quan Roundabout,304
北三环中路,302
海淀三山五园绿道,301
Nanmofang Road,294
什坊院环路,288
西局前街,266
东四环北路,264
红枫路,253
Zhixin Road,241
N 4th Ring Rd. W,240
同庆街,236
E. Xisi Str,230
Bi Yun Si Road,227
Zhongguancun South Road,222
八里桥南街,214
Nongyeguan South Street,211
小井街,210
