name,count
北四环西路,19422
North 4th Ring Road,12032
北四环中路,11079
Beichen West Road,9659
Beijing-Lasa Expwy,7257
中关村东路,6921
G6辅路,6890
北四环西路辅路,6525
Zhichun Road,5494
North 5th Ring Road,5110
Zhongguancun South Road,5081
Xingtan Road,4001
中关村南三街,3272
"Sicence Parc South, Middle Road",3232
North 3rd Ring Road,2925
East Dazhongsi Road,2903
"Sicence Parc South, West Road",2766
京承高速,2623
北土城西路,2361
北三环西路,2009
Kexueyuan South Road,1940
北四环东路,1850
北三环中路,1822
Zhongguin Village East Road,1786
Madian Donglu,1718
万泉河路,1694
Airport Expressway,1690
Haidian South Road,1623
Wan Liu Zhong Road,1507
西四环北路,1311
中关村北一条,1160
Chengfu Road,1108
N 4th Ring Rd. W,1095
"Sicence Parc South, East Road",1075
西直门北大街,1019
Datun road,998
中关村北二街,998
Ba Gou Road,926
西二环,924
Xinxi Road,907
North 4rd Ring Road,831
Xueyuan Road,742
Baita'an Road,735
Zhongguancun North Street,723
Shijingshan Road,717
Fuxing Road,661
Xinjiekouwai Street,658
西土城路,634
Lincui Road,620
西四环中路,616
Xuanwumen West Avenue,615
South Xueyuan Road,601
Xizhimen North Street,580
North Shida Road,574
Xizhimen Avenue,549
East 4th Ring Road,520
Zhixin Road,516
N 4th Ring Rd. E,487
Huixin Dongjie,467
林萃东路,451
Shang Di West Road,447
德胜门外大街,438
Heqing Road,427
科荟南路,404
East Zhongguancun Road,398
莲花池西路,390
Huizhong North Road,383
复兴路,362
West 4th Ring Road,361
东二环,325
中关村北大街辅路,308
2nd. Ring Road,305
Jiuzong Lu,304
N. Fuchengmen Str,297
圆明园西路,292
South Zhongguancun Street,291
西三环,288
科翔路,288
北三环东路,276
Zhongguancun Main Street,275
北土城东路,274
花园北路,271
东四环中路,263
学院路,257
西三环北路,248
Beichen Donglu,242
Xinggui Road,239
花园东路,238
Anxiang North Road,233
知春路,211
Wanshousi Road,210
志新西路,198
An Li road,183
南四环西路,176
Chang Chun Qiao Road,175
中关村南一条,174
复兴门北大街,172
中关村北二条,168
花园路,167
Yuanmingyuan West Road,156
闵庄路,148
Anding Lu,136
中关村大街,133
E. Xuanwumen Str,127
Dazhongsi North Road,127
万寿寺路,125
Shuangqing Road,124
大运村路,124
Lianhuachi West Road,123
荷清路,122
阜成门南大街,122
旱河路,122
HAIDIAN South Road,122
军民团结路,121
Zaojunmiao Road,120
南四环中路,120
Xiaoyun Road,120
1st Shuangyushu Str,107
龙翔路,105
民族小学北侧路,103
