name,count
North 4th Ring Road,12415
北四环东路,9734
北四环中路,8863
小营西路,4818
Zhichun Road,4673
中关村东路,4477
大运村路,2441
北四环西路,2283
Huizhong Lu,2229
Beiyuan road,2002
North 4rd Ring Road,1521
Zhongguin Village East Road,1244
知春路,1226
小营路,1165
North 3rd Ring Road,1083
E 3rd Ring Road,733
慧忠路,696
北三环西路,659
育慧东路,647
京承高速,637
Zhixin Road,623
北苑路,589
东三环北路,561
Beijing-Lasa Expwy,554
Xueyuan Road,539
North 5th Ring Road,527
小营东路,500
北土城东路,485
East 4th Ring Road,483
花园北路,479
北土城西路,467
望京东路,455
北三环东路,442
N 4th Ring Rd. E,415
G6辅路,406
Xinggui Road,358
East Dazhongsi Road,358
西坝河西路,318
Airport Expressway,311
Chengfu Road,309
安立路,304
Yaojiayuan Road,301
西直门北大街,270
京承高速辅路,268
西二环,266
姜庄路,265
Huixin Dongjie,245
北三环中路,243
Beichizi Avenue,239
W. Gulou Str,239
Sanlitun South Road,238
Beichen Donglu,237
Zhongguancun Main Street,236
An Li road,219
东四环中路,218
广顺北大街辅路,217
大屯北路,210
Jingshan East Street,208
Ritan North Road,206
West Chang'an Street,206
East 3rd Ring Road,198
East Chang'an Street,197
展春园西路,188
Anxiang North Road,188
2nd Shuangyushu Str,186
FuRong Road,184
中关村南四街,174
Kexueyuan South Road,173
北四环西路辅路,173
香山路,172
朝阳北路,171
鼎成路,169
FuTongXiDaJie,166
Shenlu Str,164
Jiugulou Str,160
学院路,159
望京街,155
Haidian South Road,154
WangJing Road,154
Sidaokou Road,153
广顺南大街辅路,153
Jingmi Road,151
South Kexueyuan Road,150
志新西路,145
望京西路,144
阜通东大街,143
Anding Lu,143
Xiaoyun Road,142
Zhixin East Road,141
阜通西大街辅路,139
德胜门外大街,136
西坝河路,135
湖光北街辅路,134
北京-平谷高速公路,132
East 3rd Ring Road North,131
龙翔路,129
Huixin Xijie,127
Xuanwumen West Avenue,126
东四环北路,124
安慧北里小街,123
Yuan Da Road,122
管庄路,119
Fuxingmen Inner Avenue,118
N. Fuchengmen Str,117
复兴门北大街,114
西三环,114
利泽西街,111
Xizhimen North Street,109
Jianguo Road,105
蓝靛厂中路,105
小营北路,102
Nanchizi Str,102
Jianguomen Outer Avenue,100
辛店路,97
N. Dongdan Str,96
育慧北路,95
E. 3rd Ring Road,95
South Zhongguancun Street,94
宏昌路,94
Lize Middle 2nd Road,91
Huizhong North Road,91
溪阳东路,90
景山前街,89
Datun road,89
Zhongguancun North Street,87
2nd. Ring Road,85
西四环北路,85
Tianze Road,85
闵庄路,84
Outer Deshengmen Str,81
N 4th Ring Rd. W,81
太阳宫中路,80
西三环北路,79
South Xueyuan Road,78
Jianguomen Inner Avenue,78
安翔桥,77
北湖渠路,76
校园北路,76
菜户营南路,76
Caihuying South Road,75
Inner Andingmen Str,71
圆明园西路,71
Jiuzong Lu,70
京哈高速,69
机场第二高速,68
地安门东大街,67
Baijiazhuang Road,67
利泽西二路,66
Jingtong Expressway,65
Beiyuan Road,64
Qinghua East Road,61
Lianhuachi East Road,61
莲花池东路,61
颐和园路,61
Wangzhuang Road,60
新北路,60
Jiuxianqiao Road,60
西土城路,57
旱河路,56
Chang Chun Qiao Road,56
Yuhui Nanlu,55
East 5th Ring Road,54
Zhongguancun South Road,54
1st Shuangyushu Str,54
Zhanlanguan Road,53
Dingfuzhuang North Street,51
N. Dongsi Str,50
东三环,48
Wanhong Road,48
二龙闸路,48
Outer Di'anmen Str,48
石各庄路,47
Zaojunmiao Road,47
南湖北路,47
Qinian Street,47
湖光中街,46
南湖西园南路,46
Bei He Yan Street,46
阜成门外大街,46
Shuangyushu Beili Wutiao,46
Chaoyang Road,46
N. Sidiaokuo Str,45
溪阳中路,45
Nanchun Road,44
Shuangyushu Beili Santiao,44
展览馆路,43
广顺南大街,41
中关村北大街辅路,41
Libafang Lu,40
宏昌路辅路,40
望京北路,40
苏州街,39
N. Taiyanggong Str,39
Anyuan lu,39
宣武门西大街,38
安定路,38
E. 3rd Ring Rd. E,37
Daliushu Road,37
Dongfang East Road,37
中关村大街,36
惠新西街辅路,35
中关村南三街,35
阜成门南大街,35
Hu Guang Street Middle,34
Outer Andingmen Str,34
北坞村路,34
Yingxia Street,34
Xinglong West Street,34
Xiaowei Alley,34
3rd Ring Road,33
万泉河路,33
健翔桥,33
东三环中路,32
田村路,32
Jinyu Hutong,32
白家庄北路,32
East Dianmen Street,31
Donganmen Street,31
Jiuxianqiao North Road,31
