name,count
Chengfu Road,11323
Zhongguin Village East Road,6277
中关村东路,4246
Zhongguancun North Street,2869
北四环西路,2574
Xingjiekou South Street,2519
Qinghua East Road,2367
South Zhongguancun Street,2309
Shuangqing Road,1929
西四环北路,1768
Zhongguancun Main Street,1645
Heqing Road,1613
Airport Expressway,1229
西四环中路,1072
Zhixin Road,1068
N. Xisi Str,1021
Xizhimen Avenue,978
North 4th Ring Road,961
Dahuisi Road,821
西直门外大街,814
北四环西路辅路,784
花园东路,764
中关村大街,761
广场南街,725
通燕高速,688
Zhichun Road,669
北四环东路,654
Wangzhuang Road,653
South 5th Ring Road,619
Zhixin East Road,603
Sanlihe Road,593
颐和园路,569
Xinjiekouwai Street,501
北三环西路,485
西四环南路,473
北四环中路,456
成府路,433
万泉河路,405
Outer Xizimen Str,386
Jianguo Road,367
西单北大街,343
民族园路,338
North Shuangyushu Road,330
West 5th Ring Road,311
N. Xingjiekou Str,308
双桥东路,306
Daliushu Road,305
科技大道,302
N 4th Ring Rd. W,301
N 4th Ring Rd. E,301
北土城西路,290
西四南大街,272
Luhua Road,267
Xuanwumen Inner Avenue,265
An Li road,262
Zaojunmiao Road,257
燕东园北小街,247
Chaoyang Road,246
Kexueyuan South Road,244
South Kexueyuan Road,241
首都体育馆南路,236
S. Xisi Str,229
丰园路,227
财经东路,225
阜成门内大街,222
Zhongguancun South Road,211
West 4th Ring Road,204
North 3rd Ring Road,195
Beiqingyun Lu,193
Xueyuan Road,193
G6辅路,186
西直门北大街,184
物资学院路,181
Shijingshan Road,173
Jingtong Expressway,172
Inner Fuchengmen Str,170
京榆旧线,169
Donganmen Street,168
中关村北二街,165
Jinsi Alley,159
East Zhongguancun Road,150
Beijing-Lasa Expwy,149
Chaoyang North Road,149
东三环北路,145
北三环中路,144
Wanshou Road,144
Inner Xizhimen Str,144
石景山路,142
阜石路,137
Huixin Xijie,135
中关村北大街辅路,134
展春园西路,134
Beichen West Road,132
Xueqing Road,130
裕民中路,127
苏州街,126
Kexing Road,125
展览馆路,124
东三环中路,120
海淀三山五园绿道,119
Anyuan lu,118
Houhai South,118
复兴路,117
莲花池东路,114
中关村北一条,111
1st Shuangyushu Str,108
South Xueyuan Road,106
京开高速,106
京承高速,104
科翔路,104
N. Fuchengmen Str,104
Huixin Dongjie,103
Beitaipingzhuang Avenue,98
清华南路,98
南湖西园南路,98
新街口北大街,98
丰葆路,97
Xinhua North Road,97
百强大道,97
双清路,95
Xidawang Road,95
温榆河西路,93
西土城路,92
Fuxing Road,91
西三环北路,90
京开高速辅路,90
莲石东路,89
荷清路,89
西直门内大街,89
North 5th Ring Road,89
Dahua Road,87
Inner Chongwenmen Str,86
圆明园西路,85
E 3rd Ring Road,85
小寺村南街,85
Bahuashenchu,85
东四环中路,84
新街口外大街,83
大栅栏街,83
建国路辅路,82
Qianhai East,81
North 4rd Ring Road,80
花园北路,80
三才堂路,78
京通快速,78
志新西路,77
安立路,77
通顺路,76
Zhongguancun Street,76
中关村南一条,76
Qinghua West Road,74
中关村南大街,74
Outer Di'anmen Str,72
知春路,72
Linyedaxuebei Road,71
锦丰路,69
East 4th Ring Road,68
北京民俗小吃街,67
East Dazhongsi Road,66
Mao'er Alley,66
建国门北大街辅路,65
Xihai West,65
Jianguomen Inner Avenue,62
中关村南三街,62
葆台路,61
西三环,61
北三环东路,60
葆台西路,60
清华园石油小区路,59
塔营街,58
Shuangyushu Beili Ertiao,57
北京-港澳高速公路,57
Dongsishitiao Street,56
万丰路辅路,55
朝阳路,55
大泥湾路,54
Xinxi Road,52
