name,count
Zhichun Road,11736
知春路,1462
Haidian South Road,1281
中关村东路,749
Zhongguancun Main Street,563
Kexueyuan South Road,237
North 5th Ring Road,196
Nanmofang Road,155
中关村南四街,99
G6辅路,98
Zhongguin Village East Road,94
Beijing-Lasa Expwy,80
Chengfu Road,77
海淀黄庄东天桥,74
大泥湾路,69
中关村南一条,58
德胜门外大街,58
Xinggui Road,55
知春里弯巷,33
East Dazhongsi Road,28
中关村南三街,26
北土城西路,25
South Third Zhongguancun Street,25
Outer Deshengmen Str,22
Yaowa Road,18
大运村路,15
清河南滨河路,13
Heqing Road,12
花园东路,10
Xizhimen Outer Street Side Road,6
Yingxia Street,5
中关村大街,5
京新高速,3
花园北路,3
Xueyuan South Road,2
中关村南三条,2
科荟桥,2
北沙滩桥,2
北四环西路,2
北三环西路,2
八家东西线,2
德外桥,2
冰窖口胡同,2
荷清路,1
Xidawang Road,1
清华南路,1
成府路,1
North 3rd Ring Road,1
西直门北大街,1
