name,count
Zhongguancun Main Street,3868
万泉河路,3704
苏州街,3005
South Zhongguancun Street,2436
北三环西路,1910
闵庄路,1421
西三环北路,1271
颐和园路,1254
Zhongguancun North Street,1188
中关村大街,1156
North 3rd Ring Road,963
北三环中路,809
香山路,711
3rd Shuangyushu Str,662
Haidian South Road,654
北三环东路,645
西四环北路,635
W. Hepingli Str,623
Nanmofang Road,602
北四环西路,530
一棵松路,469
西三环,466
厂西门路,453
Yuan Da Road,443
北四环西路辅路,427
人民大学南路,411
Xiang Shan South Road,409
蓝靛厂西路,385
莲花池东路,381
Ba Gou Road,376
Fucheng Road,350
东三环中路,336
Wucun North Road,322
Zhichun Road,313
West Chang'an Street,289
Chengfu Road,288
马连道南街,284
西四环中路,284
South Xueyuan Road,268
古城东街,258
北四环中路,236
海淀路,223
Fucheng Lu,222
Chang Chun Qiao Road,221
二龙闸路,218
West Taipingqiao Road,213
Xing Shi Kou Road,205
Jingmi Road,204
西三环中路,192
马连道路,179
东三环北路,174
East Chang'an Street,159
北辰路,159
North 4th Ring Road,156
Zizhuyuan Road,142
北坞村路,137
Xizhimen Avenue,130
Lianhuachi East Road,129
Zhongguancun Street,127
黄木厂路,124
E 3rd Ring Road,123
蓝靛厂中路,122
Xidawang Road,120
Fuxingmen Outer Avenue,119
N. Hepingli Str,117
Fuxingmen Inner Avenue,116
East 3rd Ring Road North,116
北京西站下沉广场,116
京密路,115
人民大学北路,114
Wan Liu Zhong Road,113
Fuxing Road,111
Xiangshan Road,109
Baiziwan Road,108
N. Xisi Str,103
Jianguomen Inner Avenue,103
Libafang Lu,102
长春桥路,101
春华路,97
蓝靛厂路,96
香山南路,93
G6辅路,89
Xueqing Road,88
North Middle 3rd Ring Road,81
中关村南大街,81
西单北大街,80
Wenhuiyuan South,78
Zhongzhi Road,75
Xingtan Road,74
Pingguoyuan South Road,72
East Dazhongsi Road,70
Zaojunmiao Road,69
紫竹院路,68
西顶路,68
S. Xisi Str,65
田村路,64
S. Fuchenglu 2rd Str,62
Zhongguin Village East Road,61
复兴路,60
North Shuangyushu Road,55
Beijing Station East Street,54
Wenhuiyuan North,54
京承高速,53
八角路,50
Yingxia Street,50
Weigong Street,50
Qinghua East Road,49
首都体育馆南路,48
中关村东路,47
红枫路,47
Taipingqiao Road,46
Yuetan South Street,44
Wanshousi Road,43
Huixin Xijie,43
Outer Xizimen Str,40
八角东街,38
East 4th Ring Road,37
N 4th Ring Rd. W,37
Gugong Wumen Wai,37
厂西门南路,36
横二条,36
Beiyuan road,36
西直门外大街,36
北四环东路,35
同庆街,35
小糖房胡同,34
North 5th Ring Road,34
京新高速,33
E. 3rd Ring Road,32
旱河路,30
邱门外大街,30
海淀三山五园绿道,30
清华南路,30
Minzu University Road West,29
Shuangqing Road,29
燕东园北小街,28
North 3rd Ring Road (Sitong Bridge),27
Xinxi Road,27
Yi He Yuan Road,27
东四环中路,27
Wenhuiyuan Road,27
知春路,26
West Guangchang Road,25
N. Fuchengmen Str,25
Beilishi Road,23
西四南大街,23
Narnia,23
大泥湾路,22
前门东大街,22
West Chegongzhuang Road,21
Beijing-Lasa Expwy,20
安定路,20
Guanglian Road,20
中关村北大街辅路,20
西三环南路,19
东三环,18
Wanquanhe Road,18
和平里北街,18
Xiang-Quan Roundabout,17
厂西门中街,17
Picai Hutong,17
Wanquanzhuang Road,16
East Zhongguancun Road,16
W. Beijingzhan Str,16
羊皮市胡同,16
Changwa Road,16
