name,count
Chengfu Road,4884
西三环,2664
Zhongguin Village East Road,1618
G6辅路,1399
永安西里,1357
Beijing-Lasa Expwy,855
西二环,792
南三环西路,785
Jianguomen Outer Avenue,702
北四环西路,699
S. 3rd Ring Road,671
北四环中路,659
小营路,645
中关村东路,637
North 4th Ring Road,628
西直门北大街,600
Zhichun Road,506
北三环西路,475
Beijing Station East Street,459
Xuanwumen West Avenue,443
Xinxi Road,440
Zhongguancun Main Street,439
North 3rd Ring Road,433
N. Fuchengmen Str,433
West 3rd Ring Road,404
Qinghua East Road,390
Xizhimen Avenue,352
North Chaoyang Road,332
甜水园南街,321
财经东路,316
Heqing Road,290
Tianshui Yuanzhong Street,275
Xizhimen North Street,266
West Jintai Road,238
Xizhimen Outer Street Side Road,232
中关村大街,227
西三环中路,227
西三环北路,211
Beijing Railway Station Street,199
东三环北路,195
Zhongguancun North Street,191
高梁桥路,190
西三环南路,184
知春路,182
Jingmi Road,182
South Zhongguancun Street,180
East Chang'an Street,177
金台路,170
East Qianmen Road,164
Jianguomen Inner Avenue,164
Xuanwumen Inner Avenue,150
Tianshuiyuan Street,149
南三环,148
West Chang'an Street,145
中关村北大街辅路,142
复兴门北大街,140
Shuangqing Road,135
展览馆路,133
阜成门南大街,128
South 3rd Ring Road,121
北京西站下沉广场,117
Xizhimen South,117
Sanlihe East,110
西土城路,109
展春园西路,107
Nanxinhua street,104
Beilishi Road,103
Beijingzhan West Street,103
水碓子中街,102
成府路,100
Beiyuan road,100
北三环东路,94
W. Beijingzhan Str,94
Xueyuan Road,93
香炉营头条,91
E 3rd Ring Road,89
北三环中路,86
Xueyuan South Road,81
Donganmen Street,77
丰台北路,75
N. Xingjiekou Str,74
Kexueyuan South Road,73
Sanlihe East Road,73
西直门外南路,72
Nongyeguan South Street,69
西直门内大街,69
East 3rd Ring Road,66
Lianhuachi East Road,66
Chang Chun Qiao Road,62
Zhanlanguan Road,60
Beichizi Avenue,58
Qianhai South,58
荷清路,56
East Sanlihe Road,55
德胜门外大街,55
Dongzhimen North,51
Outer Di'anmen Str,50
Fuxingmen Inner Avenue,50
北京-港澳高速公路,50
北四环东路,49
S. Fuchengmen Str,49
Shang Di West Road,49
Donghuamen Str,49
Xizhimen Outer Avenue,49
小营北路,49
西直门站换乘通道,48
Baiyun Road,46
Jiugulou Str,44
South Chaoyang Park Road,44
大泥湾路,42
科技园路,39
西直门外大街,39
Datun road,37
京新高速,37
W. Gulou Str,35
East 3rd Ring Road North,35
Fuxing Road,35
Jingshan Back Street,32
Xiaowei Alley,32
南花市大街,30
学院路,30
莲花池东路,29
Jingshan East Street,29
Outer Xizimen Str,29
Huapichang Alley,28
Jintai Road,28
S. Xinhua Str,27
Di'anmennei Street,27
Airport Expressway,27
农展馆南路,27
丰体南路,26
North 4rd Ring Road,26
五道口北巷,26
三里河东路,25
Jiaotong University Road,23
复兴门桥,23
Xisongshu Alley,23
东二环,23
北京站东街,22
Malang Hutong,22
中关村北一条,21
景山前街,21
京藏高速,21
校园东路,21
South Kexueyuan Road,20
柳村路,20
Chegongzhuang Avenue,20
东单北大街,20
Anding Lu,20
建国门南大街,19
Zhongguancun Street,19
东管头南街,19
出租车通道,19
Yushuguan Bridge,18
Yingxia Street,17
Shangxi Jie,17
首都机场辅路,17
North Shuangyushu Road,17
Jinyu Hutong,17
Yuetan North,16
科翔路,16
中关村南三街,16
Lianhuachi West Road,16
东升南路,15
万丰路辅路,14
莲花池西路,14
Outer Deshengmen Str,14
东三环,14
双清绿道,14
Tianshuiyuan Str,13
西外南街,13
科荟桥,13
Minguang Road,12
E. Chongwenmen Str,12
Xitucheng Road,12
中关村北二街,12
E. Xuanwumen Str,12
North 3rd Ring Road (Sitong Bridge),12
Zhongguancun South Road,11
清河桥,11
长春桥路,11
崇文门西大街辅路,11
North 5th Ring Road,10
Dongdaqiao Road,10
N. Xinghua Str,10
Lingnan Road,9
Gaoliangqiao Road,9
柳村路下穿铁路通道,9
Wangzhuang Road,8
秀月路,8
Hujialou North Street,8
北展广场,8
安立路,8
East Lianhuachi Road,8
Yuetan South Street,8
中关村南四街,7
北花市大街,7
Outer Fuchengmen Str,7
新康路,7
Zhangwang Alley,7
明光西路,7
Changwa Road,6
德外西后街,6
北四环西路辅路,6
邱门外大街,6
八家东西线,6
北展桥,6
清华南路,6
3rd Ring Road,6
Guoxing Alley,6
Jiangtai Road,6
大运村路,5
Xueqing Road,5
西便门东街,5
银泉路,5
京开高速,5
鲁谷东街,5
Ritan Road,5
冰窖口胡同,5
芦辛路,5
康营东路,5
Doufuchi Alley,5
E. 3rd Ring Rd. E,5
Xizhaosi Street,5
园博大道辅路,4
北沙滩桥,4
酒仙桥北路,4
South Yuyuantian Road,4
Dongdan Santiao,4
复兴门外大街,4
N. Beizhan St,4
Paoju Hutong,4
育树二条,4
Donghuangchengennan Street,4
前门东大街,4
酱房胡同,4
Yaojiayuan Road,4
首都体育馆南路,4
亮马河南路,4
Dahuisi Road,4
油漆作胡同,3
京榆旧线辅路,3
潞苑北大街,3
米粮库胡同,3
丰台南路,3
北土城西路,3
小关西后街,3
Kujiachang Hutong,3
Jingshan Fore Street,3
San Yan Jing Hu Tong,3
Tianshui Str,3
高梁桥,3
Dafangjia Alley,3
月坛南街,3
京原路,3
京承高速,3
横二条,3
栖凤楼胡同,3
Sanlihe Road,3
清河南滨河路,3
Lincui Road,3
崇文门西大街,3
W. Qianmen Str,3
前门西大街,3
LUGU Street,3
衙门口北街,3
皇亭子弯巷,3
Haidian South Road,3
Fuxingmen Outer Avenue,3
北京西站南路,3
木樨地北滨河路,3
Lize Road,3
北林银杏大道,3
健安西街,2
Inner Guanqumen Str,2
复兴门南大街,2
Huayuan West Street,2
South Jianhua Road,2
菜户营南路,2
通顺路辅路,2
广渠门内大街,2
云岗北环路,2
E. Qianmen Str,2
西大望路,2
徐尹路,2
西四环中路,2
射击场路,2
Baiwanzhuang Str,2
京榆旧线,2
王府仓胡同,2
新街口二条,2
三里河南六巷南侧路,2
An Li road,2
新街口三条,2
Datun Road,2
圣水北大街,2
周口店路,2
志新西路,2
重聚中街,2
West 5th Ring Road,2
人民大学北路,1
东河沿村四号路,1
Chaoyang Road,1
Outer Xizimen Rd South,1
莲花桥,1
东河沿村三号路,1
Lumicang Alley,1
Jinbao Street,1
Minzu University Road West,1
Dongzhongbu Alley,1
厂洼东一街,1
三元桥,1
万泉河路,1
Inner Dongzhimen Str,1
德胜门西大街,1
校园中路,1
京港澳高速辅路,1
安定路,1
阜成门外大街,1
吉安所右巷,1
郭公庄路,1
健翔桥,1
Xiaotun Road,1
园博大道,1
Nanheyan Street,1
Inner Xizhimen Str,1
北土城东路辅路,1
大灰厂东路,1
辛店路,1
帅府园胡同,1
W. Di'anmen Str,1
东单三条,1
辛庄南路,1
镇岗塔路,1
South Chaihuyin Road,1
Jingliang Road,1
Caihuying South Road,1
Mao'er Alley,1
长篱路支线,1
前门东大街辅路,1
小屯路,1
Yangfangdian Road,1
