name,count
Zhichun Road,3037
中关村南四街,1074
中关村东路,944
Xinggui Road,768
知春路,576
中关村南三条,310
中关村北一街,251
香山路,195
Zhongguancun Main Street,160
Kexueyuan South Road,123
大泥湾路,113
Maimai Street,108
一棵松路,81
颐和园路,79
京新高速,57
万泉河路,56
北四环西路,52
Zhongguin Village East Road,51
South Third Zhongguancun Street,47
Mei Chang Street,45
同庆街,37
Zhongguancun North Street,35
Xiangshan Road,34
Heqing Road,33
北四环西路辅路,32
North 5th Ring Road,26
海淀三山五园绿道,25
South Zhongguancun Street,24
Chengfu Road,24
大有庄大街,21
京密路,19
Haidian South Road,18
北上坡路,17
圆明园西路,17
Shuangqing Road,15
燕北园南路,15
香山南路,14
Xicui Road,11
Yingxia Street,10
Zizhuyuan Road,10
双清绿道,10
西四环北路,9
红枫路,8
复兴路,8
Jingmi Road,7
West 4th Ring Road,7
五道口北巷,7
Beiyuan Road,7
高粱桥斜街,7
宫门前街,6
北三环西路,5
Jiaotong University Road,5
紫竹院路,5
来广营西路,4
邱门外大街,4
North 4th Ring Road,4
中关村北二街,4
中关村大街,4
中关村北一条,3
An Li road,3
Qinghua East Road,3
双清路,3
Daliushu Road,3
HAIDIAN South Road,3
Zhongzhi Road,3
二龙闸路,3
沙窝街,3
Kehui Road,3
京承高速,3
Xiang-Quan Roundabout,3
高梁桥斜街,2
Xizhimen Avenue,2
青龙桥东街,2
Xing Shi Kou Road,2
Weigongcun Road,2
Dahuisi Road,2
Beiyuan road,2
遗光寺路,1
西三环,1
永定河路,1
西三环北路,1
Wanshousi Road,1
Linyedaxuebei Road,1
西直门外大街,1
万泉河东滨河路,1
大运村路,1
Ba Gou Road,1
Chang Chun Qiao Road,1
N 4th Ring Rd. W,1
Yi He Yuan Road,1
北四环东路,1
中关村南大街,1
逸清南路,1
