name,count
G6辅路,1552
北土城西路,1326
Xueqing Road,756
中关村东路,718
North 4th Ring Road,583
北四环东路,478
北四环中路,388
Zhichun Road,331
Anyuan lu,301
北土城东路,269
Beichen West Road,257
West Chang'an Street,251
Beijing-Lasa Expwy,212
清河北滨河路,171
North 5th Ring Road,158
Zhufang Road,136
北四环西路,131
清河桥,122
知春路,117
毛纺路,115
Kehui Road,111
Huixin Xijie,90
Zhongguin Village East Road,78
Lincui Road,73
North 4rd Ring Road,69
Zhongguancun South Road,66
清文路,62
安定路,57
中关村南四街,56
Xueyuan Road,56
科荟桥,46
大运村路,39
East Chang'an Street,39
Anding Lu,36
石板房南路,31
民族园路,28
Aotizhong lu,28
横二条,26
中关村南三条,25
花园东路,24
域清街,23
关西南街,17
龙岗路,14
银泉路,13
小关西后街,11
北辰路,10
学院路,10
京承高速,10
Xuezhi Bridge,9
冬奥村南街,8
Kehui road,8
Kexueyuan South Road,7
Anxiang North Road,6
奶牛中心路,6
Nanchang Street,6
Xinggui Road,5
塔院西街,5
LongGang Road,5
Fuyou Street,4
塔院东街,4
北沙滩桥,4
KEHUI Rd,4
Heng Ertiao,3
京藏高速,3
清河五街,3
Xizhimen Outer Avenue,3
湖景东路,3
Qinghua East Road,2
Datun North Road,2
牡丹园东街,2
Datun road,2
奥体南区二号路,2
清景路,2
Xizhimen Outer Street Side Road,2
Madian West,1
科域路,1
展春园西路,1
祁家豁子街,1
花园路,1
N. Xingfeng Str,1
YongTai Zhuang West Road,1
