name,count
Jiuxianqiao Road,5242
东四环北路,1539
East 4th Ring Road,1491
Tianshuiyuan Street,1341
越景路,959
东风南路,757
Jiangtai Road,663
金台路,590
Dongjiaomin Alley,589
Baiziwan Road,568
Tianshuiyuan Str,346
东四环中路,281
Yangzhuang Road,270
South Chaoyang Park Road,269
North Chaoyang Road,251
Anxiang North Road,232
Guangqu road,223
Shimen East road,222
东三环北路,200
Outer Fuchengmen Str,197
Chaoyang Park Road,193
朝阳北路,182
Guangqu side road,162
冬奥村南街,148
阜成门外大街,145
北辰路,130
Beichen West Road,130
Beiyuan road,120
An Li road,116
North 4th Ring Road,116
Jianguo Road,113
西大望路,100
Jingtong Expressway,100
北四环中路,89
East 3rd Ring Road North,87
Anding Lu,82
复兴路,79
安定门外大街,76
Chang Chun Qiao Road,73
建国路辅路,73
Jintai Road,71
Chaoyangmen Outer Street,68
Nongyeguan South Street,67
Gongrentiyuchang North Road,67
Yuan Da Road,64
北土城东路,64
Jingshan Fore Street,63
阜成门内大街,62
苏州街,60
Chaoyang Road,59
Beiyuan Road,57
Inner Fuchengmen Str,57
Jingmi Road,56
安定路,56
May 4th Street,55
Guangqu Road,55
Tuanjiehu Road,53
安立路,52
Shuiduizi Str,51
北四环东路,49
西四环北路,46
东四环南路辅路,46
"Sicence Parc South, Middle Road",45
N. Fuchengmen Str,40
万泉河路,40
东直门北大街,40
南十里居西路,40
含草路,39
Jianguomen Outer Avenue,37
长春桥路,34
水碓子中街,33
Wenjin Street,33
Outer Chaoyangmen Str,33
酒仙桥北路,31
E 3rd Ring Road,30
八里桥南街,30
Yaojiayuan Road,30
Huizhong North Road,29
东直门南大街辅路,28
朝阳绿道示范段,27
东二环,27
West Xinghuo Road,26
E. Xisi Str,26
N 4th Ring Rd. E,26
京通快速,25
N. Xihuangchenggen Str,24
东三环中路,22
朝阳门北大街,21
崇文门西大街辅路,21
东直门南大街,21
Andingmenwai Street,19
2nd. Ring Road,19
Outer Andingmen Str,17
朝阳路,17
East Chang'an Street,16
Nanmofang Road,16
Beijing Station East Street,15
北土城西路,15
前门东大街辅路,14
Airport Expressway,14
Xidawang Road,12
Zhichun Road,11
知春路,11
丰联广场天桥,11
Fangyuan West Road,11
East Guangchang Road,10
北二环,10
Yao JiaYuan Road,10
E. 3rd Ring Road,10
慧忠路,10
East 3rd Ring Road,9
西二环,9
前门东大街,8
W. Beijingzhan Str,8
Jianguomen Inner Avenue,8
Aotizhong lu,8
农展馆南路,7
景山前街,7
东三环南路,7
崇文门西大街,7
G6辅路,6
吉市口路,6
红领巾桥,6
Huizhong Lu,6
阜成门南大街,5
Beijing-Lasa Expwy,5
九龙山路,5
百子湾南一路,4
茂兴西路,4
大郊亭南街,4
Chongwenmen West Avenue,4
湖景东路,4
Tuanjiehu North 1 Street,4
甜水街,4
North 5th Ring Road,4
Hujialou North Street,3
安翔桥,3
North 4rd Ring Road,3
Jiangtai West Road,3
Tuanjiehu North 2 Street,3
Chongwenmen Xiheyan,3
Chaowaishichang Street,3
东三环,2
化家胡同,2
E. Tianshuiyuan Str,2
甜水园南街,2
金台北街,2
规划一路,2
Anxiang Road,2
茂兴东路,2
Wu Si Daije,2
白家庄北路,2
安慧北里小街,2
E. Qianmen Str,2
Tianshui Str,2
Sanlitun South Road,2
北京站东街,2
德胜门西大街,2
Baijiazhuang Road,2
Zuojiazhuang West,1
Shunyun Str,1
三元桥西匝道地下通道,1
香河园路,1
亮马河南路,1
板井路,1
香河园西街,1
Beijingzhan West Street,1
Gongrentiyuchang Road,1
科荟南路,1
西安门大街,1
厂洼中路,1
Daxinglong Hutong,1
北礼士路,1
Qianmen East Street,1
四路居南路,1
六合胡同,1
N. Xisi Str,1
Chaoyang Park South Road,1
East Gongrentiyuchang Road,1
Kehui Road,1
Wudaoying Alley,1
Sanlitun East 6th Street,1
Tianshui Yuanzhong Street,1
垂杨柳北二街,1
北三环东路,1
Jian'an Donglu,1
经贸部通道,1
