name,count
北土城西路,3995
Beichen West Road,3872
An Li road,3667
G6辅路,2326
Beijing-Lasa Expwy,2280
北四环中路,1038
Zhichun Road,723
中关村东路,716
North 4th Ring Road,686
North 5th Ring Road,670
Yumin Road,378
Datun road,352
North 3rd Ring Road,295
Beichen Donglu,283
京承高速,274
北四环西路,266
德胜门外大街,261
Beiyuan road,255
N 4th Ring Rd. E,138
北四环东路,136
Zhongguin Village East Road,123
Beiyuan Road,109
Xinjiekouwai Street,109
花园东路,107
知春路,104
Anding Lu,89
裕民中路,84
望京北路,83
地安门东大街,76
Kehui Road,73
W. Hepingli Str,71
北三环中路,68
North 4rd Ring Road,64
May 4th Street,62
安立路,60
E 3rd Ring Road,59
东三环北路,59
Huizhong Lu,59
惠新西街辅路,50
冰窖口胡同,49
Lize Middle 2nd Road,48
Aotizhong lu,45
Huixin Xijie,43
Anxiang North Road,41
东直门北大街,41
安定路,40
Xuezhi Bridge,38
北辰路,37
健安西街,37
京承高速辅路,36
大运村路,35
Datun North Road,34
牡丹园东街,33
Chaoyang Park Road,33
Gongrentiyuchang North Road,33
仓夹道,31
北三环东路,29
朝阳门北大街,28
学院路,27
塔院东街,27
Di'anmennei Street,26
利泽中街,24
景山前街,23
Kehui road,22
East Dianmen Street,21
东直门南大街辅路,21
东直门南大街,21
Madian Donglu,19
利泽中一路,18
Anding Road,17
Lincui Road,15
慧忠路,13
花园路,11
塔院西街,9
大屯北路,8
龙翔路,7
来广营西路,7
祁家豁子街,7
健翔桥,7
Zhang Zizhong Road,7
Datun Road,5
Jingshan East Street,5
望京环绿道,5
裕民西路,4
Wu Si Daije,4
国家体育场北路,3
校园北路,3
规划二路,3
北土城东路,3
民族园路,3
广泽路,3
Jian'an West,2
小营西路,2
中关村南四街,2
花园北路,2
小关西后街,2
Haiyuncang Alley,2
民族园西路,2
展春园西路,2
胜古北路,2
湖景东路,1
Jian'an Donglu,1
Anyuan lu,1
农展馆南路,1
北土城东路辅路,1
Wangfujing Street,1
Outer Deshengmen Str,1
健翔园南路,1
Zhixin East Road,1
屏翠东路,1
W. Di'anmen Str,1
德外桥,1
Bei He Yan Street,1
South Xueyuan Road,1
