name,count
Zhichun Road,1190
地安门东大街,1063
和平里北街,888
Beiyuan road,716
知春路,435
京新高速,424
Heqing Road,346
中关村东路,333
Zhang Zizhong Road,328
北四环东路,294
北三环西路,274
Xinggui Road,265
北土城西路,246
Airport Expressway,236
北四环西路,214
North 5th Ring Road,204
Gulou East Street,200
中关村南四街,199
闵庄路,191
Huixin Dongjie,179
Haidian South Road,157
北土城东路,142
贡院头条,141
Xiangshan Road,134
Dongzhongbu Alley,119
Dongsishitiao Street,113
N. Hepingli Str,109
朝阳门南大街辅路,107
Hehua Market,102
旱河路,101
North 3rd Ring Road,101
双清绿道,95
W. Gongyuan Str,95
East Dianmen Street,93
香山路,92
杰王府路,84
Yingxia Street,80
North 4th Ring Road,79
万泉河路,70
South Chaoyang Park Road,68
Dingyin Hutong,68
Chaoyang Park Road,66
建国门北大街辅路,65
Dongzhong Jie,60
北四环西路辅路,59
朝阳门北大街,57
Gongrentiyuchang North Road,57
苏州街,57
Wenxueguan Lu,56
Beiyuan Road,54
西直门北大街,49
北总布胡同,48
East Dazhongsi Road,48
香山南路,48
Zhongguin Village East Road,43
Zhongguancun Main Street,42
一棵松路,41
西土城路,39
Nongyeguan South Street,37
Xizhimen North Street,36
N 4th Ring Rd. W,36
N. Fuchengmen Str,32
Fuxiang Alley,32
Zhushikou East Avenue,29
东直门南大街辅路,28
北三环中路,28
N 4th Ring Rd. E,27
Zhonglouwan Hutong,25
育慧街,25
大运村路,25
京承高速,22
Yuanmingyuan West Road,22
Qianhai North,21
荷清路,21
Dongzhimen Outer Street,20
Qinghua East Road,19
西二环,18
Chongwenmen Outer Street,18
Wucun North Road,17
Xiaoyangyibin Hutong,15
East 3rd Ring Road,15
弘通巷,15
S. Jiaodaokou Str,15
Qianhai North Side,15
北三环东路,14
Xitucheng Road,14
北四环中路,14
Zhongguancun North Street,14
North 4rd Ring Road,13
Dongmencang Alley,12
贡院二条,12
Anyuan lu,11
北坞村路,10
W. Di'anmen Street,10
宝珠子胡同,9
E. Gongyuan Str,9
Di'anmen West,8
东直门南大街,8
Chengfu Road,8
E. Zhushikou Str,8
Xiang-Quan Roundabout,8
Qinian Street,7
五道口北巷,6
Datun road,6
中关村南三条,6
Qianhai South,6
铁狮子胡同,6
W. Gulou Str,5
Jinyu Hutong,5
海淀三山五园绿道,5
Yihua Alley,5
海淀黄庄东天桥,5
3rd Ring Road,5
2nd. Ring Road,5
圆明园西路,4
八家东西线,4
东三环北路,4
Guanghua Road,4
大泥湾路,4
前赵家楼胡同,4
Chegongzhuang Avenue,4
银锭桥胡同,4
Beiqiaowan Street,3
鲁班胡同,3
Heizhima Alley,3
E. 3rd Ring Rd. E,3
Outer Di'anmen Str,3
Kehui Road,3
Huizhong Lu,3
Outer Chongwenmen Str,3
花园路,3
北辰路,3
京承高速辅路,3
安定路,3
An Li road,3
东四北大街,3
前八家北路,2
北土城东路辅路,2
Tianshuiyuan Str,2
广润路,2
Xuezhi Bridge,2
卧佛寺路,2
西四环北路,2
辛店路,2
Bei He Yan Street,2
丰户营路,2
Jiaodaokou South Street,2
W. Hepingli Str,2
拥军路,2
Houhaibeiyuan,1
北京民俗小吃街,1
朝阳绿道示范段,1
农展馆南路,1
Beichen West Road,1
G6辅路,1
Madian Donglu,1
后赵家楼胡同,1
Dongsishitiao,1
来广营西路,1
宝盖胡同,1
Dongdan Santiao,1
健翔桥,1
Xishiku Street,1
Di'anmen West Street,1
Qinghua West Road,1
茶棚路,1
南竹杆胡同,1
三元桥,1
康营东路,1
京顺东街,1
Dajinsi Alley,1
Jiangtai Road,1
海淀公园路,1
