name,count
South Zhongguancun Street,170
Zhichun Road,143
中关村南四街,111
Zhongguancun Main Street,102
中关村东路,43
西三环北路,42
Fucheng Street,38
West Chegongzhuang Road,29
阜成路,28
Xinggui Road,16
阜成路辅路,10
中关村南大街,9
中关村大街,8
知春路,8
首都体育馆南路,7
车公庄西路,6
Zizhuyuan Road,6
北四环西路,4
North 4th Ring Road,4
South Xueyuan Road,4
西三环,3
Xicui Road,3
Weigongcun Road,3
万泉河路,2
Qingniangou Road,2
Haidian South Road,2
Kexueyuan South Road,2
西院道路,2
1st Shuangyushu Str,2
Linglong Road,2
E. Enji Str,2
Zhongguin Village East Road,2
北三环西路,2
兴化路,1
潘庄南路,1
North Shuangyushu Road,1
国图桥,1
Xizhimen Avenue,1
Libafang Lu,1
西三环中路,1
Xinjiekouwai Street,1
Outer Jiugulou Str,1
Yingxia Street,1
小南庄路,1
小南庄斜街,1
Wanquanzhuang Road,1
Zhengguang Road,1
玲珑路,1
中关村南三条,1
East Dazhongsi Road,1
South Third Zhongguancun Street,1
