name,count
N 4th Ring Rd. E,73
Beiyuan South Road,62
East 4th Ring Road,45
Jingtong Expressway,38
North 4th Ring Road,36
Xinhua South Road,30
九棵树西路,29
Chaoyang North Road,28
中关村东路,26
Jianguo Road,24
Zhichun Road,17
北四环东路,15
北苑南路辅路,14
车站路,11
Gaobeidian Lu,8
北四环中路,8
朝阳北路,7
学院路,7
翠屏西路,6
知春路,6
三八林路,6
八里桥南街,5
Yuntong Tunnel,5
东四环中路,5
京通快速,4
Beijing-Harbin Expressway,4
Xinggui Road,3
郎辛庄路,3
西营前街,3
Zhongshan Street,3
Yingxia Street,3
Yudaihe West Street,2
Zhongguin Village East Road,2
北四环西路,2
怡乐北街,2
京哈高速,2
Xinhua West Street,2
North 4rd Ring Road,2
Tongchao Street,2
东四环北路,2
常营东路,1
Xueyuan Road,1
East Dazhongsi Road,1
Yunhe West Street,1
Guangqu side road,1
Xinhua East Street,1
