name,count
G6辅路,487
Beijing-Lasa Expwy,346
东四环中路,198
Tianshuiyuan Street,166
德胜门外大街,156
北三环中路,104
East 4th Ring Road,86
民族园路,78
North 3rd Ring Road,78
北辰路,76
东三环北路,76
South Chaoyang Park Road,73
北三环东路,69
E 3rd Ring Road,68
建国路辅路,57
北四环中路,50
Outer Deshengmen Str,50
Nongyeguan South Street,49
金台路,46
Yaojiayuan Road,38
东四环南路辅路,33
北土城西路,31
Jintai Road,27
农展馆南路,26
North Chaoyang Road,23
Guangqu road,18
裕民西路,17
Jianguo Road,15
Tianshuiyuan Str,13
North 4th Ring Road,10
清河桥,9
East 3rd Ring Road,7
京通快速,6
Chaoyang Road,5
Yao JiaYuan Road,5
3rd Ring Road,5
科荟桥,4
德胜门北桥,4
京藏高速,4
Tianshui Str,3
健安西街,3
North Middle 3rd Ring Road,3
新康路,3
德外桥,3
裕民中路,2
E. 3rd Ring Rd. E,2
冰窖口胡同,2
北土城东路,1
红领巾桥,1
E. Tianshuiyuan Str,1
Deshengmenwai Street,1
Xidawang Road,1
银泉路,1
Chaoyang Park Road,1
