name,count
Zhichun Road,2698
Chengfu Road,1066
北四环中路,1038
Xueyuan Road,956
北四环西路,877
中关村东路,851
North 4th Ring Road,706
知春路,527
Zhixin Road,399
Haidian South Road,378
Xinggui Road,371
学院路,297
北四环西路辅路,296
Zhongguin Village East Road,279
中关村南四街,76
Zhongguancun Main Street,57
西直门北大街,44
Guananmen Outer Avenue,42
大运村路,32
Zhixin East Road,31
复兴门北大街,29
复兴门南大街,29
西二环,28
中关村大街,27
Guangan Road,27
邱门外大街,25
Xizhimen North Street,23
Xuezhi Bridge,20
Yingxia Street,19
S. Fuchengmen Str,15
N. Fuchengmen Str,11
西土城路,11
成府路,9
E. Xibianmen Str,9
校园南路,9
花园北路,9
Zhongguancun North Street,7
手帕口西街,7
海淀黄庄东天桥,6
罗庄中路,5
Kexueyuan South Road,4
中关村南一街,4
中关村南一条,4
财经东路,4
红莲路,4
科技园路,4
西便门东街,4
中关村南三街,3
Xuanwumen West Avenue,3
Yuetan South Street,2
Heqing Road,2
中关村北一条,2
清华南路,2
阜成门南大街,2
North 4rd Ring Road,1
W. Shoupakou Str,1
Yuetan North,1
知春里弯巷,1
Xueyuan South Road,1
蓟门里北路,1
复兴门桥,1
达官营巷,1
大运会公寓南天桥,1
展春园西路,1
五道口北巷,1
北土城西路,1
East Dazhongsi Road,1
校园东路,1
