name,count
中关村南四街,8237
Dongzhong Jie,7326
北四环东路,7282
北四环中路,6458
中关村东路,6369
Zhichun Road,6046
North 4th Ring Road,4507
Huixin Dongjie,4495
东直门南小街,4249
Dongzhimen North,3003
Dongsishitiao Street,2901
北土城西路,1873
E. Hepingli Str,1831
北四环西路,1675
Shizipo Street,1485
西直门北大街,1400
An Li road,1332
大运村路,1316
Dongzhimen Outer Street,1313
Beijing-Lasa Expwy,1287
和平里东街,1236
Airport Expressway,1235
Gongrentiyuchang North Road,1216
知春路,1171
Xinggui Road,944
Xizhimen Avenue,881
展览馆路,742
闵庄路,741
Zhang Zizhong Road,704
Dahuisi Road,670
South Zhongguancun Street,614
Sanlihe East,573
西四环中路,564
Zhanlanguan Road,553
Xizhimen North Street,553
Zhongguin Village East Road,553
东直门北小街,551
阜石路,541
中关村南三条,511
北三环西路,508
安立路,503
莲花池东路,498
Dongsishitiao,473
Haiyuncang Alley,459
Xing Shi Kou Road,451
Huangsi Str,447
G6辅路,444
地安门东大街,436
Fushi Road,433
西直门外大街,426
Daliushu Road,417
Anding Lu,402
东直门北大街,395
North 3rd Ring Road,392
Nanlishi Road,386
Zhongguancun Main Street,371
North 4rd Ring Road,359
西二环,355
Jiaodaokou South Street,354
Inner Andingmen Str,345
S. Jiaodaokou Str,334
石门路,323
East Dazhongsi Road,317
N. Xisi Str,316
西土城路,301
Baiyun Road,292
Huajiadi Jie,288
安定门外大街,288
东三环北路,282
Gulou East Street,282
北辰路,281
Sanlihe East Road,279
East Zhongguancun Road,274
Fuxing Road,271
乐道巷,262
Xingjiekou South Street,253
Jiangtai Road,243
鼓楼外大街,242
复兴门北大街,240
Outer Andingmen Str,240
Beimencang Hutong,233
Outer Xizimen Str,225
北三环中路,218
W. Hepingli Str,216
Jingmi Road,212
Beiyuan road,211
N. Fuchengmen Str,205
南新仓桥,198
朝阳北路,198
北三环东路,198
东直门南大街,197
中关村大街,196
Haidian South Road,195
紫竹院路,194
Houhai South,192
黄渠东路,192
N 4th Ring Rd. E,190
阜成门内大街,188
Xiang Shan Nan Road,188
Yingxia Street,184
Zhongguancun North Street,181
Wenjin Street,179
Dongmencang Alley,178
Pingguoyuan South Road,176
East Dianmen Street,175
北四环西路辅路,173
Kexueyuan South Road,169
Qingniangou Road,169
Wucun North Road,167
Dongzhong Str,167
北土城东路,167
复兴路,166
Outer Di'anmen Str,163
西四环北路,162
Sanlitun South Road,157
Ba Da Chu Road,156
Waiguanxie,153
安定路,151
