name,count
颐和园路,341
Zhongguancun Main Street,242
South Zhongguancun Street,171
西三环,125
苏州街,121
西三环北路,104
北三环西路,82
中关村大街,81
Zhichun Road,64
北四环西路,63
海淀路,56
South 3rd Ring Road,56
Houhai South,55
北四环西路辅路,52
North 4th Ring Road,52
北土城西路,51
Xizhimen Avenue,50
Haidian South Road,43
万泉河路,41
东四环中路,36
S. 3rd Ring Road,35
北四环东路,35
Zhongguancun North Street,34
N. Xingjiekou Str,33
Ganyu Hutong,28
清溪书屋路,27
大泥湾路,25
North 3rd Ring Road,25
N. Fuchengmen Str,24
Wan Liu Zhong Road,24
Caihuying South Road,23
Chengfu Road,22
海淀三山五园绿道,20
知春路,20
西直门内大街,18
西二环,17
3rd Shuangyushu Str,17
Jiugulou Str,14
西三环中路,14
南三环西路,14
West 3rd Ring Road,14
东三环北路,13
人民大学南路,13
Ande Road,13
东四环南路辅路,12
Zhengguang Road,11
Jianguomen Outer Avenue,11
E 3rd Ring Road,11
Zhongguin Village East Road,10
西直门外大街,10
北四环中路,9
Nanmofang Road,8
Inner Xizhimen Str,8
展春园西路,8
Xizhimen Outer Street Side Road,7
德胜门西大街,7
Guangqu road,7
North 4rd Ring Road,6
中关村东路,6
南三环,6
Xinggui Road,6
北三环东路,6
菜户营南路,6
Xueyuan Road,6
北三环中路,6
South Xueyuan Road,6
Xingjiekou South Street,6
大郊亭南街,5
Fucheng Lu,5
阜成门南大街,5
East Chang'an Street,5
West Chang'an Street,5
Guangqu Road,4
E. 3rd Ring Road,4
双榆树北里六条,4
人民大学北路,4
Sanlihe East,4
求知路,4
Outer Fuchengmen Str,4
Liuyin Str,4
Zhongguancun Street,4
Xingtan Road,4
Yuetan North,3
Chegongzhuang Avenue,3
Dingfu Str,3
Inner Deshengmen Str,3
Big Sweet Well Alley,3
高梁桥路,3
Beilishi Road,3
复兴门南大街,3
东三环中路,3
Sanlihe Road,3
学院路,3
大郊亭中街,3
芙蓉北路,2
中关村北一条,2
复兴门北大街,2
中关村创业大街,2
W. Gulou Str,2
Baiwanzhuang Str,2
North Shuangyushu Road,2
Daliushu Road,2
North Middle 3rd Ring Road,2
北京民俗小吃街,2
勺园北路,2
三里河东路,2
South Kexueyuan Road,2
西坝河路,2
Xueyuan South Road,2
2nd Shuangyushu Str,1
凉水河南侧路,1
莲花河路,1
Huixin Dongjie,1
海淀黄庄东天桥,1
小西门内大街,1
丽泽路,1
North 3rd Ring Road (Sitong Bridge),1
Fucheng Avenue,1
西便门东街,1
Wanquanzhuang Road,1
Dashibei Alley,1
Xiaoxiangfeng Alley,1
柳荫街,1
Outer Xizimen Str,1
北展广场,1
Xizhimen Outer Avenue,1
双安西桥,1
East Dazhongsi Road,1
HAIDIAN South Road,1
泉宗路,1
S. Fuchengmen Str,1
Fuxingmen Inner Avenue,1
王府井南口东通道,1
东柏街,1
East 3rd Ring Road North,1
太阳宫中路,1
新街口三条,1
邱门外大街,1
文慧园西路,1
Yuetan South Street,1
Kexueyuan South Road,1
