name,count
Sanlihe Road,377
South Zhongguancun Street,362
Zhongguancun Main Street,185
西直门外大街,178
Xizhimen Avenue,132
木樨地北滨河路,131
Majiabao Road,124
Zhongguancun North Street,116
首都体育馆南路,111
Nanlishi Road,107
Outer Xibianmen Str,96
展览馆路,89
南四环中路,74
南四环中路辅路,53
阜成门外大街,51
中关村大街,43
Zhanlanguan Road,40
东二环,30
知春路,30
北四环西路辅路,30
Outer Fuchengmen Str,29
Yushuguan Bridge,27
East Dazhongsi Road,23
Zizhuyuan Road,21
海淀三山五园绿道,18
Zhichun Road,17
中关村南大街,16
罗庄中路,15
Yingxia Street,15
颐和园路,14
Weigongcun Road,13
南礼士路,13
Lize Road,12
北四环西路,10
Outer Xizimen Str,8
Jiaomen South Road,8
Yuetan South Street,8
Zhongguancun Street,6
Jiaomen Road,6
丽泽路,6
Haidian South Road,6
南二环匝道,5
北三环西路,5
Dahongmen West Road,4
海淀路,4
复兴路,4
Fuxingmen Outer Avenue,3
菜户营桥,3
Baiyun Road,3
二里沟路,3
Weigong Street,3
邱门外大街,3
月坛南街,2
Wanshousi Road,2
North 3rd Ring Road (Sitong Bridge),2
人民大学北路,2
4th Zhenwumiao Road,2
菜户营南路,2
Baiwanzhuang Str,1
Fucheng Avenue,1
苏州街,1
白石新桥,1
人民大学南路,1
South Xueyuan Road,1
万泉河路,1
North Shuangyushu Road,1
