name,count
中关村东路,2245
Zhongguin Village East Road,2229
Chengfu Road,2141
East Dazhongsi Road,2115
Zhichun Road,1353
Zhongguancun South Road,1206
北四环西路,893
Lincui Road,582
林萃东路,568
Airport Expressway,531
知春路,502
Xinggui Road,500
Shuangqing Road,488
中关村南四街,460
Qinghua East Road,446
科荟南路,418
颐和园路,417
北四环西路辅路,390
North 4th Ring Road,367
北四环中路,358
G6辅路,321
Beichen West Road,267
海淀大街,249
圆明园西路,215
地安门东大街,202
Xueyuan Road,202
Haidian South Road,201
北四环东路,200
Kehui Road,196
South Zhongguancun Street,187
Zhixin Road,183
Yingxia Street,179
中关村大街,167
中关村北二街,164
万泉河路,159
苏州街,153
Xinjiekouwai Street,127
Xizhimen Avenue,127
Sanlihe Road,116
Jianguomen Outer Avenue,113
展览馆路,111
东三环北路,110
N. Xisi Str,109
Datun road,109
N 4th Ring Rd. E,97
成府路,95
Yuanmingyuan West Road,95
中关村北一条,94
北三环中路,91
An Li road,77
崇文门西大街辅路,75
Chongwenmen Outer Street,73
Zhongguancun Main Street,72
北土城西路,66
Beijing Railway Station Street,65
Baiyun Road,64
花园东路,62
Zhongguancun North Street,61
Xuanwumen West Avenue,59
Heqing Road,59
Kexueyuan South Road,56
北三环西路,53
Beijing-Lasa Expwy,51
South Kexueyuan Road,49
花园北路,46
Xingjiekou South Street,44
西直门外大街,44
崇文门西大街,42
财经东路,41
莲花池东路,41
安定路,41
East Lianhuachi Road,41
中关村南三街,40
Jianguomen Inner Avenue,39
Chaoyang Road,39
北太平庄路,39
阜成门外大街,37
Dongdamochang Str,37
吉市口东路,36
North 3rd Ring Road,36
安定门外大街,35
W. Beijingzhan Str,35
Sanlihe East,35
东兴隆街,33
东四环中路,32
S. Jiaodaokou Str,32
Inner Andingmen Str,32
Fuxing Road,31
Xizhimen Outer Street Side Road,30
安立路,30
大运村路,30
东苇路,30
中关村南三条,28
Fuxiang Alley,28
North 4rd Ring Road,27
W. Qianmen Str,27
Qianmen West Street,27
阜成门内大街,26
Datun Road,25
Zhanlanguan Road,24
Zhixin East Road,24
西四南大街,23
Inner Fuchengmen Str,23
前门东大街,22
Jiaotong University Road,22
科翔路,21
Nongyeguan South Street,21
校园东路,20
三里河东路,19
西单北大街,18
Chaoyangmen Outer Street,18
Heizhima Alley,17
南礼士路,17
N. Xingjiekou Str,16
中关村北二条,16
荷清路,16
Outer Fuchengmen Str,15
学院路,15
清华南路,14
S. Chaowai Str,13
规划一路,13
East 3rd Ring Road,13
Beitaipingzhuang Avenue,13
三才堂南街,12
北三环东路,12
朝阳北路,12
东升南路,12
Xueqing Road,12
Xueyuan South Road,12
首都体育馆南路,12
北礼士路,12
海淀路,11
复兴路,11
前门西大街,11
Chongwenmen West Avenue,11
South Chaoyang Park Road,11
East Dianmen Street,11
规划二路,11
三里河路,10
Jiaodaokou South Street,9
慧忠路,9
中关村南大街,8
首都机场辅路,7
前门东大街辅路,7
华亭西路,7
Huizhong Lu,7
E. Xinglong Str,7
Chegongzhuang West Street,6
Wangzhuang Road,6
Xiaoyun Road,6
Outer Andingmen Str,5
北林银杏大道,5
S. Xisi Str,5
志新西路,4
Yuetan North,4
Anding Lu,4
Yuetan South Street,4
East Zhongguancun Road,4
Yushuguan Bridge,4
Wulao Alley,4
Di'anmen West,3
复兴门外大街,3
五道口北巷,3
北京西站下沉广场,3
North Chaoyang Road,3
North Shuangyushu Road,3
科荟桥,3
海淀黄庄东天桥,3
朝阳路,3
西直门站换乘通道,3
和平里北街,2
Outer Chaoyangmen Str,2
三才堂路,2
西直门外南路,2
Beijingzhan West Street,2
Sanlihe East Road,2
西二环,2
木樨地北滨河路,2
银泉路,2
德胜门外大街,2
京顺东街,2
Jiangtai Road,2
Tuanjiehu North 3 Street,2
Wanshousi Road,2
Andingmenwai Street,1
Chaibang Alley,1
北沙滩路,1
邱门外大街,1
Ju'er Alley,1
N. Andeli Str,1
"Sicence Parc South, Middle Road",1
福东巷,1
N. Xingfeng Str,1
北土城东路,1
HAIDIAN South Road,1
北沙滩桥,1
Houyuan'ensi Alley,1
Qianyuan'ensi Alley,1
E. 3rd Ring Rd. E,1
Di'anmen West Street,1
Zizhuyuan Road,1
Daxinglong Hutong,1
E. Chongwenmen Str,1
Lianhuachi East Road,1
North Shida Road,1
Fuxingmen Outer Avenue,1
奥体南区二号路,1
Aotizhong lu,1
Zhongguancun Street,1
Sanlitun East 6th Street,1
South Xueyuan Road,1
塔院西街,1
Fucheng Avenue,1
月坛南街,1
塔院东街,1
Xingjiekou Sitiao,1
茂林居路,1
皇亭子弯巷,1
Jinsi Alley,1
羊坊店路,1
E. Xisi Str,1
大院胡同,1
兵马司胡同,1
关东店二巷,1
丰盛胡同,1
Picai Hutong,1
青年路,1
八里庄路,1
East Jishikou Road,1
红领巾桥,1
Yaojiayuan Road,1
娘娘庙街,1
芙蓉北路,1
Tuanjiehu Road,1
Beichen Donglu,1
Huizhong North Road,1
Sanlitun East 5th Street,1
Tianshuiyuan Str,1
