name,count
Zhichun Road,27038
Zhongguancun South Road,9573
Xinggui Road,5447
Haidian South Road,4089
中关村东路,3805
中关村南四街,3686
知春路,1344
Zhongguancun Main Street,1176
中关村大街,793
Zhongguin Village East Road,584
海淀黄庄东天桥,453
Kexueyuan South Road,434
Yingxia Street,198
苏州街,157
East Dazhongsi Road,146
北四环西路,145
北四环西路辅路,136
Zhongguancun North Street,112
大泥湾路,106
South Third Zhongguancun Street,93
知春里弯巷,82
中关村南一条,47
Xizhimen Outer Street Side Road,46
中关村北一条,26
中关村南三街,25
中关村南一街,17
西直门北大街,16
京新高速,16
海淀路,16
西直门站换乘通道,10
颐和园路,9
Xizhimen Outer Avenue,5
成府路,4
Xueyuan South Road,3
双清绿道,3
八家东西线,2
