name,count
Chengfu Road,2005
Zhongguin Village East Road,1523
北四环西路,1460
通燕高速,1425
北四环西路辅路,1223
中关村东路,638
Zhichun Road,607
中关村北二街,528
Jianguo Road,497
颐和园路,453
Shuangqing Road,452
East Dazhongsi Road,435
Yingxia Street,425
Jingtong Expressway,395
South 5th Ring Road,343
圆明园西路,330
Luhua Road,313
西四环北路,303
西四环中路,278
知春路,272
物资学院路,244
Xidawang Road,239
Chaoyang North Road,234
京榆旧线,201
温榆河西路,199
建国路辅路,189
财经东路,175
成府路,170
West 5th Ring Road,170
万泉河路,167
Kexueyuan South Road,158
丰葆路,158
中关村北一条,157
莲石东路,151
科技大道,149
西四环南路,145
通顺路,145
丰园路,137
Xueqing Road,115
Zhongguancun South Road,112
朝阳路,110
Lianshi East Road,101
京新高速,100
东升南路,96
Zhongguancun North Street,94
Heqing Road,91
中关村南三街,87
葆台西路,73
东四环中路,69
Dazhongsi North Road,68
葆台路,59
Yuanmingyuan West Road,49
大运村路,48
中关村北二条,48
Kexing Road,47
百强大道,47
Xinhua North Road,45
双清路,44
Haidian South Road,44
西大望路,43
G6辅路,41
North 5th Ring Road,37
京榆旧线辅路,36
中关村北一街,34
京通快速,33
Xueyuan Road,32
Baita'an Road,30
毛纺路,28
锦丰路,28
三才堂南街,28
毛纺路辅路,26
5th Ring road,25
月泉路,24
Zhongguancun Main Street,24
East 4th Ring Road,23
京垡路,23
清华园石油小区路,22
三才堂路,22
海淀三山五园绿道,21
清河北滨河路,20
双清绿道,19
中关村大街,19
Beiyuan road,18
Linyedaxuebei Road,17
芙蓉北路,16
卢沟桥北路,14
Qinghua East Road,14
Guangqu road,14
清河南大街,14
煤市街,13
新凤河绿道,13
通济路,13
荷清路,12
学院路,12
East Qianmen Road,11
N 4th Ring Rd. W,11
Qinghua West Road,9
京通通燕联络线,9
Nanmofang Road,9
Lianyu Bridge,8
Longwangzhuang West Road,8
Tongyun Road,8
右堤路,8
春明路,8
华贸广场路,7
Jingliang Expressway,7
Fuxing Road,7
恒富中街,7
Xizhimen Outer Street Side Road,7
外环西路,6
六圈西路,6
清河桥,6
求知路,6
Lianfang East Bridge,6
北关庄路,5
高梁桥斜街,5
五道口北巷,5
Zuodi Road,5
科翔路,5
郭公庄中街,5
逸清南路,4
中关村南一街,4
八家东西线,3
LUGU Street,3
Xuezhi Bridge,3
中环西路,3
京雄高速,3
定慧桥,3
新建宫门路,3
万泉河东滨河路,3
Lugouqiao Nanlu,3
莲石西路,3
中关村北大街辅路,2
大栅栏西街,2
Beiyuan Road,2
衙门口上街,2
校园北路,2
清文路,2
Fengyuan Road,2
海淀路,1
前八家路,1
通州北关桥,1
Yangmeizhu,1
Bairu West Street,1
京藏高速,1
大齐家胡同,1
鲜鱼口街,1
石板房南路,1
Langfang Santiao,1
罗庄中路,1
前八家北路,1
科院北一街,1
Langfang Ertiao,1
北三环西路,1
展春园西路,1
清河南滨河路,1
小营西路,1
小营北路,1
Xing Shi Kou Road,1
鲁谷东街,1
Yamenkou Bridge,1
芦花路隧道,1
奶牛中心路,1
岳各庄南桥,1
财贸学院路,1
